BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2023-07-19,Сбербанк,SBER,84206,7752930513.8,247.25,245.0,248.1,246.28,246.49,245.85,31451760,246.64,246.64,,6614430568.6,6614430568.6,,0,3,SUR,-0.37
SMAL,2023-07-20,Сбербанк,SBER,24,15133.17,247.49,243.43,247.49,,244.3,243.9,62,,,,0.0,0.0,,0,3,SUR,-0.87
TQBR,2023-07-20,Сбербанк,SBER,114178,8801178563.7,246.27,242.15,246.27,244.7,244.3,242.7,36027010,244.69,244.69,,6342481616.1,6342481616.1,,0,3,SUR,-1.28
SMAL,2023-07-21,Сбербанк,SBER,35,34068.19,240.34,240.34,246.81,,243.48,244.59,141,,,,0.0,0.0,,0,3,SUR,0.28
TQBR,2023-07-21,Сбербанк,SBER,109319,7857419374.2,243.18,241.7,244.53,244.3,243.48,244.13,32271770,243.43,243.43,,7038832771.4,7038832771.4,,0,3,SUR,0.59
SMAL,2023-07-24,Сбербанк,SBER,54,31466.77,244.6,242.05,245.88,,244.88,242.08,129,,,,0.0,0.0,,0,3,SUR,-1.03
TQBR,2023-07-24,Сбербанк,SBER,67159,4841185545.1,244.0,243.52,245.85,244.95,244.88,244.87,19769440,244.89,244.89,,4356315608.4,4356315608.4,,0,3,SUR,0.3
SMAL,2023-07-25,Сбербанк,SBER,39,33013.11,245.89,243.05,250.66,,246.71,246.14,134,,,,0.0,0.0,,0,3,SUR,1.68
TQBR,2023-07-25,Сбербанк,SBER,106037,9802524256.7,245.48,244.81,247.77,246.75,246.71,247.2,39733390,246.63,246.63,,8549058893.9,8549058893.9,,0,3,SUR,0.95
SMAL,2023-07-26,Сбербанк,SBER,48,31440.07,248.0,243.57,248.0,,247.05,246.01,128,,,,0.0,0.0,,0,3,SUR,-0.05
TQBR,2023-07-26,Сбербанк,SBER,74271,6452766655.3,247.2,245.9,248.33,246.92,247.05,247.05,26119270,247.05,247.05,,6006336759.8,6006336759.8,,0,3,SUR,-0.06
SMAL,2023-07-27,Сбербанк,SBER,26,21328.4,249.99,247.05,249.99,,248.51,247.05,86,,,,0.0,0.0,,0,3,SUR,0.42
TQBR,2023-07-27,Сбербанк,SBER,101215,9888953807.4,247.5,247.24,249.3,248.53,248.51,247.95,39793470,248.55,248.55,,8729148850.3,8729148850.3,,0,3,SUR,0.36
SMAL,2023-07-28,Сбербанк,SBER,41,27514.64,247.89,246.79,249.0,,248.28,249.0,111,,,,0.0,0.0,,0,3,SUR,0.79
TQBR,2023-07-28,Сбербанк,SBER,105013,8882595853.3,248.0,246.67,249.45,249.29,248.28,249.25,35776620,248.14,248.14,,7478890802.9,7478890802.9,,0,3,SUR,0.52
SMAL,2023-07-31,Сбербанк,SBER,89,57860.47,252.44,252.44,266.24,,259.57,266.24,223,,,,0.0,0.0,,0,3,SUR,6.92
TQBR,2023-07-31,Сбербанк,SBER,323903,43588329451.2,251.33,251.33,267.77,264.9,259.57,267.4,167914420,257.85,257.85,,33366912804.6,33366912804.6,,0,3,SUR,7.28
SMAL,2023-08-01,Сбербанк,SBER,115,86444.58,251.54,251.54,274.99,,269.16,268.68,324,,,,0.0,0.0,,0,3,SUR,0.92
TQBR,2023-08-01,Сбербанк,SBER,308757,43867907028.7,269.0,264.1,273.35,268.5,269.16,268.5,162988910,269.25,269.25,,40282097349.0,40282097349.0,,0,3,SUR,0.41
SMAL,2023-08-02,Сбербанк,SBER,42,34109.88,269.36,265.84,269.36,,268.39,268.8,128,,,,0.0,0.0,,0,3,SUR,0.04
TQBR,2023-08-02,Сбербанк,SBER,123898,12994793534.9,268.5,266.52,269.97,268.45,268.39,268.57,48418320,268.35,268.35,,11402768488.0,11402768488.0,,0,3,SUR,0.03
SMAL,2023-08-03,Сбербанк,SBER,46,37506.81,261.0,261.0,270.55,,269.4,267.25,140,,,,0.0,0.0,,0,3,SUR,-0.58
TQBR,2023-08-03,Сбербанк,SBER,184020,20410042951.8,269.0,266.8,271.35,268.86,269.4,269.11,75757120,269.43,269.43,,19045944195.5,19045944195.5,,0,3,SUR,0.2
SMAL,2023-08-04,Сбербанк,SBER,70,57934.87,267.28,262.74,282.97,,267.43,262.76,218,,,,0.0,0.0,,0,3,SUR,-1.68
TQBR,2023-08-04,Сбербанк,SBER,262485,35356837729.0,269.48,261.21,272.96,264.28,267.43,264.12,132212230,268.33,268.33,,28776561883.8,28776561883.8,,0,3,SUR,-1.85
SMAL,2023-08-07,Сбербанк,SBER,35,30202.25,260.56,258.01,269.96,,264.89,262.9,115,,,,0.0,0.0,,0,3,SUR,0.05
TQBR,2023-08-07,Сбербанк,SBER,154420,16298932253.3,266.54,260.5,268.09,263.03,264.89,261.92,61531090,265.75,265.75,,12716378443.2,12716378443.2,,0,3,SUR,-0.83
SMAL,2023-08-08,Сбербанк,SBER,44,35530.86,262.99,256.54,264.93,,261.68,264.93,136,,,,0.0,0.0,,0,3,SUR,0.77
TQBR,2023-08-08,Сбербанк,SBER,141414,17041697177.0,261.92,258.8,265.44,263.52,261.68,264.62,65114820,261.44,261.44,,15431933170.4,15431933170.4,,0,3,SUR,1.03
SMAL,2023-08-09,Сбербанк,SBER,40,27103.53,264.0,257.03,268.98,,264.35,257.03,103,,,,0.0,0.0,,0,3,SUR,-2.98
TQBR,2023-08-09,Сбербанк,SBER,91124,9249536249.7,265.47,263.05,265.8,263.78,264.35,263.91,34994150,264.34,264.34,,8622102026.8,8622102026.8,,0,3,SUR,-0.27
SMAL,2023-08-10,Сбербанк,SBER,28,21670.8,270.0,260.77,270.0,,265.94,266.56,82,,,,0.0,0.0,,0,3,SUR,3.71
TQBR,2023-08-10,Сбербанк,SBER,101300,9917152046.2,264.73,263.96,267.5,266.49,265.94,266.91,37292060,265.81,265.81,,8562113659.2,8562113659.2,,0,3,SUR,1.14
SMAL,2023-08-11,Сбербанк,SBER,30,17771.45,270.0,264.37,270.0,,266.03,267.0,67,,,,0.0,0.0,,0,3,SUR,0.17
TQBR,2023-08-11,Сбербанк,SBER,83802,6609842078.6,267.26,264.8,267.4,266.43,266.03,266.23,24846460,265.99,265.99,,5622392124.4,5622392124.4,,0,3,SUR,-0.25
SMAL,2023-08-14,Сбербанк,SBER,46,32020.65,264.42,256.55,269.98,,264.1,269.37,121,,,,0.0,0.0,,0,3,SUR,0.89
TQBR,2023-08-14,Сбербанк,SBER,187870,22902790188.0,267.37,259.15,268.77,262.8,264.1,260.45,86724810,265.04,265.04,,17941305131.6,17941305131.6,,0,3,SUR,-2.17
SMAL,2023-08-15,Сбербанк,SBER,13,14787.84,263.0,257.09,265.98,,261.75,262.47,57,,,,0.0,0.0,,0,3,SUR,-2.56
TQBR,2023-08-15,Сбербанк,SBER,149361,15503423730.3,259.0,256.63,264.17,261.0,261.75,260.42,59232630,261.85,261.85,,13785598138.0,13785598138.0,,0,3,SUR,-0.01
SMAL,2023-08-16,Сбербанк,SBER,26,18786.5,257.16,254.23,266.99,,257.32,259.97,73,,,,0.0,0.0,,0,3,SUR,-0.95
TQBR,2023-08-16,Сбербанк,SBER,174430,18480740234.3,261.29,254.33,261.68,256.61,257.32,256.02,71823620,257.42,257.42,,16019015387.0,16019015387.0,,0,3,SUR,-1.69
SMAL,2023-08-17,Сбербанк,SBER,35,21192.31,258.0,251.01,260.23,,257.17,258.0,83,,,,0.0,0.0,,0,3,SUR,-0.76
TQBR,2023-08-17,Сбербанк,SBER,90999,9242381700.9,257.15,255.5,258.8,257.28,257.17,258.5,35937920,257.06,257.06,,7971237736.4,7971237736.4,,0,3,SUR,0.97
SMAL,2023-08-18,Сбербанк,SBER,27,23935.96,248.1,248.1,261.94,,259.14,257.76,93,,,,0.0,0.0,,0,3,SUR,-0.09
TQBR,2023-08-18,Сбербанк,SBER,92565,8050824110.9,258.4,257.35,261.37,259.5,259.14,261.14,31064600,258.7,258.7,,5882202516.6,5882202516.6,,0,3,SUR,1.02
SMAL,2023-08-21,Сбербанк,SBER,24,21363.12,261.96,258.54,262.69,,261.33,260.79,82,,,,0.0,0.0,,0,3,SUR,1.18
TQBR,2023-08-21,Сбербанк,SBER,93965,9346055970.9,262.44,259.51,263.06,260.81,261.33,261.15,35766040,261.32,261.32,,8822755036.6,8822755036.6,,0,3,SUR,0.0
SMAL,2023-08-22,Сбербанк,SBER,26,20478.97,258.52,258.51,260.97,,260.82,259.42,79,,,,0.0,0.0,,0,3,SUR,-0.53
TQBR,2023-08-22,Сбербанк,SBER,78196,6769122940.9,261.92,259.81,262.11,261.2,260.82,261.45,25953320,260.64,260.64,,5307811983.7,5307811983.7,,0,3,SUR,0.11
SMAL,2023-08-23,Сбербанк,SBER,22,20840.42,254.63,254.63,261.5,,258.34,257.36,81,,,,0.0,0.0,,0,3,SUR,-0.79
TQBR,2023-08-23,Сбербанк,SBER,138876,13720905467.1,261.5,256.0,261.83,259.63,258.34,256.4,53116160,258.82,258.82,,9421778202.8,9421778202.8,,0,3,SUR,-1.93
SMAL,2023-08-24,Сбербанк,SBER,20,16132.57,258.5,254.88,261.42,,257.95,254.88,63,,,,0.0,0.0,,0,3,SUR,-0.96
TQBR,2023-08-24,Сбербанк,SBER,69412,6959479100.0,257.63,256.4,259.94,258.34,257.95,259.63,26979270,257.67,257.67,,5470358215.1,5470358215.1,,0,3,SUR,1.26
SMAL,2023-08-25,Сбербанк,SBER,12,9031.66,255.08,255.08,261.48,,259.87,261.0,35,,,,0.0,0.0,,0,3,SUR,2.4
TQBR,2023-08-25,Сбербанк,SBER,80102,7426717866.2,258.8,257.61,261.6,261.0,259.87,260.5,28575150,259.76,259.76,,6361457277.2,6361457277.2,,0,3,SUR,0.34
SMAL,2023-08-28,Сбербанк,SBER,40,33627.14,261.5,259.96,267.14,,264.85,264.05,128,,,,0.0,0.0,,0,3,SUR,1.17
TQBR,2023-08-28,Сбербанк,SBER,147557,15334069568.9,261.32,260.81,267.83,267.0,264.85,266.93,57897070,264.61,264.61,,13662170639.5,13662170639.5,,0,3,SUR,2.47
SMAL,2023-08-29,Сбербанк,SBER,22,20948.78,265.01,264.0,267.14,,266.2,266.78,79,,,,0.0,0.0,,0,3,SUR,1.03
TQBR,2023-08-29,Сбербанк,SBER,97747,9425505447.3,266.7,265.14,267.56,266.47,266.2,265.68,35407330,266.22,266.22,,8646812697.2,8646812697.2,,0,3,SUR,-0.47
SMAL,2023-08-30,Сбербанк,SBER,36,40452.43,259.28,259.28,269.97,,265.17,269.97,153,,,,0.0,0.0,,0,3,SUR,1.2
TQBR,2023-08-30,Сбербанк,SBER,102279,10237031481.4,265.68,263.1,267.36,265.45,265.17,264.7,38604380,265.21,265.21,,9282350861.1,9282350861.1,,0,3,SUR,-0.37
SMAL,2023-08-31,Сбербанк,SBER,31,28842.09,264.04,264.04,266.84,,265.38,266.84,109,,,,0.0,0.0,,0,3,SUR,-1.16
TQBR,2023-08-31,Сбербанк,SBER,80782,5993343768.2,265.04,264.3,266.25,265.4,265.38,264.85,22582290,265.44,265.44,,5478202142.0,5478202142.0,,0,3,SUR,0.06
SMAL,2023-09-01,Сбербанк,SBER,18,20846.11,264.54,263.23,265.99,,264.76,263.26,79,,,,0.0,0.0,,0,3,SUR,-1.34
TQBR,2023-09-01,Сбербанк,SBER,55851,5100561546.5,265.4,264.06,265.62,265.0,264.76,265.0,19265170,264.74,264.74,,4337986307.4,4337986307.4,,0,3,SUR,0.06
SMAL,2023-09-04,Сбербанк,SBER,60,30877.64,266.49,260.89,268.89,,267.48,267.98,116,,,,0.0,0.0,,0,3,SUR,1.79
TQBR,2023-09-04,Сбербанк,SBER,110101,12877036020.6,266.5,266.0,269.11,267.17,267.48,267.39,48140770,267.52,267.52,,11752720357.6,11752720357.6,,0,3,SUR,0.9
SMAL,2023-09-05,Сбербанк,SBER,30,26285.77,266.36,262.05,269.51,,265.55,262.22,99,,,,0.0,0.0,,0,3,SUR,-2.15
TQBR,2023-09-05,Сбербанк,SBER,102654,10571300705.4,266.74,261.09,267.98,265.51,265.55,264.75,39811860,266.39,266.39,,6918472361.6,6918472361.6,,0,3,SUR,-0.99
SMAL,2023-09-06,Сбербанк,SBER,15,12084.23,267.97,260.26,267.97,,263.39,263.72,46,,,,0.0,0.0,,0,3,SUR,0.57
TQBR,2023-09-06,Сбербанк,SBER,83975,7464966620.5,264.33,262.31,264.68,263.5,263.39,263.5,28341890,263.36,263.36,,6846542372.8,6846542372.8,,0,3,SUR,-0.47
SMAL,2023-09-07,Сбербанк,SBER,26,19499.72,263.73,251.44,265.97,,259.79,256.02,75,,,,0.0,0.0,,0,3,SUR,-2.92
TQBR,2023-09-07,Сбербанк,SBER,165037,17586948788.7,263.69,256.1,264.97,257.9,259.79,258.79,67688600,259.96,259.96,,15900839621.4,15900839621.4,,0,3,SUR,-1.79
SMAL,2023-09-08,Сбербанк,SBER,29,22641.61,260.38,252.68,263.68,,256.3,256.3,89,,,,0.0,0.0,,0,3,SUR,0.11
TQBR,2023-09-08,Сбербанк,SBER,119240,12703139529.3,258.08,253.1,259.33,256.45,256.3,255.68,49562810,256.33,256.33,,11608302353.1,11608302353.1,,0,3,SUR,-1.2
SMAL,2023-09-11,Сбербанк,SBER,17,15525.84,258.0,253.35,258.0,,256.9,255.07,61,,,,0.0,0.0,,0,3,SUR,-0.48
TQBR,2023-09-11,Сбербанк,SBER,109498,11118810652.0,257.0,255.16,258.37,256.27,256.9,256.25,43282460,257.04,257.04,,9441589551.2,9441589551.2,,0,3,SUR,0.22
SMAL,2023-09-12,Сбербанк,SBER,31,27731.02,257.6,252.25,264.61,,259.78,258.09,107,,,,0.0,0.0,,0,3,SUR,1.18
TQBR,2023-09-12,Сбербанк,SBER,109806,11734500325.7,257.7,257.09,262.4,260.75,259.78,262.4,45160820,259.39,259.39,,9426242805.4,9426242805.4,,0,3,SUR,2.4
SMAL,2023-09-13,Сбербанк,SBER,52,39421.45,263.7,252.47,263.7,,260.22,259.0,153,,,,0.0,0.0,,0,3,SUR,0.35
TQBR,2023-09-13,Сбербанк,SBER,84438,7819067326.6,262.4,257.59,262.77,259.47,260.22,258.18,30051360,260.54,260.54,,6394557750.7,6394557750.7,,0,3,SUR,-1.61
SMAL,2023-09-14,Сбербанк,SBER,23,16241.44,285.63,252.55,285.63,,257.94,259.91,63,,,,0.0,0.0,,0,3,SUR,0.35
TQBR,2023-09-14,Сбербанк,SBER,111222,11926823552.1,258.9,255.02,261.38,260.38,257.94,260.0,46227900,257.68,257.68,,10508767811.1,10508767811.1,,0,3,SUR,0.7
SMAL,2023-09-15,Сбербанк,SBER,32,16911.29,260.5,256.43,265.84,,260.76,261.63,65,,,,0.0,0.0,,0,3,SUR,0.66
TQBR,2023-09-15,Сбербанк,SBER,86323,9278013469.0,259.65,258.56,262.74,260.89,260.76,260.83,35581630,260.75,260.75,,8687721598.2,8687721598.2,,0,3,SUR,0.32
SMAL,2023-09-18,Сбербанк,SBER,27,23411.56,266.52,258.04,266.52,,260.74,260.99,90,,,,0.0,0.0,,0,3,SUR,-0.24
TQBR,2023-09-18,Сбербанк,SBER,83338,7570774955.6,262.02,258.76,263.0,259.95,260.74,259.07,29037560,260.86,260.86,,6870125867.2,6870125867.2,,0,3,SUR,-0.67
SMAL,2023-09-19,Сбербанк,SBER,27,21127.13,259.5,250.0,261.84,,254.47,261.62,83,,,,0.0,0.0,,0,3,SUR,0.24
TQBR,2023-09-19,Сбербанк,SBER,196908,22788038781.3,258.99,251.5,259.32,253.6,254.47,252.72,89551540,254.61,254.61,,20810634266.0,20810634266.0,,0,3,SUR,-2.45
SMAL,2023-09-20,Сбербанк,SBER,26,19709.19,253.0,248.06,255.86,,253.13,254.01,78,,,,0.0,0.0,,0,3,SUR,-2.91
TQBR,2023-09-20,Сбербанк,SBER,142652,16916624771.2,252.8,249.82,255.47,254.72,253.13,253.77,66831270,253.04,253.04,,15685199965.8,15685199965.8,,0,3,SUR,0.42
SMAL,2023-09-21,Сбербанк,SBER,27,19355.19,253.5,248.26,263.27,,251.14,251.0,77,,,,0.0,0.0,,0,3,SUR,-1.18
TQBR,2023-09-21,Сбербанк,SBER,182699,14795034218.3,252.87,249.81,254.2,250.89,251.14,250.16,58913730,251.24,251.24,,13219355204.8,13219355204.8,,0,3,SUR,-1.42
SMAL,2023-09-22,Сбербанк,SBER,20,11327.64,252.98,250.01,261.95,,251.58,261.71,45,,,,0.0,0.0,,0,3,SUR,4.27
SPEQ,2023-09-22,Сбербанк,SBER,1030,10175600000.0,250.0,250.0,250.0,,,250.0,40702400,,,,0.0,0.0,,0,3,SUR,2.04
TQBR,2023-09-22,Сбербанк,SBER,90663,10243374236.0,249.85,248.62,253.1,252.1,251.58,251.99,40714900,251.53,251.53,,9188365422.1,9188365422.1,,0,3,SUR,0.73
SMAL,2023-09-25,Сбербанк,SBER,26,16490.02,251.64,248.59,252.53,,251.31,252.5,66,,,,0.0,0.0,,0,3,SUR,-3.52
TQBR,2023-09-25,Сбербанк,SBER,102799,8008924561.2,252.0,249.83,253.49,253.0,251.31,252.65,31863690,251.21,251.21,,7243756065.7,7243756065.7,,0,3,SUR,0.26
SMAL,2023-09-26,Сбербанк,SBER,36,21358.49,251.46,249.2,260.0,,253.97,254.7,85,,,,0.0,0.0,,0,3,SUR,0.87
TQBR,2023-09-26,Сбербанк,SBER,97142,10912472469.6,252.13,250.9,257.17,255.51,253.97,255.87,42960400,253.71,253.71,,9562657989.6,9562657989.6,,0,3,SUR,1.27
SMAL,2023-09-27,Сбербанк,SBER,26,16525.47,257.5,244.91,257.96,,256.41,244.91,65,,,,0.0,0.0,,0,3,SUR,-3.84
TQBR,2023-09-27,Сбербанк,SBER,75046,7148789525.8,256.2,254.63,257.85,256.16,256.41,256.1,27880630,256.48,256.48,,6493956077.8,6493956077.8,,0,3,SUR,0.09
SMAL,2023-09-28,Сбербанк,SBER,25,18192.24,256.27,253.28,259.27,,257.17,257.88,71,,,,0.0,0.0,,0,3,SUR,5.3
TQBR,2023-09-28,Сбербанк,SBER,71899,6771650933.6,256.4,255.5,258.25,257.67,257.17,257.67,26331160,257.14,257.14,,6094917239.5,6094917239.5,,0,3,SUR,0.61
SMAL,2023-09-29,Сбербанк,SBER,28,16809.79,256.02,256.02,262.67,,260.75,260.55,65,,,,0.0,0.0,,0,3,SUR,1.04
TQBR,2023-09-29,Сбербанк,SBER,138615,17870619137.4,258.0,256.71,262.59,261.7,260.75,260.72,68533310,260.75,260.75,,16517823790.1,16517823790.1,,0,3,SUR,1.18
SMAL,2023-10-02,Сбербанк,SBER,39,22312.01,262.69,258.25,264.12,,259.57,260.95,86,,,,0.0,0.0,,0,3,SUR,0.15
TQBR,2023-10-02,Сбербанк,SBER,97569,9234131821.3,261.37,257.03,261.92,258.0,259.57,258.98,35574470,259.85,259.85,,7756722520.1,7756722520.1,,0,3,SUR,-0.67
SMAL,2023-10-03,Сбербанк,SBER,26,18749.53,259.5,254.46,261.74,,259.03,260.0,73,,,,0.0,0.0,,0,3,SUR,-0.36
TQBR,2023-10-03,Сбербанк,SBER,100698,6193849314.7,258.99,257.23,260.5,259.89,259.03,259.65,23911430,258.93,258.93,,5478215593.6,5478215593.6,,0,3,SUR,0.26
SMAL,2023-10-04,Сбербанк,SBER,17,11883.5,255.01,255.01,261.97,,259.33,260.77,46,,,,0.0,0.0,,0,3,SUR,0.3
TQBR,2023-10-04,Сбербанк,SBER,56512,4816207232.0,259.0,258.24,260.39,259.68,259.33,259.53,18571620,259.28,259.28,,3879692682.4,3879692682.4,,0,3,SUR,-0.05
SMAL,2023-10-05,Сбербанк,SBER,11,7009.08,260.77,258.87,263.59,,260.05,259.01,27,,,,0.0,0.0,,0,3,SUR,-0.67
TQBR,2023-10-05,Сбербанк,SBER,76868,6111704653.5,260.7,258.26,261.39,259.05,260.05,259.38,23501620,260.22,260.22,,5274428327.0,5274428327.0,,0,3,SUR,-0.06
SMAL,2023-10-06,Сбербанк,SBER,18,11659.75,257.34,257.34,263.0,,260.51,263.0,45,,,,0.0,0.0,,0,3,SUR,1.54
TQBR,2023-10-06,Сбербанк,SBER,83397,8338546572.1,259.77,257.86,263.4,260.42,260.51,262.93,32001280,259.1,259.1,,4423401479.0,4423401479.0,,0,3,SUR,1.37
SMAL,2023-10-09,Сбербанк,SBER,32,21892.99,265.0,258.8,266.06,,264.86,266.06,83,,,,0.0,0.0,,0,3,SUR,1.16
TQBR,2023-10-09,Сбербанк,SBER,120406,12036758886.8,263.0,263.0,265.97,264.2,264.86,265.25,45447720,264.84,264.84,,10836772233.9,10836772233.9,,0,3,SUR,0.88
SMAL,2023-10-10,Сбербанк,SBER,23,17054.55,266.0,259.67,266.0,,263.6,263.7,65,,,,0.0,0.0,,0,3,SUR,-0.89
TQBR,2023-10-10,Сбербанк,SBER,101633,8962447421.9,264.89,257.0,265.18,264.7,263.6,263.0,34001290,264.05,264.05,,6351907655.6,6351907655.6,,0,3,SUR,-0.85
SMAL,2023-10-11,Сбербанк,SBER,30,24090.46,260.5,260.3,268.39,,262.53,260.3,92,,,,0.0,0.0,,0,3,SUR,-1.29
TQBR,2023-10-11,Сбербанк,SBER,94991,7743000723.4,263.3,259.5,263.99,263.49,262.53,260.21,29495790,263.12,263.12,,5012909289.8,5012909289.8,,0,3,SUR,-1.06
SMAL,2023-10-12,Сбербанк,SBER,26,21729.19,268.66,256.09,268.66,,262.52,259.04,83,,,,0.0,0.0,,0,3,SUR,-0.48
TQBR,2023-10-12,Сбербанк,SBER,101666,7233267191.0,260.0,259.66,264.5,263.63,262.52,264.5,27549160,262.37,262.37,,6284264494.5,6284264494.5,,0,3,SUR,1.65
SMAL,2023-10-13,Сбербанк,SBER,12,10219.61,268.93,259.28,268.93,,263.57,266.06,39,,,,0.0,0.0,,0,3,SUR,2.71
TQBR,2023-10-13,Сбербанк,SBER,62631,4851837828.5,264.89,262.7,265.04,263.7,263.57,263.51,18408670,263.59,263.59,,4143844385.8,4143844385.8,,0,3,SUR,-0.37
SMAL,2023-10-16,Сбербанк,SBER,16,7182.61,266.06,260.09,270.0,,267.0,268.01,27,,,,0.0,0.0,,0,3,SUR,0.73
TQBR,2023-10-16,Сбербанк,SBER,146152,14344201420.1,264.0,263.51,269.2,268.0,267.0,268.15,53723180,266.88,266.88,,12899938902.9,12899938902.9,,0,3,SUR,1.76
SMAL,2023-10-17,Сбербанк,SBER,17,11619.58,273.95,265.84,273.95,,269.96,270.57,43,,,,0.0,0.0,,0,3,SUR,0.96
TQBR,2023-10-17,Сбербанк,SBER,151043,13825850433.3,268.3,266.91,271.97,270.46,269.96,270.0,51214360,269.93,269.93,,12988833459.6,12988833459.6,,0,3,SUR,0.69
SMAL,2023-10-18,Сбербанк,SBER,39,32676.66,274.59,264.48,274.59,,268.59,268.15,122,,,,0.0,0.0,,0,3,SUR,-0.89
TQBR,2023-10-18,Сбербанк,SBER,99896,10845314693.3,270.0,266.11,271.19,268.4,268.59,267.9,40380530,268.61,268.61,,10146582483.6,10146582483.6,,0,3,SUR,-0.78
SMAL,2023-10-19,Сбербанк,SBER,57,46385.35,265.07,265.07,274.44,,268.61,268.03,173,,,,0.0,0.0,,0,3,SUR,-0.04
TQBR,2023-10-19,Сбербанк,SBER,103110,9007682323.1,267.13,266.28,271.0,268.67,268.61,268.65,33532880,268.66,268.66,,7781935370.1,7781935370.1,,0,3,SUR,0.28
SMAL,2023-10-20,Сбербанк,SBER,39,26161.78,262.0,262.0,269.94,,268.77,268.8,98,,,,0.0,0.0,,0,3,SUR,0.29
TQBR,2023-10-20,Сбербанк,SBER,83672,8836450519.3,268.5,266.5,270.3,269.9,268.77,269.8,32879730,268.58,268.58,,7512444454.5,7512444454.5,,0,3,SUR,0.43
SMAL,2023-10-23,Сбербанк,SBER,20,24322.12,272.01,265.74,274.6,,272.04,265.82,90,,,,0.0,0.0,,0,3,SUR,-1.11
TQBR,2023-10-23,Сбербанк,SBER,164784,16984291674.3,270.45,269.65,274.1,270.9,272.04,270.1,62432160,272.2,272.2,,15502657665.3,15502657665.3,,0,3,SUR,0.11
SMAL,2023-10-24,Сбербанк,SBER,34,28597.84,271.72,265.99,271.72,,270.74,270.85,106,,,,0.0,0.0,,0,3,SUR,1.89
TQBR,2023-10-24,Сбербанк,SBER,71912,7588324230.3,270.0,268.62,272.06,270.49,270.74,271.27,28029860,270.69,270.69,,6569216145.1,6569216145.1,,0,3,SUR,0.43
SMAL,2023-10-25,Сбербанк,SBER,25,20634.87,272.0,270.0,274.79,,272.85,274.79,76,,,,0.0,0.0,,0,3,SUR,1.45
TQBR,2023-10-25,Сбербанк,SBER,108400,11415367308.1,271.5,270.53,274.96,273.72,272.85,273.73,41830970,272.76,272.76,,9997418955.8,9997418955.8,,0,3,SUR,0.91
SMAL,2023-10-26,Сбербанк,SBER,43,40048.17,274.79,267.68,277.78,,272.74,269.76,147,,,,0.0,0.0,,0,3,SUR,-1.83
TQBR,2023-10-26,Сбербанк,SBER,130564,16225541281.4,274.11,269.12,276.0,270.0,272.74,269.9,59497750,272.94,272.94,,14609123700.2,14609123700.2,,0,3,SUR,-1.4
SMAL,2023-10-27,Сбербанк,SBER,25,34130.08,269.0,266.18,272.01,,269.23,267.02,127,,,,0.0,0.0,,0,3,SUR,-1.02
TQBR,2023-10-27,Сбербанк,SBER,111468,13403054524.8,269.93,266.8,271.98,270.01,269.23,269.7,49779630,269.16,269.16,,12135249339.0,12135249339.0,,0,3,SUR,-0.07
SMAL,2023-10-30,Сбербанк,SBER,35,24250.87,267.56,266.24,273.83,,270.16,273.08,90,,,,0.0,0.0,,0,3,SUR,2.27
TQBR,2023-10-30,Сбербанк,SBER,85740,9008697112.8,269.9,268.6,271.55,270.52,270.16,269.89,33345990,270.21,270.21,,7914197510.8,7914197510.8,,0,3,SUR,0.07
SMAL,2023-10-31,Сбербанк,SBER,23,18220.23,268.91,267.12,270.59,,268.15,268.5,68,,,,0.0,0.0,,0,3,SUR,-1.68
TQBR,2023-10-31,Сбербанк,SBER,64190,7029773669.2,270.0,266.87,270.5,268.86,268.15,268.35,26210450,268.19,268.19,,6487626625.5,6487626625.5,,0,3,SUR,-0.57
SMAL,2023-11-01,Сбербанк,SBER,24,18239.49,269.0,267.22,270.94,,269.27,270.66,68,,,,0.0,0.0,,0,3,SUR,0.8
TQBR,2023-11-01,Сбербанк,SBER,67445,5549754579.7,268.29,267.6,270.3,269.0,269.27,269.68,20609480,269.28,269.28,,4909195402.2,4909195402.2,,0,3,SUR,0.5
SMAL,2023-11-02,Сбербанк,SBER,13,10215.08,267.02,267.02,270.09,,269.69,268.03,38,,,,0.0,0.0,,0,3,SUR,-0.97
TQBR,2023-11-02,Сбербанк,SBER,73978,6944685370.1,270.0,268.5,270.98,268.52,269.69,269.06,25751530,269.77,269.77,,6106896624.9,6106896624.9,,0,3,SUR,-0.23
SMAL,2023-11-03,Сбербанк,SBER,21,17964.07,270.99,266.56,270.99,,268.66,269.39,67,,,,0.0,0.0,,0,3,SUR,0.51
TQBR,2023-11-03,Сбербанк,SBER,68091,5636878200.6,269.07,267.2,269.78,269.48,268.66,268.54,20981280,268.6,268.6,,4876845245.1,4876845245.1,,0,3,SUR,-0.19
SMAL,2023-11-06,Сбербанк,SBER,9,2433.07,268.6,265.63,271.89,,271.85,271.05,9,,,,0.0,0.0,,0,3,SUR,0.62
