Date,FuturesCode,WeightedAvgPrice,SettlementPrice,FirstDealPrice,MaxPrice,MinPrice,LastDealPrice,Change,VolumeLastDeal,NumOfDeals,TradingVolume RUB,TradingVolume contr,OpenPositionsVolume RUB,OpenPositionsVolume contr,MarginRequirements
03.09.2021,BRV1,"73,21","72,96","73,32","73,73","72,75",73,"-0,57 %",4,185 179,108 337 039 582,2 035 815,47 498 504 886,895 650,8 889
06.09.2021,BRV1,"72,32","72,2","72,94","72,96","71,61","72,2","-1,10 %",10,166 472,97 523 434 062,1 845 911,48 619 683 466,921 794,8 800
07.09.2021,BRV1,"72,01","71,82","72,21","72,83","71,16","71,83","-0,51 %",5,206 098,124 506 288 686,2 358 861,49 801 282 229,946 080,8 772
08.09.2021,BRV1,"72,21","72,51","71,81","72,97","71,3","72,51","+0,95 %",1,187 089,108 320 037 984,2 044 768,51 074 939 985,960 152,8 849
09.09.2021,BRV1,"72,45","72,46","72,6","73,24","71,3","72,39","-0,16 %",5,233 918,147 798 830 144,2 797 889,51 543 708 440,975 636,8 782
10.09.2021,BRV1,"72,28","72,74","72,49","73,16","70,93","72,78","+0,54 %",1,215 527,128 933 244 672,2 439 971,50 221 796 023,944 432,8 741
13.09.2021,BRV1,"73,45","73,57","72,79","73,95","72,73","73,52","+1,02 %",3,184 936,108 925 035 972,2 039 444,51 921 062 868,970 600,8 843
14.09.2021,BRV1,"73,92","73,71","73,5","74,29","73,32","73,71","+0,26 %",4,157 599,96 053 205 811,1 785 269,51 666 693 904,963 086,8 836
15.09.2021,BRV1,"74,78","75,76","73,74","76,14","73,12","75,79","+2,82 %",1,210 839,128 014 324 994,2 361 377,58 850 377 866,1 071 546,9 028
16.09.2021,BRV1,"75,22","75,19","75,77","75,81","74,52","75,14","-0,86 %",18,177 559,111 489 723 169,2 042 925,56 342 658 903,1 032 896,8 922
17.09.2021,BRV1,"75,25","74,87","75,14","75,89","74,61","74,82","-0,43 %",1,164 723,107 609 929 876,1 964 402,54 924 977 089,1 007 682,8 849
20.09.2021,BRV1,"74,49","74,5","74,8","75,5","73,61","74,5","-0,43 %",1,243 256,150 966 860 812,2 757 741,57 727 165 224,1 054 332,8 875
21.09.2021,BRV1,"74,27","74,22","74,48","75,19","73,29","74,2","-0,40 %",6,237 984,151 257 662 840,2 785 011,50 069 687 820,922 522,8 808
22.09.2021,BRV1,"75,19","75,7","74,17","75,86","73,97","75,73","+2,06 %",15,191 467,111 324 307 670,2 036 371,50 654 455 635,920 286,8 907
23.09.2021,BRV1,"76,26","77,18","75,77","77,28","75,63","77,17","+1,90 %",24,201 938,110 087 712 173,1 982 390,58 913 214 975,1 048 190,9 050
24.09.2021,BRV1,"77,41","77,82","77,15","78,02","76,88","77,78","+0,79 %",2,159 010,81 042 321 602,1 437 305,60 575 885 325,1 068 668,9 095
27.09.2021,BRV1,"79,09","79,5","77,85","79,91","77,74","79,5","+2,21 %",3,169 177,92 306 533 628,1 610 319,59 261 230 710,1 028 536,9 238
28.09.2021,BRV1,"79,79","78,69","79,49","80,75","78,35","78,69","-1,02 %",40,186 241,137 244 043 054,2 358 657,35 495 699 885,618 574,9 129
29.09.2021,BRV1,"78,51","78,88","78,65","79,42","77,54","78,9","+0,27 %",1,149 861,71 742 492 775,1 254 945,30 407 628 975,529 414,9 142
30.09.2021,BRV1,"78,31","78,56","78,93","79,3","77,64","78,58","-0,41 %",1,104 175,51 236 602 615,900 464,12 927 793 493,226 466,9 095
01.10.2021,BRV1,"78,54","78,49","78,63","78,69","78,43","78,5","-0,10 %",20,14 980,5 672 330 748,99 369,-,-,9 135
04.10.2021,BRX1,"80,33","81,57","78,63","82,03","78,49","81,6","+3,78 %",1,239 202,143 708 006 829,2 465 604,52 022 036 838,878 942,9 997
05.10.2021,BRX1,"82,15","82,84","81,61","83,14","81,17","82,73","+1,38 %",24,219 113,132 997 266 541,2 238 845,53 526 800 242,893 580,10 086
06.10.2021,BRX1,"82,17","81,08","82,77","83,52","80,83","81,08","-1,99 %",1,284 753,158 120 077 855,2 655 008,51 881 800 832,882 824,9 858
07.10.2021,BRX1,"80,59","81,89","81,19","82,08","79,11","81,94","+1,06 %",4,319 303,168 836 157 807,2 915 476,53 080 237 974,902 002,9 869
08.10.2021,BRX1,"82,8","83,07","81,97","83,45","81,81","83,09","+1,40 %",5,219 081,109 574 707 207,1 844 576,53 219 845 720,892 978,9 934
11.10.2021,BRX1,"83,65","83,95","83,04","84,63","81,98","83,91","+0,99 %",2,251 169,125 326 520 928,2 091 596,53 264 483 359,885 776,9 963
12.10.2021,BRX1,"83,66","83,4","83,95","84,26","82,76","83,39","-0,62 %",3,238 647,117 532 676 345,1 955 628,53 231 548 713,888 444,9 908
13.10.2021,BRX1,83,"83,3","83,45","83,75","82,27","83,29","-0,12 %",5,189 551,95 658 915 758,1 599 385,53 952 844 745,898 790,9 874
14.10.2021,BRX1,"83,85","83,41","83,35","84,52","83,13","83,44","+0,18 %",1,175 190,87 407 624 965,1 457 598,53 632 474 449,899 122,9 843
15.10.2021,BRX1,"84,62","84,84","83,5","85,11","83,5","84,84","+1,68 %",1,171 369,78 614 213 690,1 309 084,54 222 993 426,900 558,9 888
18.10.2021,BRX1,"85,27","84,75","84,86","86,01","84,23","84,7","-0,16 %",2,233 228,114 813 536 639,1 888 408,54 538 846 267,902 574,9 866
19.10.2021,BRX1,"84,56","84,95","84,65","85,16","83,74","84,96","+0,31 %",2,254 971,122 700 909 020,2 046 762,58 741 637 814,975 318,9 815
20.10.2021,BRX1,"84,67","85,22",85,"85,42","83,65","85,18","+0,26 %",1,207 503,103 693 855 098,1 727 785,59 865 225 591,991 006,9 839
21.10.2021,BRX1,"84,9","83,65","85,2","85,9","83,38","83,63","-1,82 %",3,238 795,128 680 716 833,2 129 972,56 986 270 794,957 342,9 658
22.10.2021,BRX1,"84,78","84,8","83,68","85,59","83,68","84,83","+1,44 %",16,211 349,107 567 715 361,1 802 061,59 205 553 384,991 662,9 596
25.10.2021,BRX1,"86,11","86,41","84,85","86,72","84,85","86,36","+1,80 %",1,169 640,83 617 598 079,1 389 420,58 729 365 976,972 516,9 728
26.10.2021,BRX1,"85,93","86,33","86,35","86,41","85,27","86,36",-,1,200 270,125 736 165 960,2 101 623,48 648 444 372,809 414,9 623
27.10.2021,BRX1,"85,44","84,95","86,33","86,52","84,5","84,86","-1,74 %",3,170 222,88 472 063 758,1 469 384,45 050 869 391,752 578,9 572
28.10.2021,BRX1,"83,83","83,79","84,8","84,9","82,64","83,79","-1,26 %",4,162 994,78 359 115 930,1 330 692,40 933 180 940,695 468,9 455
29.10.2021,BRX1,"84,22","84,33","83,7","84,85","83,24","84,34","+0,66 %",4,100 466,45 146 051 547,756 048,33 249 127 185,556 094,9 475
01.11.2021,BRX1,"84,4","84,38","84,37","84,46","84,32","84,39","+0,06 %",5,20 694,8 613 270 211,143 218,-,-,9 512
02.11.2021,BRZ1,"84,57","84,38","84,68","85,3","83,8","84,42","-0,27 %",1,231 036,120 654 925 077,1 992 728,51 933 978 585,859 664,10 196
03.11.2021,BRZ1,"83,22","82,39","84,32","84,79","81,94","82,27","-2,55 %",3,253 639,135 489 941 878,2 254 748,54 947 355 594,923 618,9 935
05.11.2021,BRZ1,"81,45","82,61","82,24","82,9","80,31","82,72","+0,55 %",2,315 647,175 812 788 160,3 032 074,62 196 214 038,1 057 560,9 858
08.11.2021,BRZ1,"83,32","83,23","82,77","83,99","82,5","83,31","+0,71 %",1,218 980,128 723 288 820,2 167 656,57 700 418 095,972 700,9 890
09.11.2021,BRZ1,"83,71","83,78","83,27","84,23","83,15","83,84","+0,64 %",1,201 307,103 758 280 456,1 751 731,56 263 956 332,949 136,9 874
10.11.2021,BRZ1,"84,73","84,46","83,87","85,45","83,66","84,51","+0,80 %",1,227 916,123 623 900 202,2 059 215,61 241 190 431,1 023 306,9 904
11.11.2021,BRZ1,"82,85","82,94","84,44","84,44","81,7","82,92","-1,88 %",7,355 282,186 750 976 440,3 166 961,57 661 112 150,976 760,9 761
12.11.2021,BRZ1,"82,12","82,28","82,96","83,25","81,3","82,29","-0,76 %",5,237 098,122 116 660 042,2 046 102,57 657 747 300,964 148,9 767
15.11.2021,BRZ1,"81,43","81,25","82,25","82,75","80,7","81,39","-1,09 %",1,238 224,128 528 674 178,2 170 557,58 120 750 898,983 656,9 628
16.11.2021,BRZ1,"82,22","81,65","81,33","83,15","81,09","81,62","+0,28 %",1,224 835,121 297 646 452,2 010 792,58 124 014 454,970 224,9 717
17.11.2021,BRZ1,"81,99","81,67","81,77","82,92","81,32","81,75","+0,16 %",15,206 414,105 693 927 937,1 777 977,58 210 032 831,983 072,9 803
18.11.2021,BRZ1,"80,36","80,22","81,66","81,66","79,31","80,23","-1,86 %",5,311 246,154 800 412 953,2 631 843,57 072 484 787,972 020,9 660
19.11.2021,BRZ1,"79,82","79,18","80,32","82,23","78,19","79,23","-1,25 %",5,404 989,236 328 656 581,4 035 999,57 399 194 614,988 132,9 542
22.11.2021,BRZ1,"78,84","79,72","79,23","79,84","78,07","79,84","+0,77 %",1,310 035,182 814 698 001,3 097 756,56 817 039 803,952 106,9 710
23.11.2021,BRZ1,"79,88","81,33","79,74","81,87","78,56","81,42","+1,98 %",8,314 990,186 670 875 640,3 113 554,51 122 069 979,837 468,9 967
24.11.2021,BRZ1,"82,25","82,25","81,48","83,01","81,3","82,38","+1,18 %",1,245 018,160 422 352 957,2 602 875,38 225 759 543,620 202,10 020
25.11.2021,BRZ1,"82,18","81,97","82,4","82,92","81,71","82,11","-0,33 %",2,116 208,61 823 106 180,1 007 727,34 505 470 170,563 906,9 963
26.11.2021,BRZ1,"77,72","74,8","81,94","82,44","74,66","74,69","-9,04 %",1,377 705,188 216 475 059,3 206 410,24 209 744 630,428 522,9 130
29.11.2021,BRZ1,"74,96","74,46","74,69","77,03","72,17","74,65","-0,05 %",1,305 836,135 557 327 020,2 424 138,16 019 950 052,288 422,9 613
30.11.2021,BRZ1,"72,39","71,1","74,75","75,36","70,25","71,17","-4,66 %",10,358 000,65 160 329 918,1 211 366,13 532 786 164,256 150,9 721
01.12.2021,BRZ1,"70,56","70,54","71,01","71,01","70,2","70,54","-0,88 %",8,46 378,7 627 334 648,146 278,-,-,9 535
02.12.2021,BRF2,"68,95","68,88","71,52","72,03","65,79",69,"-3,29 %",2,663 016,246 164 268 154,4 851 480,64 445 361 570,1 271 384,12 059
03.12.2021,BRF2,"70,99","71,79","69,04","72,64","68,86","71,77","+4,01 %",4,396 569,163 158 347 309,3 112 903,57 713 085 128,1 088 906,12 465
06.12.2021,BRF2,"71,24","71,5","71,71","72,25","69,3","71,49","-0,39 %",6,349 863,155 602 572 902,2 952 809,55 994 850 517,1 058 786,12 416
07.12.2021,BRF2,"74,28","75,66","71,6","75,73","71,47","75,67","+5,85 %",10,314 378,148 726 114 185,2 699 880,56 293 782 115,1 003 250,13 225
08.12.2021,BRF2,"75,55","75,47","75,73","76,42","74,55","75,57","-0,13 %",40,342 089,163 564 225 500,2 937 250,55 089 271 155,990 284,12 875
09.12.2021,BRF2,"75,58","75,26","75,5","76,54","74,78","75,26","-0,41 %",10,230 146,111 765 245 927,2 009 135,54 183 124 762,978 182,12 813
10.12.2021,BRF2,"74,79","75,01","75,24","75,74","73,93","75,17","-0,12 %",1,227 015,100 004 607 299,1 821 300,53 305 904 182,968 028,12 677
13.12.2021,BRF2,"75,06","75,17","74,92","76,42","74,22","75,11","-0,08 %",1,242 218,104 621 515 331,1 893 846,54 513 482 300,985 410,12 672
14.12.2021,BRF2,"74,23","73,57","75,04","75,19","72,88","73,47","-2,18 %",1,232 758,105 822 752 755,1 937 262,54 360 006 454,1 004 118,12 413
15.12.2021,BRF2,"73,08","73,15","73,41","73,91","72,52","73,22","-0,34 %",7,208 052,88 591 822 247,1 637 453,54 945 130 708,1 014 652,12 361
16.12.2021,BRF2,"74,2","74,55","73,27","75,1","72,8","74,64","+1,94 %",1,219 324,95 185 692 755,1 741 958,54 831 674 687,998 748,12 523
17.12.2021,BRF2,"74,22","73,34","74,69","75,61","72,69","73,32","-1,77 %",1,234 587,109 645 511 065,1 994 858,54 444 047 057,1 002 358,12 320
20.12.2021,BRF2,"71,15","69,99","73,4","73,88","69,65","69,88","-4,69 %",1,347 107,150 370 971 249,2 847 894,56 671 858 934,1 091 048,11 816
21.12.2021,BRF2,"71,68","73,05","69,83","73,41","69,31","73,14","+4,66 %",2,299 347,130 498 904 175,2 461 963,56 600 914 210,1 047 816,12 251
22.12.2021,BRF2,"74,03","74,45","73,14","74,7","72,99","74,41","+1,74 %",1,190 314,90 558 006 548,1 659 901,54 632 977 207,995 734,12 438
23.12.2021,BRF2,"75,27","75,58","74,38","75,79","74,2","75,63","+1,64 %",2,175 460,80 846 353 959,1 461 187,51 949 251 957,935 022,12 541
24.12.2021,BRF2,"76,3","76,04","75,63","77,02","75,57","75,85","+0,29 %",1,120 446,66 540 171 629,1 183 904,51 360 423 062,916 922,12 567
27.12.2021,BRF2,"76,47","78,23","75,75","78,29","75,7","78,15","+3,03 %",1,121 247,81 058 708 666,1 442 834,20 850 385 776,362 766,12 917
28.12.2021,BRF2,"79,04","79,22","78,24","79,88","78,24","79,21","+1,36 %",8,125 166,50 565 982 215,866 582,19 967 374 439,341 434,15 779
29.12.2021,BRF2,"78,99","79,89","79,1","79,96","78,47","79,91","+0,88 %",1,75 033,29 528 351 574,504 136,21 070 276 034,355 672,15 924
30.12.2021,BRF2,"78,86","79,42","79,9","79,9","78,14","79,41","-0,63 %",1,83 023,37 732 760 875,639 933,13 318 822 313,224 292,15 930
03.01.2022,BRF2,"79,24","79,2","79,37","79,4","79,01","79,21","-0,25 %",32,15 190,7 283 895 767,123 007,-,-,15 814
04.01.2022,BRG2,"79,4","80,21","78,55","80,58","78,36","80,15","+2,06 %",38,134 951,60 876 225 998,1 018 987,43 373 768 838,718 718,16 760
05.01.2022,BRG2,"80,39","81,01","80,14","81,46","79,57","81,03","+1,10 %",13,124 411,58 812 700 793,965 964,44 608 741 814,727 066,17 081
06.01.2022,BRG2,"81,51","82,34","81,11","82,85","79,65","82,11","+1,33 %",4,151 533,72 084 946 882,1 156 505,43 773 624 141,695 204,17 427
07.01.2022,BRG2,"82,34","82,04","82,11","83,02","81,73","82,08","-0,04 %",1,82 412,34 437 863 885,555 683,43 255 957 759,700 528,17 193
10.01.2022,BRG2,"81,63","81,32","81,95","82,34","80,78","81,37","-0,86 %",5,127 668,60 641 599 747,987 624,44 861 808 980,733 398,10 132
11.01.2022,BRG2,"81,71","82,18","81,42","82,62","80,57","82,2","+1,02 %",1,168 011,82 423 295 181,1 349 675,46 723 057 104,760 666,10 201
12.01.2022,BRG2,"83,88","84,49","82,25","84,71","82,25","84,68","+3,02 %",1,179 621,91 291 967 335,1 454 168,55 292 020 278,874 422,10 422
13.01.2022,BRG2,"84,71","84,29","84,59","85,22","84,2","84,34","-0,40 %",1,144 422,80 884 547 910,1 249 834,55 625 422 677,863 838,10 392
14.01.2022,BRG2,"84,92","85,27","84,32","85,8","83,84","85,35","+1,20 %",5,159 355,91 095 472 035,1 406 622,53 813 231 828,827 510,10 649
17.01.2022,BRG2,"85,96","86,2","85,29","86,62","85,1","86,25","+1,05 %",1,114 496,54 160 255 615,828 290,53 933 904 333,822 550,10 912
18.01.2022,BRG2,"87,41","87,55","86,18","88,16","85,98","87,55","+1,51 %",1,147 120,80 821 163 955,1 205 663,55 080 679 351,820 378,11 091
19.01.2022,BRG2,"87,98","88,62","87,54","88,75","86,66","88,7","+1,31 %",10,146 765,71 819 955 736,1 066 276,57 791 960 978,851 838,11 211
20.01.2022,BRG2,"88,23","88,75","88,73","89,19","87,51","88,82","+0,14 %",1,136 566,66 561 855 446,987 983,56 405 649 933,832 290,11 204
21.01.2022,BRG2,"87,55","87,65","88,84","89,5","86,45","87,79","-1,16 %",1,204 926,105 781 043 631,1 564 808,50 790 187 124,750 516,10 999
24.01.2022,BRG2,"87,28","86,38","87,82","88,77","85,23","86,44","-1,54 %",18,172 616,93 659 229 101,1 357 191,49 169 024 168,719 920,11 102
25.01.2022,BRG2,"86,61","87,29","86,22","87,63","85,05","87,37","+1,08 %",1,168 480,87 903 922 991,1 283 084,49 885 446 000,722 500,11 206
26.01.2022,BRG2,"89,05","89,87","87,44","90,03","87,36","89,9","+2,90 %",1,127 570,87 778 948 003,1 235 381,38 928 356 073,542 842,11 590
27.01.2022,BRG2,"90,27","89,53","89,95","91,04","88,98","89,61","-0,32 %",20,127 168,98 697 666 183,1 405 893,23 794 184 805,341 754,11 426
28.01.2022,BRG2,"90,15","90,62","89,66","91,72","89,01","90,74","+1,26 %",2,107 605,63 467 418 110,899 798,21 408 716 393,301 960,11 410
31.01.2022,BRG2,"90,72","90,95","90,7","91,5","89,74","90,93","+0,21 %",2,58 702,30 208 074 467,429 708,13 679 140 280,194 092,11 378
01.02.2022,BRG2,"91,26","91,29","91,01","91,34",91,"91,3","+0,41 %",15,10 132,5 986 333 243,85 562,-,-,11 318
02.02.2022,BRH2,"89,39","89,04","89,4","90,54","88,44","89,05","-0,39 %",1,192 457,108 609 620 700,1 592 024,56 463 817 511,830 956,11 526
03.02.2022,BRH2,"88,88","89,26",89,"89,68","88,12","89,33","+0,31 %",5,145 006,82 057 268 349,1 209 436,55 881 633 539,820 098,11 592
04.02.2022,BRH2,"91,92","92,99","89,33","93,72","89,33","93,14","+4,26 %",1,195 245,106 750 523 709,1 525 423,68 762 869 830,971 254,11 903
07.02.2022,BRH2,"92,96","92,8","93,15","93,73","92,16","92,81","-0,35 %",1,166 175,100 150 342 875,1 423 231,64 982 765 483,925 094,11 794
08.02.2022,BRH2,"91,56","90,5","92,9","93,39","90,22","90,63","-2,35 %",2,181 558,104 255 199 100,1 514 798,56 560 908 475,831 412,11 432
09.02.2022,BRH2,"90,79","91,79","90,56","92,09","89,96","91,8","+1,29 %",5,180 895,102 983 651 611,1 518 914,58 036 631 383,846 704,11 500
10.02.2022,BRH2,"91,85","92,86","91,87","93,03","90,91","92,85","+1,14 %",10,213 522,126 494 560 360,1 849 433,57 026 582 042,824 722,11 623
11.02.2022,BRH2,"91,97","92,95","92,8","93,12","90,54","92,94","+0,10 %",3,190 727,113 410 388 299,1 625 119,59 561 578 187,844 488,11 594
14.02.2022,BRH2,"94,31","94,2","92,98","95,88","92,72","94,3","+1,46 %",10,253 412,156 069 678 329,2 152 071,62 089 354 158,857 198,11 991
15.02.2022,BRH2,"94,27","92,48","94,3","96,79","92,09","92,47","-1,94 %",4,284 238,198 068 966 215,2 778 208,43 342 844 940,619 734,11 604
16.02.2022,BRH2,"94,09","95,56","92,42","95,63","92,12","95,51","+3,29 %",2,210 413,132 039 148 255,1 863 778,51 005 588 895,708 860,11 859
17.02.2022,BRH2,"93,7","92,46","95,55","96,06",92,"92,62","-3,03 %",11,317 662,205 235 564 659,2 871 808,44 413 871 218,629 808,11 560
18.02.2022,BRH2,"91,84","92,66","92,4","93,34","90,27","92,73","+0,12 %",5,265 038,161 808 445 864,2 295 332,44 295 264 589,622 818,11 509
21.02.2022,BRH2,"93,58","95,06","92,66","95,16","92,14","95,06","+2,51 %",2,213 224,134 745 422 126,1 819 709,44 354 856 136,589 660,11 979
22.02.2022,BRH2,"97,32","95,87","95,1","99,48","94,66","96,11","+1,10 %",1,234 589,126 538 573 128,1 642 836,41 854 360 973,551 636,12 351
23.02.2022,BRH2,"96,9","98,42","96,23","98,67","95,82","98,31","+2,29 %",1,142 338,84 182 918 317,1 076 091,42 753 336 882,538 074,12 761
24.02.2022,BRH2,"100,41","103,67","98,2","105,69","96,09","103,55","+5,33 %",1,202 461,114 297 964 574,1 296 750,27 917 627 375,306 768,15 166
25.02.2022,BRH2,"100,28","96,6","103,6","103,93","96,5","96,79","-6,53 %",2,93 349,29 185 038 592,350 225,17 015 632 662,211 964,13 423
28.02.2022,BRH2,"96,66",98,"96,97","98,09","96,01",98,"+1,25 %",2,13 167,3 978 185 399,41 938,19 339 273 619,201 096,16 478
01.03.2022,BRH2,-,"100,85",-,-,-,-,-,-,-,-,-,-,-,16 364
02.03.2022,BRJ2,"107,15","109,3","93,6",114,"92,8",108,-,1,2 648,2 146 992 796,18 785,7 750 515 282,66 476,21 671
03.03.2022,BRJ2,"112,8","104,91","114,46",118,103,"104,86","-2,91 %",8,525,270 384 782,2 199,7 152 320 441,62 544,22 530
04.03.2022,BRJ2,"110,15","110,88","112,3","113,9","93,14","110,88","+5,74 %",1,16 932,4 159 973 334,35 896,7 845 878 542,67 254,22 117
09.03.2022,BRJ2,"125,09",121,"111,77",138,"111,77","120,81","+8,96 %",1,48 098,13 646 449 111,91 019,7 389 624 232,50 954,50 440
10.03.2022,BRJ2,114,"110,31",120,120,"108,96","110,45","-8,58 %",1,60 307,14 377 457 041,105 992,6 664 319 519,50 772,46 388
11.03.2022,BRJ2,"108,43","106,79","109,52","111,82","104,29","106,79","-3,31 %",1,56 571,12 047 972 583,96 357,6 258 198 210,50 822,42 788
14.03.2022,BRJ2,"105,21","104,16","107,17","109,71","103,51","104,22","-2,41 %",1,58 027,13 474 215 379,112 135,6 197 534 999,52 096,40 777
15.03.2022,BRJ2,"99,34","97,63","103,5","103,5","97,3","97,37","-6,57 %",1,60 242,12 895 983 015,118 554,5 634 119 958,52 702,38 530
16.03.2022,BRJ2,"98,3","96,84","98,09","101,98","96,11","97,2","-0,18 %",1,69 558,14 843 001 682,139 795,5 993 610 418,57 302,36 510
17.03.2022,BRJ2,"99,49","101,43","97,5","101,87","96,5","101,62","+4,55 %",1,51 366,11 108 527 966,107 603,5 487 016 436,52 134,37 436
18.03.2022,BRJ2,"104,13","102,8","101,97","106,5","101,97","103,3","+1,65 %",1,53 503,12 299 059 941,113 168,5 247 883 912,48 912,37 248
21.03.2022,BRJ2,"107,52","108,08","103,33","108,94","103,33","108,16","+4,70 %",3,60 655,14 286 599 171,127 758,7 250 592 060,64 500,39 322
22.03.2022,BRJ2,"112,8","113,9","108,49","114,87","108,49","113,97","+5,37 %",5,86 772,22 548 408 562,193 029,5 840 954 318,49 520,41 301
23.03.2022,BRJ2,"118,23","121,69","114,5","122,21","113,95",122,"+7,05 %",3,80 168,18 400 062 563,157 124,5 467 697 516,45 364,44 024
24.03.2022,BRJ2,"121,21","120,14","121,45","122,59","118,55","120,35","-1,35 %",1,70 304,15 527 376 204,133 097,5 348 392 111,46 254,40 047
25.03.2022,BRJ2,"117,51","120,29","120,75","120,75","115,17","120,5","+0,12 %",4,99 964,20 046 808 651,177 534,5 344 359 596,46 236,39 653
28.03.2022,BRJ2,"115,37","114,1","119,68","119,68","112,82","114,24","-5,20 %",1,80 614,14 507 859 048,139 341,4 056 606 999,39 394,37 051
29.03.2022,BRJ2,"110,11","107,29","113,28","115,39","104,27","107,5","-5,90 %",1,108 121,20 745 979 361,220 881,2 997 958 764,32 758,31 812
30.03.2022,BRJ2,"111,45","113,05",109,"113,84","108,41","113,28","+5,38 %",4,88 217,14 974 701 519,159 207,2 733 564 689,28 652,32 545
31.03.2022,BRJ2,"107,77","107,64",113,113,"105,4","107,65","-4,97 %",1,50 989,7 726 355 871,85 890,2 035 721 605,22 658,30 954
01.04.2022,BRJ2,"107,44","107,67","107,07","107,68","106,75","107,67","+0,02 %",5,4 221,1 736 229 909,19 186,-,-,30 945
04.04.2022,BRK2,"105,77","107,3","104,25","108,45","103,1","107,29","+3,22 %",1,111 208,18 129 967 909,205 226,8 765 593 551,97 812,31 785
05.04.2022,BRK2,"107,54","106,35","107,69","109,5","105,79","106,14","-1,07 %",1,112 028,17 529 924 082,195 301,8 560 711 573,96 438,31 452
06.04.2022,BRK2,"105,66","102,81","106,46","107,56","102,41","102,95","-3,00 %",1,105 870,15 088 624 291,178 725,8 017 250 496,97 600,30 081
07.04.2022,BRK2,"101,52","99,05","102,21","103,38","98,43","98,8","-4,03 %",1,147 989,21 893 061 293,283 711,7 578 229 190,100 656,26 719
08.04.2022,BRK2,"98,84","97,9","99,49","101,49","96,65","98,08","-0,73 %",2,112 319,17 215 062 975,229 808,9 271 981 710,124 962,26 030
11.04.2022,BRK2,"97,05","97,03","98,46","98,91","95,7","97,12","-0,98 %",2,93 537,13 297 189 821,172 980,9 481 895 466,123 368,26 831
12.04.2022,BRK2,"100,79","103,21","97,5","103,27","97,5",103,"+6,05 %",2,116 119,18 659 549 482,232 349,9 349 161 476,113 686,28 944
13.04.2022,BRK2,"103,62","104,15","102,61","104,89","102,07","104,29","+1,25 %",1,106 408,17 643 488 421,213 106,10 020 186 930,120 412,29 356
14.04.2022,BRK2,"104,51","104,56","104,43","105,48","103,6","104,57","+0,27 %",1,76 967,12 631 558 594,150 324,9 947 926 490,118 336,29 988
15.04.2022,BRK2,"108,16","109,29","105,3","109,78","105,3","109,19","+4,42 %",2,47 253,7 980 086 485,92 227,9 274 601 806,106 082,30 664
18.04.2022,BRK2,"108,38","109,06","109,48",110,"107,11","109,08","-0,10 %",1,71 119,11 414 072 716,132 414,9 802 832 081,113 010,30 301
19.04.2022,BRK2,"107,01","105,98",109,109,"105,35","105,9","-2,92 %",1,81 687,13 519 615 984,161 195,8 864 643 791,106 718,29 315
20.04.2022,BRK2,"106,66","105,17","106,2","107,88","104,92","104,92","-0,92 %",1,68 575,10 986 217 767,134 669,8 578 631 810,106 648,28 579
21.04.2022,BRK2,"106,61","106,79","106,67","107,69","105,55","106,95","+1,94 %",2,57 308,8 475 385 580,106 691,8 519 193 827,107 064,27 853
22.04.2022,BRK2,"105,48","105,55","106,5","106,93","104,65","105,64","-1,22 %",9,44 347,6 590 902 966,82 460,8 382 993 963,104 816,26 929
25.04.2022,BRK2,"101,39","99,38","104,77","104,77","99,28","99,53","-5,78 %",1,74 522,9 992 883 590,134 786,6 921 830 583,95 256,25 320
26.04.2022,BRK2,"102,35","103,69","99,82","103,89","99,82","103,7","+4,19 %",2,66 265,9 425 414 238,126 404,7 071 135 009,93 602,26 207
27.04.2022,BRK2,"103,54","103,45","103,8","105,1","102,31","103,46","-0,23 %",1,60 551,8 798 614 790,116 721,7 062 609 674,93 778,26 111
28.04.2022,BRK2,"104,5","105,83","103,47","106,25","102,96","105,77","+2,23 %",1,57 923,9 131 385 344,121 693,6 749 895 210,88 816,26 538
29.04.2022,BRK2,"107,81","108,88","106,28",109,"106,28","108,99","+3,04 %",1,44 350,7 381 833 977,95 922,6 552 488 260,84 306,26 630
04.05.2022,BRK2,"109,33","109,36",109,"109,38",109,"109,35","+0,33 %",10,2 676,1 505 658 700,20 486,-,-,25 951
05.05.2022,BRM2,"111,21","111,27","108,4","113,34","108,4","111,8","+4,14 %",1,67 867,9 805 876 871,131 193,6 957 647 021,93 036,26 186
06.05.2022,BRM2,"111,78","111,79",112,"112,99","110,52",112,"+0,18 %",4,59 373,8 746 007 104,113 064,7 379 303 037,95 384,26 501
11.05.2022,BRM2,"105,84","106,6","110,81","110,81","103,03","106,67","-4,76 %",1,62 649,8 934 496 849,126 229,6 742 921 668,94 592,25 493
12.05.2022,BRM2,"106,15","108,06","106,06","108,64","104,44","108,18","+1,42 %",1,52 522,7 102 407 659,105 681,6 697 096 384,97 890,24 958
13.05.2022,BRM2,"109,52","110,28","108,33","111,09","108,02","110,11","+1,78 %",1,56 543,7 823 237 051,111 302,6 553 592 316,92 592,24 987
16.05.2022,BRM2,"110,46","112,25","109,85","112,4","109,17",112,"+1,72 %",1,62 858,8 387 520 801,119 489,7 089 886 711,99 388,24 945
17.05.2022,BRM2,"114,47","114,1","112,53","115,4","112,53","113,8","+1,61 %",1,72 553,9 935 898 833,136 459,7 451 445 041,102 672,25 442
