,BOARDID,TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,ADMITTEDQUOTE,ADMITTEDVALUE,TRENDCLSPR
1233,TQBR,2023-06-16,SBER,62790,5729888135.6,245.5,243.7,245.9,244.44,243.87,23441160,,,-0.53
1235,TQBR,2023-06-19,SBER,90697,7239082414.0,244.47,241.32,244.69,242.55,242.28,29844240,,,-0.65
1237,TQBR,2023-06-20,SBER,93036,8820107717.8,241.99,238.82,242.22,240.84,241.74,36621960,,,-0.22
1239,TQBR,2023-06-21,SBER,72199,6509866591.4,241.9,240.6,243.92,242.65,242.2,26830770,,,0.19
1241,TQBR,2023-06-22,SBER,70137,5590904541.9,242.15,240.13,242.8,241.68,240.66,23136750,,,-0.64
1243,TQBR,2023-06-23,SBER,154014,14736944961.5,239.98,234.34,240.99,238.13,235.67,61886110,,,-2.07
1245,TQBR,2023-06-26,SBER,173093,19509065518.1,239.6,233.4,240.5,237.87,238.4,82016390,,,1.16
1247,TQBR,2023-06-27,SBER,108905,12350836600.0,239.02,236.8,242.34,239.98,241.21,51466410,,,1.18
1249,TQBR,2023-06-28,SBER,71233,6793968901.0,241.8,238.6,241.8,240.0,239.67,28310570,,,-0.64
1251,TQBR,2023-06-29,SBER,71401,6771141228.4,239.94,239.02,241.26,240.18,239.99,28192150,,,0.13
1253,TQBR,2023-06-30,SBER,61109,5759887900.0,240.0,238.36,240.68,239.52,239.61,24051460,,,-0.16
1255,TQBR,2023-07-03,SBER,109738,11469844958.6,240.0,239.15,244.56,242.35,243.33,47333310,,,1.55
1257,TQBR,2023-07-04,SBER,86281,10055387487.4,243.4,240.61,243.78,241.95,240.7,41561500,,,-1.08
1259,TQBR,2023-07-05,SBER,58229,4814047501.4,241.49,240.24,241.9,241.03,240.95,19972080,,,0.1
1261,TQBR,2023-07-06,SBER,63055,5618736214.0,241.47,240.71,242.47,241.56,240.96,23260340,,,0.0
1263,TQBR,2023-07-07,SBER,85534,7332444797.9,241.49,240.7,243.75,242.19,243.67,30275210,,,1.12
1265,TQBR,2023-07-10,SBER,138935,16071729444.1,244.21,244.2,249.45,246.94,249.4,65076680,,,2.35
1267,TQBR,2023-07-11,SBER,109742,12299322430.2,250.01,246.51,250.2,248.01,247.99,49590820,,,-0.57
1269,TQBR,2023-07-12,SBER,83860,9753032391.9,248.4,246.1,249.2,248.06,247.52,39316540,,,-0.19
1271,TQBR,2023-07-13,SBER,79508,7288359089.4,247.97,245.34,248.15,246.54,246.19,29561460,,,-0.54
1273,TQBR,2023-07-14,SBER,73911,6311038243.1,246.32,244.51,247.05,245.93,246.45,25661560,,,0.11
1275,TQBR,2023-07-17,SBER,125597,8878816493.1,244.77,243.6,246.2,245.32,245.39,36193390,,,-0.43
1277,TQBR,2023-07-18,SBER,93342,8881118332.9,245.8,245.26,247.5,246.64,246.77,36008340,,,0.56
1279,TQBR,2023-07-19,SBER,84206,7752930513.8,247.25,245.0,248.1,246.49,245.85,31451760,,,-0.37
1281,TQBR,2023-07-20,SBER,114178,8801178563.7,246.27,242.15,246.27,244.3,242.7,36027010,,,-1.28
1283,TQBR,2023-07-21,SBER,109319,7857419374.2,243.18,241.7,244.53,243.48,244.13,32271770,,,0.59
1285,TQBR,2023-07-24,SBER,67159,4841185545.1,244.0,243.52,245.85,244.88,244.87,19769440,,,0.3
1287,TQBR,2023-07-25,SBER,106037,9802524256.7,245.48,244.81,247.77,246.71,247.2,39733390,,,0.95
1289,TQBR,2023-07-26,SBER,74271,6452766655.3,247.2,245.9,248.33,247.05,247.05,26119270,,,-0.06
1291,TQBR,2023-07-27,SBER,101215,9888953807.4,247.5,247.24,249.3,248.51,247.95,39793470,,,0.36
1293,TQBR,2023-07-28,SBER,105013,8882595853.3,248.0,246.67,249.45,248.28,249.25,35776620,,,0.52
1295,TQBR,2023-07-31,SBER,323903,43588329451.2,251.33,251.33,267.77,259.57,267.4,167914420,,,7.28
1297,TQBR,2023-08-01,SBER,308757,43867907028.7,269.0,264.1,273.35,269.16,268.5,162988910,,,0.41
1299,TQBR,2023-08-02,SBER,123898,12994793534.9,268.5,266.52,269.97,268.39,268.57,48418320,,,0.03
1301,TQBR,2023-08-03,SBER,184020,20410042951.8,269.0,266.8,271.35,269.4,269.11,75757120,,,0.2
1303,TQBR,2023-08-04,SBER,262485,35356837729.0,269.48,261.21,272.96,267.43,264.12,132212230,,,-1.85
1305,TQBR,2023-08-07,SBER,154420,16298932253.3,266.54,260.5,268.09,264.89,261.92,61531090,,,-0.83
1307,TQBR,2023-08-08,SBER,141414,17041697177.0,261.92,258.8,265.44,261.68,264.62,65114820,,,1.03
1309,TQBR,2023-08-09,SBER,91124,9249536249.7,265.47,263.05,265.8,264.35,263.91,34994150,,,-0.27
1311,TQBR,2023-08-10,SBER,101300,9917152046.2,264.73,263.96,267.5,265.94,266.91,37292060,,,1.14
1313,TQBR,2023-08-11,SBER,83802,6609842078.6,267.26,264.8,267.4,266.03,266.23,24846460,,,-0.25
1315,TQBR,2023-08-14,SBER,187870,22902790188.0,267.37,259.15,268.77,264.1,260.45,86724810,,,-2.17
1317,TQBR,2023-08-15,SBER,149361,15503423730.3,259.0,256.63,264.17,261.75,260.42,59232630,,,-0.01
1319,TQBR,2023-08-16,SBER,174430,18480740234.3,261.29,254.33,261.68,257.32,256.02,71823620,,,-1.69
1321,TQBR,2023-08-17,SBER,90999,9242381700.9,257.15,255.5,258.8,257.17,258.5,35937920,,,0.97
1323,TQBR,2023-08-18,SBER,92565,8050824110.9,258.4,257.35,261.37,259.14,261.14,31064600,,,1.02
1325,TQBR,2023-08-21,SBER,93965,9346055970.9,262.44,259.51,263.06,261.33,261.15,35766040,,,0.0
1327,TQBR,2023-08-22,SBER,78196,6769122940.9,261.92,259.81,262.11,260.82,261.45,25953320,,,0.11
1329,TQBR,2023-08-23,SBER,138876,13720905467.1,261.5,256.0,261.83,258.34,256.4,53116160,,,-1.93
1331,TQBR,2023-08-24,SBER,69412,6959479100.0,257.63,256.4,259.94,257.95,259.63,26979270,,,1.26
1333,TQBR,2023-08-25,SBER,80102,7426717866.2,258.8,257.61,261.6,259.87,260.5,28575150,,,0.34
1335,TQBR,2023-08-28,SBER,147557,15334069568.9,261.32,260.81,267.83,264.85,266.93,57897070,,,2.47
1337,TQBR,2023-08-29,SBER,97747,9425505447.3,266.7,265.14,267.56,266.2,265.68,35407330,,,-0.47
1339,TQBR,2023-08-30,SBER,102279,10237031481.4,265.68,263.1,267.36,265.17,264.7,38604380,,,-0.37
1341,TQBR,2023-08-31,SBER,80782,5993343768.2,265.04,264.3,266.25,265.38,264.85,22582290,,,0.06
1343,TQBR,2023-09-01,SBER,55851,5100561546.5,265.4,264.06,265.62,264.76,265.0,19265170,,,0.06
1345,TQBR,2023-09-04,SBER,110101,12877036020.6,266.5,266.0,269.11,267.48,267.39,48140770,,,0.9
1347,TQBR,2023-09-05,SBER,102654,10571300705.4,266.74,261.09,267.98,265.55,264.75,39811860,,,-0.99
1349,TQBR,2023-09-06,SBER,83975,7464966620.5,264.33,262.31,264.68,263.39,263.5,28341890,,,-0.47
1351,TQBR,2023-09-07,SBER,165037,17586948788.7,263.69,256.1,264.97,259.79,258.79,67688600,,,-1.79
1353,TQBR,2023-09-08,SBER,119240,12703139529.3,258.08,253.1,259.33,256.3,255.68,49562810,,,-1.2
1355,TQBR,2023-09-11,SBER,109498,11118810652.0,257.0,255.16,258.37,256.9,256.25,43282460,,,0.22
1357,TQBR,2023-09-12,SBER,109806,11734500325.7,257.7,257.09,262.4,259.78,262.4,45160820,,,2.4
1359,TQBR,2023-09-13,SBER,84438,7819067326.6,262.4,257.59,262.77,260.22,258.18,30051360,,,-1.61
1361,TQBR,2023-09-14,SBER,111222,11926823552.1,258.9,255.02,261.38,257.94,260.0,46227900,,,0.7
1363,TQBR,2023-09-15,SBER,86323,9278013469.0,259.65,258.56,262.74,260.76,260.83,35581630,,,0.32
1365,TQBR,2023-09-18,SBER,83338,7570774955.6,262.02,258.76,263.0,260.74,259.07,29037560,,,-0.67
1367,TQBR,2023-09-19,SBER,196908,22788038781.3,258.99,251.5,259.32,254.47,252.72,89551540,,,-2.45
1369,TQBR,2023-09-20,SBER,142652,16916624771.2,252.8,249.82,255.47,253.13,253.77,66831270,,,0.42
1371,TQBR,2023-09-21,SBER,182699,14795034218.3,252.87,249.81,254.2,251.14,250.16,58913730,,,-1.42
1374,TQBR,2023-09-22,SBER,90663,10243374236.0,249.85,248.62,253.1,251.58,251.99,40714900,,,0.73
1376,TQBR,2023-09-25,SBER,102799,8008924561.2,252.0,249.83,253.49,251.31,252.65,31863690,,,0.26
1378,TQBR,2023-09-26,SBER,97142,10912472469.6,252.13,250.9,257.17,253.97,255.87,42960400,,,1.27
1380,TQBR,2023-09-27,SBER,75046,7148789525.8,256.2,254.63,257.85,256.41,256.1,27880630,,,0.09
1382,TQBR,2023-09-28,SBER,71899,6771650933.6,256.4,255.5,258.25,257.17,257.67,26331160,,,0.61
1384,TQBR,2023-09-29,SBER,138615,17870619137.4,258.0,256.71,262.59,260.75,260.72,68533310,,,1.18
1386,TQBR,2023-10-02,SBER,97569,9234131821.3,261.37,257.03,261.92,259.57,258.98,35574470,,,-0.67
1388,TQBR,2023-10-03,SBER,100698,6193849314.7,258.99,257.23,260.5,259.03,259.65,23911430,,,0.26
1390,TQBR,2023-10-04,SBER,56512,4816207232.0,259.0,258.24,260.39,259.33,259.53,18571620,,,-0.05
1392,TQBR,2023-10-05,SBER,76868,6111704653.5,260.7,258.26,261.39,260.05,259.38,23501620,,,-0.06
1394,TQBR,2023-10-06,SBER,83397,8338546572.1,259.77,257.86,263.4,260.51,262.93,32001280,,,1.37
1396,TQBR,2023-10-09,SBER,120406,12036758886.8,263.0,263.0,265.97,264.86,265.25,45447720,,,0.88
1398,TQBR,2023-10-10,SBER,101633,8962447421.9,264.89,257.0,265.18,263.6,263.0,34001290,,,-0.85
1400,TQBR,2023-10-11,SBER,94991,7743000723.4,263.3,259.5,263.99,262.53,260.21,29495790,,,-1.06
1402,TQBR,2023-10-12,SBER,101666,7233267191.0,260.0,259.66,264.5,262.52,264.5,27549160,,,1.65
1404,TQBR,2023-10-13,SBER,62631,4851837828.5,264.89,262.7,265.04,263.57,263.51,18408670,,,-0.37
1406,TQBR,2023-10-16,SBER,146152,14344201420.1,264.0,263.51,269.2,267.0,268.15,53723180,,,1.76
1408,TQBR,2023-10-17,SBER,151043,13825850433.3,268.3,266.91,271.97,269.96,270.0,51214360,,,0.69
1410,TQBR,2023-10-18,SBER,99896,10845314693.3,270.0,266.11,271.19,268.59,267.9,40380530,,,-0.78
1412,TQBR,2023-10-19,SBER,103110,9007682323.1,267.13,266.28,271.0,268.61,268.65,33532880,,,0.28
1414,TQBR,2023-10-20,SBER,83672,8836450519.3,268.5,266.5,270.3,268.77,269.8,32879730,,,0.43
1416,TQBR,2023-10-23,SBER,164784,16984291674.3,270.45,269.65,274.1,272.04,270.1,62432160,,,0.11
1418,TQBR,2023-10-24,SBER,71912,7588324230.3,270.0,268.62,272.06,270.74,271.27,28029860,,,0.43
1420,TQBR,2023-10-25,SBER,108400,11415367308.1,271.5,270.53,274.96,272.85,273.73,41830970,,,0.91
1422,TQBR,2023-10-26,SBER,130564,16225541281.4,274.11,269.12,276.0,272.74,269.9,59497750,,,-1.4
1424,TQBR,2023-10-27,SBER,111468,13403054524.8,269.93,266.8,271.98,269.23,269.7,49779630,,,-0.07
1426,TQBR,2023-10-30,SBER,85740,9008697112.8,269.9,268.6,271.55,270.16,269.89,33345990,,,0.07
1428,TQBR,2023-10-31,SBER,64190,7029773669.2,270.0,266.87,270.5,268.15,268.35,26210450,,,-0.57
1430,TQBR,2023-11-01,SBER,67445,5549754579.7,268.29,267.6,270.3,269.27,269.68,20609480,,,0.5
1432,TQBR,2023-11-02,SBER,73978,6944685370.1,270.0,268.5,270.98,269.69,269.06,25751530,,,-0.23
1434,TQBR,2023-11-03,SBER,68091,5636878200.6,269.07,267.2,269.78,268.66,268.54,20981280,,,-0.19
1436,TQBR,2023-11-06,SBER,83116,7958186555.7,269.0,268.62,273.87,271.85,273.42,29274160,,,1.82
1438,TQBR,2023-11-07,SBER,86724,8823191181.7,273.01,272.2,274.78,273.33,273.31,32275170,,,-0.04
1440,TQBR,2023-11-08,SBER,180374,16058628329.9,273.64,273.28,278.35,276.67,278.15,58032670,,,1.77
1442,TQBR,2023-11-09,SBER,78959,7882378166.5,278.6,276.02,278.85,277.25,276.65,28430630,,,-0.54
1444,TQBR,2023-11-10,SBER,108167,12486368414.0,276.99,276.6,281.3,279.69,280.19,44643290,,,1.28
1446,TQBR,2023-11-13,SBER,119614,12987568839.3,280.4,280.32,284.8,283.02,283.97,45887770,,,1.35
1448,TQBR,2023-11-14,SBER,101614,11420870892.9,283.7,280.54,283.88,282.1,280.87,40484810,,,-1.09
1450,TQBR,2023-11-15,SBER,100324,11759519733.3,280.87,278.51,283.93,281.06,282.89,41837690,,,0.72
1452,TQBR,2023-11-16,SBER,69036,6960894309.1,282.4,279.56,283.69,281.87,279.7,24696600,,,-1.13
1454,TQBR,2023-11-17,SBER,86522,8802030848.8,279.7,278.66,282.5,281.01,281.6,31322320,,,0.68
1456,TQBR,2023-11-20,SBER,85658,7159259895.1,281.96,281.61,284.2,283.07,282.91,25291010,,,0.47
1458,TQBR,2023-11-21,SBER,67563,5398749981.4,282.3,281.66,283.82,282.65,282.79,19099390,,,-0.04
1460,TQBR,2023-11-22,SBER,121271,13495087731.8,283.12,282.85,286.67,285.29,286.16,47296890,,,1.19
1462,TQBR,2023-11-23,SBER,75608,7943750424.6,286.16,285.04,287.77,286.54,286.19,27724080,,,0.01
1464,TQBR,2023-11-24,SBER,73824,7464158319.9,286.49,285.11,287.5,286.33,286.85,26067870,,,0.23
1466,TQBR,2023-11-27,SBER,197671,22471824107.9,287.4,278.88,289.0,283.93,282.33,79146090,,,-1.58
1468,TQBR,2023-11-28,SBER,114603,12723607276.7,282.4,277.32,282.51,279.59,279.91,45507410,,,-0.86
1470,TQBR,2023-11-29,SBER,98546,8285652355.3,279.36,276.2,280.56,278.13,276.8,29820830,,,-1.11
1472,TQBR,2023-11-30,SBER,136936,15391411364.4,276.7,272.75,278.65,275.45,277.5,55873540,,,0.25
1474,TQBR,2023-12-01,SBER,103059,8726777005.9,277.0,273.55,277.98,275.68,273.97,31660970,,,-1.27
1476,TQBR,2023-12-04,SBER,96303,10274823032.6,273.6,270.52,274.95,272.56,270.96,37700740,,,-1.1
1478,TQBR,2023-12-05,SBER,101730,12898716767.4,271.98,270.54,279.65,275.07,279.62,46892570,,,3.2
1480,TQBR,2023-12-06,SBER,192075,27232146023.6,279.92,266.83,280.79,272.31,267.58,100020030,,,-4.31
1482,TQBR,2023-12-07,SBER,130692,16923520867.1,267.62,263.06,270.44,266.23,265.12,63564530,,,-0.92
1484,TQBR,2023-12-08,SBER,89111,9405705680.8,266.0,263.72,268.23,265.96,265.16,35364310,,,0.02
1486,TQBR,2023-12-11,SBER,182387,20147540396.1,265.17,254.81,266.47,259.41,256.89,77668070,,,-3.12
1488,TQBR,2023-12-12,SBER,130217,16571022504.0,256.79,255.05,262.88,259.25,257.6,63932170,,,0.28
1490,TQBR,2023-12-13,SBER,77808,7735550777.2,257.6,256.5,261.39,259.28,260.45,29836400,,,1.11
1492,TQBR,2023-12-14,SBER,93833,10532813145.4,261.4,255.58,262.75,259.82,256.64,40549660,,,-1.46
1494,TQBR,2023-12-15,SBER,168933,22341539421.4,256.6,256.6,268.91,263.87,268.21,84668740,,,4.51
1496,TQBR,2023-12-18,SBER,121593,13852221892.9,268.93,266.54,270.44,268.43,268.4,51602470,,,0.07
1498,TQBR,2023-12-19,SBER,83518,10231074172.7,268.38,265.0,269.71,267.2,267.35,38287810,,,-0.39
1500,TQBR,2023-12-20,SBER,69403,8324805931.0,267.51,266.2,269.1,267.72,266.61,31094000,,,-0.28
1502,TQBR,2023-12-21,SBER,82316,8829664891.8,266.4,263.5,266.87,265.15,265.19,33301420,,,-0.53
1505,TQBR,2023-12-22,SBER,104039,15866126899.5,266.06,265.37,271.9,270.2,271.3,58724860,,,2.3
1507,TQBR,2023-12-25,SBER,80497,10373920560.6,271.72,270.05,273.85,272.17,271.08,38115690,,,-0.08
1509,TQBR,2023-12-26,SBER,59460,6150168906.6,271.0,270.0,272.89,271.28,271.9,22658320,,,0.3
1511,TQBR,2023-12-27,SBER,62278,4676446141.7,271.9,270.85,272.59,271.82,271.08,17214050,,,-0.3
1513,TQBR,2023-12-28,SBER,71989,7965183378.6,270.92,268.52,272.48,270.53,271.74,29439730,,,0.24
1515,TQBR,2023-12-29,SBER,89524,5650210977.5,272.19,270.55,272.59,271.63,270.82,20810540,,,-0.34
1517,TQBR,2024-01-03,SBER,50912,5631304882.5,271.9,271.0,274.7,273.55,274.56,20586020,,,1.38
1519,TQBR,2024-01-04,SBER,33045,3218187919.1,274.67,273.7,275.48,274.37,274.12,11729380,,,-0.16
1521,TQBR,2024-01-05,SBER,26234,2634959748.5,274.3,272.8,274.69,273.46,273.62,9635550,,,-0.18
1523,TQBR,2024-01-08,SBER,70828,5924626062.4,273.6,273.53,277.0,275.7,276.76,21489440,,,1.15
1525,TQBR,2024-01-09,SBER,40508,5601231460.4,276.97,274.71,278.0,275.7,275.28,20316030,,,-0.53
1527,TQBR,2024-01-10,SBER,45305,5689654961.5,275.3,273.64,276.16,275.39,274.49,20660410,,,-0.29
1529,TQBR,2024-01-11,SBER,39228,5370898109.7,274.78,274.01,275.97,274.84,275.71,19526030,,,0.44
1531,TQBR,2024-01-12,SBER,40571,4882061544.1,276.0,274.77,276.96,276.08,275.84,17702040,,,0.05
1533,TQBR,2024-01-15,SBER,50619,5915980754.2,276.45,275.21,277.73,276.25,275.96,21397690,,,0.04
1535,TQBR,2024-01-16,SBER,48118,4434943891.0,276.22,274.1,276.45,275.71,276.01,16110240,,,0.02
1537,TQBR,2024-01-17,SBER,84334,9523371870.2,276.02,275.75,279.17,278.01,278.0,34256680,,,0.72
1539,TQBR,2024-01-18,SBER,56847,4914788384.0,278.24,276.76,278.87,277.66,277.07,17701680,,,-0.33
1541,TQBR,2024-01-19,SBER,77733,7719165768.4,277.39,273.55,277.47,275.15,274.86,28052580,,,-0.8
1543,TQBR,2024-01-22,SBER,54025,4149254623.1,274.86,273.85,275.9,275.03,274.93,15086860,,,0.03
1545,TQBR,2024-01-23,SBER,45781,5551653286.2,274.7,274.31,277.26,276.32,275.9,20092540,,,0.35
1547,TQBR,2024-01-24,SBER,49407,5547156811.6,275.9,273.7,276.44,274.57,273.77,20203730,,,-0.77
1549,TQBR,2024-01-25,SBER,55026,6660096921.1,274.0,271.55,274.18,272.55,272.81,24436130,,,-0.35
1551,TQBR,2024-01-26,SBER,34378,3039687676.7,273.1,272.21,273.72,273.08,272.65,11131250,,,-0.06
1553,TQBR,2024-01-29,SBER,51155,4686446978.0,273.02,272.7,274.95,274.14,274.05,17095190,,,0.51
1555,TQBR,2024-01-30,SBER,72144,7510055141.5,274.01,273.97,277.25,275.76,275.67,27236150,,,0.59
1557,TQBR,2024-01-31,SBER,38489,3458231052.6,275.84,275.0,276.45,275.69,276.0,12543740,,,0.12
1559,TQBR,2024-02-01,SBER,45483,4424105623.2,276.03,275.93,277.75,276.91,276.86,15976730,,,0.31
1561,TQBR,2024-02-02,SBER,41139,3517688565.9,277.0,276.0,277.3,276.57,276.74,12718190,,,-0.04
1563,TQBR,2024-02-05,SBER,47728,4459688600.3,277.0,276.9,278.57,277.71,277.84,16056990,,,0.4
1565,TQBR,2024-02-06,SBER,55417,4441542937.6,278.0,277.3,278.99,278.27,278.67,15960270,,,0.3
1567,TQBR,2024-02-07,SBER,94002,12797141132.2,278.82,278.81,284.5,282.05,284.41,45372390,,,2.06
1569,TQBR,2024-02-08,SBER,102295,12521153866.4,284.52,281.25,286.24,283.7,282.17,44132450,,,-0.79
1571,TQBR,2024-02-09,SBER,72289,6900413037.7,282.17,281.5,284.0,283.05,283.5,24378920,,,0.47
1573,TQBR,2024-02-12,SBER,89808,9693906269.9,283.66,283.5,287.84,286.02,287.28,33890070,,,1.33
1575,TQBR,2024-02-13,SBER,70460,9560948260.2,287.52,285.4,289.0,287.05,287.07,33307500,,,-0.07
1577,TQBR,2024-02-14,SBER,84358,10376406284.2,287.07,286.84,290.6,289.26,289.06,35874260,,,0.69
1579,TQBR,2024-02-15,SBER,66227,7491686110.6,289.3,287.63,290.45,289.1,290.24,25912290,,,0.41
1581,TQBR,2024-02-16,SBER,103238,15460455301.4,290.47,286.25,292.3,289.27,288.33,53446950,,,-0.66
1583,TQBR,2024-02-19,SBER,65730,7030472390.0,288.51,287.07,289.98,289.0,288.93,24327480,,,0.21
1585,TQBR,2024-02-20,SBER,104220,12882360699.8,289.2,283.29,289.28,286.48,283.9,44972610,,,-1.74
1587,TQBR,2024-02-21,SBER,100171,13832083001.2,283.9,280.2,285.28,282.78,282.0,48915360,,,-0.67
1589,TQBR,2024-02-22,SBER,53972,7137276375.2,282.1,282.1,285.05,283.51,284.77,25175120,,,0.98
1591,TQBR,2024-02-26,SBER,107862,12435377754.3,288.52,287.0,291.3,289.39,291.25,42969530,,,2.28
1593,TQBR,2024-02-27,SBER,70723,9488019001.0,291.35,290.55,293.0,291.89,292.52,32504830,,,0.44
1595,TQBR,2024-02-28,SBER,101828,14423329993.4,292.6,289.75,293.95,292.38,291.75,49330680,,,-0.26
1597,TQBR,2024-02-29,SBER,50531,6562891480.7,292.31,291.3,293.2,292.48,292.19,22436940,,,0.15
1599,TQBR,2024-03-01,SBER,60691,7970692143.2,292.2,292.2,295.88,293.78,295.38,27129280,,,1.09
1601,TQBR,2024-03-04,SBER,108656,12107585572.0,295.87,295.8,299.5,298.1,299.17,40609910,,,1.28
1603,TQBR,2024-03-05,SBER,103489,12488922816.8,299.33,297.57,300.41,299.07,298.4,41756340,,,-0.26
1605,TQBR,2024-03-06,SBER,39646,5293866478.8,298.2,296.82,299.33,298.16,297.71,17756170,,,-0.23
1607,TQBR,2024-03-07,SBER,59590,6570159861.5,297.72,297.24,300.58,298.84,300.4,21982790,,,0.9
1609,TQBR,2024-03-11,SBER,102432,12573478353.0,301.0,298.5,302.95,300.94,299.79,41781940,,,-0.2
1611,TQBR,2024-03-12,SBER,78940,8607354015.3,299.6,297.34,301.07,299.47,300.9,28743980,,,0.37
1613,TQBR,2024-03-13,SBER,53415,7202085490.6,301.2,298.7,301.49,299.95,298.85,24012100,,,-0.68
1615,TQBR,2024-03-14,SBER,113580,12524056211.8,298.5,295.14,298.7,296.75,295.83,42205930,,,-1.01
1617,TQBR,2024-03-15,SBER,54631,7760549517.4,295.71,295.29,299.44,297.98,298.3,26040280,,,0.83
1619,TQBR,2024-03-18,SBER,60437,6067059310.3,299.4,297.63,299.98,299.17,298.87,20281860,,,0.19
1621,TQBR,2024-03-19,SBER,115162,17713321524.8,298.3,294.21,299.4,296.61,295.2,59714940,,,-1.23
1623,TQBR,2024-03-20,SBER,72812,9072637303.8,295.3,293.52,296.88,295.53,295.4,30703230,,,0.07
1625,TQBR,2024-03-21,SBER,163677,20813977282.9,295.99,291.8,297.3,294.49,295.62,70680800,,,0.07
1628,TQBR,2024-03-22,SBER,114381,14416754330.6,295.77,291.05,296.79,294.39,292.99,48982100,,,-0.89
1630,TQBR,2024-03-25,SBER,59812,7506770037.9,294.0,292.13,294.93,293.57,293.9,25567820,,,0.31
1632,TQBR,2024-03-26,SBER,43562,4794328486.1,294.5,293.04,295.82,294.23,294.11,16295560,,,0.07
1634,TQBR,2024-03-27,SBER,42513,4286276310.5,294.47,293.47,295.11,294.37,295.1,14560090,,,0.34
1636,TQBR,2024-03-28,SBER,76906,10034947247.5,295.5,295.5,299.3,298.0,299.0,33675160,,,1.32
1638,TQBR,2024-03-29,SBER,42483,5288501325.2,299.38,298.0,299.5,298.7,298.72,17705950,,,-0.09
1640,TQBR,2024-04-01,SBER,80263,8612449823.1,300.0,299.5,301.65,300.42,300.43,28662870,,,0.57
