TRADEDATE,BOARDID,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,TRENDCLSPR
2021-05-31,TQBR,ROSN,11643,1362431558.5,525.9,524.0,531.65,528.45,531.4,2578580,1.54
2021-06-01,TQBR,ROSN,30754,5398497026.5,535.2,533.85,547.65,542.25,544.0,9957480,2.37
2021-06-02,TQBR,ROSN,28065,4875275474.0,545.95,541.6,552.45,547.5,552.0,8904690,1.47
2021-06-03,TQBR,ROSN,38777,8354201227.5,555.45,540.1,561.9,550.6,559.45,15173770,1.35
2021-06-04,TQBR,ROSN,21963,4785794580.0,560.5,554.05,563.25,558.7,556.45,8568190,-0.54
2021-06-07,TQBR,ROSN,20958,3914820951.0,554.2,547.9,557.5,551.15,551.55,7112240,-0.88
2021-06-08,TQBR,ROSN,18890,4531869506.5,551.0,544.6,552.25,547.55,550.25,8276890,-0.24
2021-06-09,TQBR,ROSN,20149,4005320020.0,552.65,546.0,553.4,548.15,548.25,7307290,-0.36
2021-06-10,TQBR,ROSN,42845,7621055531.5,548.25,535.65,551.7,545.1,539.6,13982910,-1.58
2021-06-11,TQBR,ROSN,28656,4356002706.5,539.65,530.2,542.1,534.5,535.45,8149510,-0.77
2021-06-14,TQBR,ROSN,15650,2307592279.0,531.6,530.7,541.85,536.25,537.6,4303320,0.4
2021-06-15,TQBR,ROSN,18254,2968963872.0,538.85,532.35,542.0,536.4,536.05,5533760,-0.29
2021-06-16,TQBR,ROSN,23073,3659617897.5,537.65,536.45,545.75,542.15,541.25,6749920,0.97
2021-06-17,TQBR,ROSN,40563,8115106972.5,540.0,534.0,543.85,539.45,537.0,15043640,-0.79
2021-06-18,TQBR,ROSN,28738,6155535542.0,537.5,526.75,543.4,536.55,541.0,11472730,0.74
2021-06-21,TQBR,ROSN,13783,2792073740.5,541.95,534.25,542.8,537.9,541.2,5190610,0.04
2021-06-22,TQBR,ROSN,21123,4131233954.0,543.0,542.05,553.2,548.25,551.85,7533880,1.97
2021-06-23,TQBR,ROSN,38359,10865793223.0,553.3,553.3,571.4,565.75,570.45,19205750,3.37
2021-06-24,TQBR,ROSN,29543,8698763518.0,570.4,565.05,572.9,569.1,565.95,15285040,-0.79
2021-06-25,TQBR,ROSN,14138,2131425544.0,566.0,560.65,566.4,563.35,564.7,3783440,-0.22
2021-06-28,TQBR,ROSN,20858,4037917527.5,564.7,553.05,564.95,559.0,555.0,7223850,-1.72
2021-06-29,TQBR,ROSN,21664,3320751750.5,554.7,548.0,558.75,554.05,553.05,5994570,-0.35
2021-06-30,TQBR,ROSN,32811,8328258115.0,554.9,551.7,571.8,566.9,571.2,14690150,3.28
2021-07-01,TQBR,ROSN,53916,19915903913.5,568.85,568.85,586.95,581.85,581.45,34228650,1.79
2021-07-02,TQBR,ROSN,32651,7637492582.5,580.1,562.85,585.9,572.7,567.0,13340700,-2.49
2021-07-05,TQBR,ROSN,15301,2212967244.0,567.9,561.0,569.9,565.35,567.5,3914980,0.09
2021-07-06,TQBR,ROSN,44888,11828470437.0,570.0,565.35,580.55,573.2,571.0,20639390,0.62
2021-07-07,TQBR,ROSN,32389,8385471824.0,571.05,570.0,583.0,579.7,580.25,14465650,1.62
2021-07-08,TQBR,ROSN,27104,8061224313.0,579.0,572.65,582.0,577.65,581.1,13955330,0.15
2021-07-09,TQBR,ROSN,32212,9765542780.0,581.1,574.1,586.75,579.75,577.85,16854600,-0.56
2021-07-12,TQBR,ROSN,12625,2602626923.0,577.0,570.5,579.4,575.1,579.0,4525370,0.2
2021-07-13,TQBR,ROSN,21801,4462147936.0,578.6,573.0,584.1,577.9,576.0,7725040,-0.52
2021-07-14,TQBR,ROSN,31548,8987745504.5,576.0,568.8,582.95,576.65,569.0,15586600,-1.22
2021-07-15,TQBR,ROSN,20818,3386527765.5,567.0,556.3,568.0,562.5,562.5,6020690,-1.14
2021-07-16,TQBR,ROSN,17348,2475883122.0,560.6,556.85,570.4,564.85,563.45,4383120,0.17
2021-07-19,TQBR,ROSN,27595,4652942616.0,558.0,543.25,559.4,551.3,543.9,8438510,-3.47
2021-07-20,TQBR,ROSN,17100,2808043283.5,547.5,536.7,550.6,544.05,547.5,5160450,0.66
2021-07-21,TQBR,ROSN,14131,2060488658.5,546.5,543.2,553.1,548.75,551.9,3754710,0.8
2021-07-22,TQBR,ROSN,12157,1899403292.5,553.0,549.35,556.25,553.05,553.65,3434370,0.32
2021-07-23,TQBR,ROSN,9709,1373977985.5,554.9,545.2,556.0,549.85,548.85,2498900,-0.87
2021-07-26,TQBR,ROSN,10837,1700308720.5,546.0,540.2,552.9,546.25,552.7,3112580,0.7
2021-07-27,TQBR,ROSN,7148,1082672179.0,551.5,547.15,553.9,549.75,551.2,1969460,-0.27
2021-07-28,TQBR,ROSN,8752,1353192456.0,551.0,550.5,555.7,553.6,554.25,2444740,0.55
2021-07-29,TQBR,ROSN,13337,2015984533.5,555.7,550.75,558.1,554.4,554.0,3636310,-0.05
2021-07-30,TQBR,ROSN,17598,2855837205.0,552.4,539.55,554.8,544.9,544.5,5239520,-1.71
2021-08-02,TQBR,ROSN,16163,2867880019.5,545.0,541.25,550.8,547.5,548.85,5239940,0.8
2021-08-03,TQBR,ROSN,14259,1879021183.0,547.7,542.2,551.0,547.1,551.0,3434570,0.39
2021-08-04,TQBR,ROSN,18008,2393972560.0,551.5,542.8,553.2,546.25,543.5,4382550,-1.36
2021-08-05,TQBR,ROSN,18950,2991748559.5,542.5,538.15,548.7,543.05,548.0,5508910,0.83
2021-08-06,TQBR,ROSN,15736,2434054265.5,548.95,544.05,552.4,547.9,544.9,4443710,-0.57
2021-08-09,TQBR,ROSN,22624,3958268294.0,539.6,535.25,548.0,540.3,545.0,7325750,0.02
2021-08-10,TQBR,ROSN,25510,4392344295.0,547.5,547.0,564.1,555.9,562.55,7900370,3.22
2021-08-11,TQBR,ROSN,20415,2553609879.5,564.0,558.85,568.4,563.05,561.8,4535120,-0.13
2021-08-12,TQBR,ROSN,20698,3084601894.0,561.45,557.2,567.85,561.9,565.9,5489640,0.73
2021-08-13,TQBR,ROSN,22677,2675715080.5,565.4,555.0,568.7,559.3,558.55,4783880,-1.3
2021-08-16,TQBR,ROSN,36674,8675023039.5,556.75,551.5,567.65,561.95,564.4,15439330,1.05
2021-08-17,TQBR,ROSN,28765,5318897574.0,562.95,552.9,563.0,556.9,555.0,9550930,-1.67
2021-08-18,TQBR,ROSN,20993,4747700563.5,557.8,542.25,559.9,555.95,546.95,8539700,-1.45
2021-08-19,TQBR,ROSN,39638,6202699252.5,544.0,531.45,547.75,537.3,537.8,11547530,-1.67
2021-08-20,TQBR,ROSN,15525,1787923398.5,537.5,530.1,538.35,532.95,534.0,3354650,-0.71
2021-08-23,TQBR,ROSN,13713,1860247236.0,538.0,536.1,545.45,541.85,544.85,3433260,2.03
2021-08-24,TQBR,ROSN,19737,2948997984.0,545.9,539.25,549.55,543.35,545.0,5427630,0.03
2021-08-25,TQBR,ROSN,17073,2331346823.0,544.5,536.55,545.75,539.85,538.5,4318590,-1.19
2021-08-26,TQBR,ROSN,17953,2127818805.0,538.0,531.5,538.85,534.05,531.7,3984460,-1.26
2021-08-27,TQBR,ROSN,12381,1648442644.5,533.5,533.1,538.2,535.45,537.8,3078520,1.15
2021-08-30,TQBR,ROSN,14914,1379472569.0,539.5,536.35,540.95,539.15,539.3,2558490,0.28
2021-08-31,TQBR,ROSN,21355,2777389119.0,540.0,531.55,540.4,535.2,533.6,5189550,-1.06
2021-09-01,TQBR,ROSN,32568,2673049585.55,537.1,534.8,541.75,539.25,541.55,4956926,1.49
2021-09-02,TQBR,ROSN,58467,5732901623.75,542.05,538.1,556.2,549.0,550.7,10445139,1.69
2021-09-03,TQBR,ROSN,31753,3038808108.8,551.6,550.45,556.9,554.15,555.4,5483964,0.85
2021-09-06,TQBR,ROSN,27009,1856903763.15,554.95,548.2,557.15,552.1,550.7,3363696,-0.85
2021-09-07,TQBR,ROSN,25464,1904448729.35,552.0,542.0,554.4,546.75,547.3,3483193,-0.62
2021-09-08,TQBR,ROSN,34048,3882135184.35,547.5,541.5,559.0,551.05,555.9,7045304,1.57
2021-09-09,TQBR,ROSN,27613,2409648304.65,554.15,541.3,555.4,549.4,541.9,4385872,-2.52
2021-09-10,TQBR,ROSN,19677,1268114813.5,545.0,540.2,549.2,544.3,543.3,2329724,0.26
2021-09-13,TQBR,ROSN,31654,2542081922.95,544.95,544.15,559.5,553.2,559.4,4596073,2.96
2021-09-14,TQBR,ROSN,38158,4329988261.7,560.0,554.1,563.5,559.25,557.25,7742281,-0.38
2021-09-15,TQBR,ROSN,123158,15177101738.45,557.0,557.0,589.8,571.5,568.1,26552756,1.95
2021-09-16,TQBR,ROSN,71104,10149026464.35,562.0,562.0,584.3,575.3,576.45,17645321,1.47
2021-09-17,TQBR,ROSN,48470,5368110659.75,579.0,562.05,580.25,570.65,567.1,9406425,-1.62
2021-09-20,TQBR,ROSN,57665,4656092957.95,560.0,548.0,562.6,554.95,552.5,8390039,-2.57
2021-09-21,TQBR,ROSN,48843,5106296034.45,562.3,555.45,568.5,564.45,564.5,9046423,2.17
2021-09-22,TQBR,ROSN,73062,7745441835.35,568.3,567.0,588.9,579.85,586.0,13356364,3.81
2021-09-23,TQBR,ROSN,71959,7646050486.0,590.0,581.4,599.0,591.65,598.25,12921389,2.09
2021-09-24,TQBR,ROSN,117156,7818833840.2,598.9,590.5,618.0,603.75,614.0,12949695,2.63
2021-09-27,TQBR,ROSN,78845,8115231044.75,620.0,617.4,629.95,625.15,627.85,12981662,2.26
2021-09-28,TQBR,ROSN,105922,11567798179.45,632.35,613.5,639.9,629.1,617.85,18387624,-1.59
2021-09-29,TQBR,ROSN,59351,5623046750.15,613.65,609.3,623.35,617.7,618.9,9102557,0.17
2021-09-30,TQBR,ROSN,53306,6353545344.65,624.0,610.1,626.85,616.5,614.35,10305447,-0.74
2021-10-01,TQBR,ROSN,35344,3556368967.15,611.0,606.55,619.8,614.15,618.45,5790645,0.67
2021-10-04,TQBR,ROSN,137589,28550698070.45,618.45,602.75,637.0,615.4,631.7,46385511,2.14
2021-10-05,TQBR,ROSN,102212,10091911972.4,632.0,625.65,656.0,644.95,655.25,15648551,3.73
2021-10-06,TQBR,ROSN,88737,10408942956.1,660.85,631.6,663.35,644.55,646.0,16149419,-1.41
2021-10-07,TQBR,ROSN,66312,7204950877.85,647.6,630.15,651.85,641.25,647.95,11235392,0.3
2021-10-08,TQBR,ROSN,53912,5141595880.6,633.65,630.1,640.0,634.65,631.0,8100391,-2.62
2021-10-11,TQBR,ROSN,46583,4446028075.55,639.05,637.0,647.25,643.45,641.55,6910506,1.67
2021-10-12,TQBR,ROSN,35012,3162347264.05,637.5,633.1,643.2,638.9,638.65,4949977,-0.45
2021-10-13,TQBR,ROSN,50131,4707503472.1,639.0,614.65,640.85,628.6,632.85,7486423,-0.91
2021-10-14,TQBR,ROSN,55381,6583797871.2,638.0,635.2,650.0,642.6,640.45,10245939,1.2
2021-10-15,TQBR,ROSN,36076,4339397890.65,644.7,637.5,647.9,642.75,645.45,6751522,0.78
2021-10-18,TQBR,ROSN,32364,3233520452.85,646.75,637.7,647.65,641.55,639.25,5040328,-0.96
2021-10-19,TQBR,ROSN,30884,3619777601.1,641.0,634.75,643.0,638.9,643.0,5666390,0.59
2021-10-20,TQBR,ROSN,31193,3580946429.5,639.65,633.5,644.7,639.65,643.7,5598282,0.11
2021-10-21,TQBR,ROSN,32290,2926193292.45,638.6,630.0,644.25,637.2,633.3,4594674,-1.62
2021-10-22,TQBR,ROSN,23831,2321420651.8,630.15,630.15,640.45,635.5,634.5,3652778,0.19
2021-10-25,TQBR,ROSN,53824,6084009121.2,638.85,631.65,655.8,647.4,655.05,9397225,3.24
2021-10-26,TQBR,ROSN,46883,5795407603.5,655.45,649.3,665.7,656.4,650.8,8829531,-0.65
2021-10-27,TQBR,ROSN,38307,4076475739.9,646.5,637.55,649.9,643.25,638.4,6337158,-1.91
2021-10-28,TQBR,ROSN,46265,5158819959.7,637.75,622.35,642.0,632.5,641.25,8151001,0.45
2021-10-29,TQBR,ROSN,28194,2787785987.8,640.05,628.4,643.0,635.05,636.1,4389843,-0.8
2021-11-01,TQBR,ROSN,31944,2293615598.6,637.3,633.0,643.25,639.1,641.9,3588960,0.91
2021-11-02,TQBR,ROSN,35972,3488148753.85,643.0,628.55,646.3,636.05,630.2,5482020,-1.82
2021-11-03,TQBR,ROSN,44018,3126475147.35,627.1,615.45,627.95,620.65,619.75,5037076,-1.66
2021-11-05,TQBR,ROSN,38139,2818207056.5,612.95,605.2,626.75,618.6,626.25,4556911,1.05
2021-11-08,TQBR,ROSN,41780,3175516913.15,633.05,628.35,636.5,632.7,631.7,5018395,0.87
2021-11-09,TQBR,ROSN,27698,2770293362.3,632.5,629.3,637.95,635.1,636.4,4362147,0.74
2021-11-10,TQBR,ROSN,34790,3384854422.7,638.0,627.0,642.5,637.6,629.8,5309324,-1.04
2021-11-11,TQBR,ROSN,38388,3553437068.4,631.0,623.25,636.25,630.5,634.5,5635697,0.75
2021-11-12,TQBR,ROSN,52299,4926512750.15,633.6,611.4,637.4,620.7,619.2,7938082,-2.41
2021-11-15,TQBR,ROSN,31571,2485666401.2,617.8,614.45,629.4,623.9,621.55,3983921,0.38
2021-11-16,TQBR,ROSN,31060,2376036150.6,625.1,617.0,629.45,623.15,621.35,3812878,-0.03
2021-11-17,TQBR,ROSN,34572,2756619104.7,621.0,618.55,626.7,623.15,619.5,4422998,-0.3
2021-11-18,TQBR,ROSN,34705,2877519442.65,618.05,610.25,621.95,616.45,614.1,4667408,-0.87
2021-11-19,TQBR,ROSN,56764,4815756092.95,617.8,590.0,618.3,600.45,590.5,8020360,-3.84
2021-11-22,TQBR,ROSN,74135,7214407259.3,589.75,572.25,593.05,583.9,581.0,12356068,-1.61
2021-11-23,TQBR,ROSN,70484,7188329999.0,578.45,570.0,603.0,589.9,601.95,12193500,3.61
2021-11-24,TQBR,ROSN,42296,3237096842.3,604.3,586.2,605.0,595.95,597.3,5431688,-0.77
2021-11-25,TQBR,ROSN,25982,1829852098.0,598.0,587.15,602.45,592.55,590.9,3088187,-1.07
2021-11-26,TQBR,ROSN,62943,5233199186.7,578.55,555.0,578.55,568.15,555.15,9211044,-6.05
2021-11-29,TQBR,ROSN,46665,4383042638.9,567.0,559.4,579.0,570.5,573.25,7689720,3.26
2021-11-30,TQBR,ROSN,48215,5985073055.5,565.0,557.0,573.25,565.25,566.1,10588357,-1.25
2021-12-01,TQBR,ROSN,38465,3807926792.55,573.35,568.0,582.0,577.2,569.95,6597358,0.68
2021-12-02,TQBR,ROSN,129689,5882976393.8,571.95,567.2,583.7,577.0,582.0,10194348,2.11
2021-12-03,TQBR,ROSN,34015,3202490587.75,584.0,573.0,584.45,578.7,576.55,5534389,-0.94
2021-12-06,TQBR,ROSN,33491,2133036153.2,580.0,568.6,582.0,573.75,575.55,3717596,-0.17
2021-12-07,TQBR,ROSN,45347,4512024802.95,575.95,571.0,591.2,582.1,589.55,7751537,2.43
2021-12-08,TQBR,ROSN,57271,5106791557.5,591.0,569.0,595.15,581.7,574.95,8778029,-2.48
2021-12-09,TQBR,ROSN,30166,2479369210.6,576.0,570.0,580.3,576.55,578.35,4300451,0.59
2021-12-10,TQBR,ROSN,22722,1532209648.8,578.4,570.05,579.45,574.3,572.1,2667983,-1.08
2021-12-13,TQBR,ROSN,58249,4804082340.25,573.4,536.6,577.85,557.35,539.15,8616555,-5.76
2021-12-14,TQBR,ROSN,59608,5471585008.9,538.7,503.15,557.95,547.5,550.85,9993857,2.17
2021-12-15,TQBR,ROSN,32192,2756323257.25,551.0,547.0,561.9,552.05,561.1,4992764,1.86
2021-12-16,TQBR,ROSN,48062,4072986820.85,564.0,561.95,579.65,572.65,573.0,7113498,2.12
2021-12-17,TQBR,ROSN,26336,2609726140.85,573.0,563.05,575.0,567.55,573.2,4598339,0.03
2021-12-20,TQBR,ROSN,31937,2129111705.95,567.7,555.45,569.0,561.95,567.55,3788720,-0.99
2021-12-21,TQBR,ROSN,28942,1911608366.15,570.9,567.7,576.3,572.25,575.0,3340565,1.31
2021-12-22,TQBR,ROSN,34383,3099429794.15,574.95,570.55,582.2,578.65,579.7,5356645,0.82
2021-12-23,TQBR,ROSN,25446,2094298165.8,582.95,571.15,583.0,575.95,579.1,3636344,-0.1
2021-12-24,TQBR,ROSN,20596,1328192580.95,578.9,564.15,579.75,570.7,572.05,2327283,-1.22
2021-12-27,TQBR,ROSN,24469,1884409991.85,573.0,571.4,582.5,578.4,582.0,3257992,1.74
2021-12-28,TQBR,ROSN,42131,3140556722.35,581.2,581.2,599.1,593.15,596.2,5294675,2.44
2021-12-29,TQBR,ROSN,33006,2678262636.8,596.65,586.3,600.0,592.95,592.0,4516617,-0.7
2021-12-30,TQBR,ROSN,26176,2048558235.65,592.0,589.1,601.6,597.65,599.0,3427321,1.18
2022-01-03,TQBR,ROSN,34995,1922806205.1,599.9,598.8,614.35,607.7,610.95,3164034,1.99
2022-01-04,TQBR,ROSN,27648,1455030088.35,610.9,605.55,617.0,612.8,613.5,2374410,0.42
2022-01-05,TQBR,ROSN,38080,2563337507.85,612.2,582.8,616.2,602.9,590.3,4251726,-3.78
2022-01-06,TQBR,ROSN,43195,3919303775.05,588.3,580.6,605.25,593.4,601.6,6599722,1.91
2022-01-10,TQBR,ROSN,39392,3043926362.6,604.0,595.1,609.55,603.15,602.0,5046737,0.07
2022-01-11,TQBR,ROSN,37505,3297625591.8,602.05,597.2,615.9,609.0,613.6,5415015,1.93
2022-01-12,TQBR,ROSN,54471,4475831747.0,615.0,609.25,630.6,623.7,627.7,7173824,2.3
2022-01-13,TQBR,ROSN,61223,6220160840.6,625.65,596.2,627.3,609.05,603.3,10210721,-3.89
2022-01-14,TQBR,ROSN,70184,6593238212.2,602.35,580.5,611.0,595.5,605.5,11067573,0.36
2022-01-17,TQBR,ROSN,66379,6256571497.5,605.0,578.05,614.0,597.8,592.55,10480018,-2.14
2022-01-18,TQBR,ROSN,125124,15622927639.35,592.65,525.1,598.7,556.7,544.8,28062511,-8.06
2022-01-19,TQBR,ROSN,108655,10632995156.85,537.0,523.1,575.4,559.1,566.9,19047499,4.06
2022-01-20,TQBR,ROSN,70237,5788616392.15,569.05,552.3,581.0,567.6,561.7,10198704,-0.92
2022-01-21,TQBR,ROSN,64649,6857420402.8,556.5,553.0,579.2,567.55,564.8,12078365,0.55
2022-01-24,TQBR,ROSN,100480,8891795394.3,564.45,523.95,566.8,542.5,546.9,16390008,-3.17
2022-01-25,TQBR,ROSN,83034,8157375582.95,545.0,522.7,556.0,537.8,548.4,15168633,0.27
2022-01-26,TQBR,ROSN,111507,9717472995.9,548.0,525.55,550.5,537.15,532.75,18080155,-2.85
2022-01-27,TQBR,ROSN,119092,9425758275.95,530.0,526.1,578.0,557.65,563.2,16902498,5.72
2022-01-28,TQBR,ROSN,67886,6519018259.25,568.8,556.1,574.85,566.6,566.5,11505485,0.59
2022-01-31,TQBR,ROSN,51463,4035815429.8,568.0,566.25,579.9,574.95,576.95,7019548,1.84
2022-02-01,TQBR,ROSN,50427,4209245250.5,576.95,570.05,583.9,576.35,574.15,7303793,-0.49
2022-02-02,TQBR,ROSN,33572,2765938998.95,576.0,568.9,580.25,575.4,575.7,4807338,0.27
2022-02-03,TQBR,ROSN,34735,2549496974.9,575.0,562.7,575.25,568.7,569.0,4483162,-1.16
2022-02-04,TQBR,ROSN,112962,13447963968.05,570.35,561.2,606.75,579.95,572.0,23186423,0.53
2022-02-07,TQBR,ROSN,43201,3414305626.7,570.0,562.75,577.7,570.65,569.8,5984857,-0.38
2022-02-08,TQBR,ROSN,43312,4430173397.25,569.85,563.55,574.95,569.7,570.05,7774697,0.04
2022-02-09,TQBR,ROSN,63252,6130563840.2,571.0,569.05,582.5,574.0,579.0,10680353,1.57
2022-02-10,TQBR,ROSN,46002,3581794796.9,579.0,569.0,580.25,572.55,569.4,6254547,-1.66
2022-02-11,TQBR,ROSN,121118,7344906123.0,569.4,540.0,572.65,555.0,547.4,13232836,-3.86
2022-02-14,TQBR,ROSN,94171,6527936945.6,547.25,532.65,562.45,551.6,556.0,11833605,1.57
2022-02-15,TQBR,ROSN,60560,5325254841.05,557.75,555.55,574.45,565.3,565.95,9419015,1.79
2022-02-16,TQBR,ROSN,51870,4407255138.35,566.8,563.85,575.8,570.75,571.55,7721726,0.99
2022-02-17,TQBR,ROSN,93235,7674746280.35,570.0,541.05,571.8,555.4,549.5,13818094,-3.86
2022-02-18,TQBR,ROSN,117497,9215969987.25,550.05,513.15,556.1,531.2,519.5,17359369,-5.46
2022-02-21,TQBR,ROSN,385654,27083439780.75,518.0,387.65,533.75,454.1,438.7,59640299,-15.55
2022-02-22,TQBR,ROSN,402126,33265149771.85,438.65,395.8,457.0,418.55,431.3,79552638,-1.69
2022-02-24,TQBR,ROSN,410206,17890281502.35,388.35,175.5,388.35,252.1,274.7,70971023,-36.31
2022-02-25,TQBR,ROSN,232284,10316499575.3,283.0,280.25,318.55,301.3,307.95,34248855,12.1
2022-03-24,TQBR,ROSN,146031,6641641367.45,312.0,308.0,375.0,361.0,360.2,18407648,16.97
2022-03-25,TQBR,ROSN,79466,3588023275.6,370.0,346.5,384.2,359.75,365.1,9973005,1.36
2022-03-28,TQBR,ROSN,50422,943726133.45,355.0,341.2,369.0,356.25,357.95,2650920,-1.96
2022-03-29,TQBR,ROSN,84688,2443544708.55,363.9,348.2,417.95,379.3,370.0,6441125,3.37
2022-03-30,TQBR,ROSN,44927,884078382.7,390.0,375.0,392.0,385.55,387.0,2292961,4.59
2022-03-31,TQBR,ROSN,110959,3189263009.9,393.0,387.15,440.0,419.5,437.5,7611217,13.05
2022-04-01,TQBR,ROSN,108047,2816263048.4,441.0,430.35,484.0,450.3,450.0,6246314,2.86
2022-04-04,TQBR,ROSN,80885,2378684603.6,450.25,432.0,478.0,455.45,443.9,5222709,-1.36
2022-04-05,TQBR,ROSN,85334,2443820631.55,445.5,391.45,451.15,423.0,419.0,5777193,-5.61
2022-04-06,TQBR,ROSN,50818,1601912085.45,416.1,402.0,429.4,417.5,405.0,3838103,-3.34
2022-04-07,TQBR,ROSN,40639,1490048237.4,406.95,402.0,414.0,407.8,408.5,3653379,0.86
2022-04-08,TQBR,ROSN,34262,929563643.4,409.5,395.35,416.0,403.5,403.05,2298336,-1.33
2022-04-11,TQBR,ROSN,55085,2278244261.5,403.3,399.05,427.95,416.1,414.0,5475283,2.72
2022-04-12,TQBR,ROSN,38934,1254448066.05,416.9,392.0,424.0,403.45,412.1,3108892,-0.46
2022-04-13,TQBR,ROSN,22911,772082878.7,413.2,401.55,417.5,406.9,406.05,1896604,-1.47
2022-04-14,TQBR,ROSN,32497,737165106.05,406.05,390.75,407.5,396.55,391.0,1858915,-3.71
2022-04-15,TQBR,ROSN,31914,694790310.45,392.45,380.0,395.95,388.8,390.5,1786729,-0.13
2022-04-18,TQBR,ROSN,25518,641788725.1,393.0,381.55,395.0,385.8,384.85,1663519,-1.45
2022-04-19,TQBR,ROSN,39857,1256019906.95,384.85,358.5,385.25,373.1,385.0,3366521,0.04
2022-04-20,TQBR,ROSN,32844,1143874362.65,388.0,375.0,399.3,391.35,391.0,2925126,1.56
2022-04-21,TQBR,ROSN,25881,726643628.4,393.3,385.05,398.7,392.85,388.0,1850516,-0.77
2022-04-22,TQBR,ROSN,27212,1015139872.2,388.0,385.7,407.3,395.4,397.35,2555772,2.41
2022-04-25,TQBR,ROSN,19415,562483667.6,395.0,387.75,397.0,392.65,388.5,1433671,-2.23
2022-04-26,TQBR,ROSN,30221,1210499069.3,389.9,389.55,400.95,395.0,391.0,3064679,0.64
2022-04-27,TQBR,ROSN,36663,1370480803.15,394.25,390.7,409.9,399.9,397.95,3426922,1.78
2022-04-28,TQBR,ROSN,32249,1065164954.2,399.0,392.15,404.8,399.25,400.0,2664461,0.52
2022-04-29,TQBR,ROSN,29734,1178206609.25,397.15,397.05,409.9,404.55,409.0,2914034,2.25
2022-05-04,TQBR,ROSN,27195,705483539.7,410.0,394.6,414.85,404.95,396.2,1746145,-3.13
2022-05-05,TQBR,ROSN,15514,346757039.15,397.2,396.8,403.05,398.45,397.0,870253,0.2
2022-05-06,TQBR,ROSN,18546,327513783.15,395.05,391.0,398.4,393.3,392.3,832694,-1.18
2022-05-11,TQBR,ROSN,21522,388585162.3,393.85,388.6,396.35,392.55,391.55,989953,-0.19
2022-05-12,TQBR,ROSN,34267,819260459.5,391.55,370.5,393.25,379.0,375.0,2160687,-4.23
2022-05-13,TQBR,ROSN,18765,356658465.95,379.0,367.5,379.0,373.0,374.95,954972,-0.01
2022-05-16,TQBR,ROSN,21000,529512417.65,375.0,374.0,383.0,379.8,378.8,1394227,1.03
2022-05-17,TQBR,ROSN,24797,835310769.6,382.9,381.1,395.4,390.7,394.7,2140280,4.2
2022-05-18,TQBR,ROSN,29856,973951281.75,397.35,395.7,406.0,401.95,404.0,2423467,2.36
2022-05-19,TQBR,ROSN,15368,364852987.55,403.0,395.15,405.95,400.35,399.6,911286,-1.09
2022-05-20,TQBR,ROSN,25249,793962389.25,400.35,380.3,402.7,388.6,384.25,2037862,-3.84
2022-05-23,TQBR,ROSN,37887,963239248.95,384.25,365.0,389.0,372.8,367.05,2583258,-4.48
2022-05-24,TQBR,ROSN,42607,1283679005.45,366.85,350.0,367.0,356.9,359.2,3592506,-2.14
2022-05-25,TQBR,ROSN,36194,1362949835.6,362.0,356.5,382.0,368.3,378.0,3705877,5.23
2022-05-26,TQBR,ROSN,41140,1895727221.8,383.5,375.7,392.55,384.65,391.7,4929530,3.62
2022-05-27,TQBR,ROSN,57708,2444352150.05,393.9,385.15,408.3,399.6,401.5,6117847,2.5
2022-05-30,TQBR,ROSN,69735,2768975126.75,407.8,381.75,414.5,396.65,385.1,6980595,-4.08
2022-05-31,TQBR,ROSN,32447,1011884134.15,385.1,375.15,386.7,379.7,377.0,2664983,-2.1
2022-06-01,TQBR,ROSN,25821,751413652.45,374.4,371.0,380.35,377.7,375.95,1989328,-0.28
2022-06-02,TQBR,ROSN,33074,824014948.1,375.25,368.0,378.7,370.7,368.75,2222933,-1.92
2022-06-03,TQBR,ROSN,34955,803098414.15,369.95,360.0,371.45,364.45,365.45,2203658,-0.89
2022-06-06,TQBR,ROSN,40086,1056729052.25,368.7,364.1,373.9,370.4,368.8,2853037,0.92
2022-06-07,TQBR,ROSN,35110,786581730.2,368.8,362.05,369.0,365.0,366.55,2153551,-0.61
2022-06-08,TQBR,ROSN,23428,832431747.85,367.15,367.0,375.0,372.05,372.85,2237505,1.72
2022-06-09,TQBR,ROSN,21263,681250789.65,377.5,367.25,378.3,373.25,373.25,1825086,0.11
2022-06-10,TQBR,ROSN,19608,555085687.15,372.0,368.1,374.6,371.35,369.5,1494476,-1.0
2022-06-14,TQBR,ROSN,19806,564062413.9,369.6,366.0,373.6,371.2,371.6,1519480,0.57
2022-06-15,TQBR,ROSN,21686,887577274.2,373.0,370.4,376.05,373.35,375.65,2377212,1.09
2022-06-16,TQBR,ROSN,57895,2297840101.8,376.8,375.35,389.8,383.95,383.0,5984711,1.96
2022-06-17,TQBR,ROSN,24349,915046271.0,384.0,379.0,386.65,382.0,384.45,2396152,0.38
2022-06-20,TQBR,ROSN,32813,833482915.8,382.3,382.1,389.8,385.45,389.8,2162264,1.39
2022-06-21,TQBR,ROSN,37344,1083752737.9,389.05,381.1,391.9,384.55,381.3,2816910,-2.18
2022-06-22,TQBR,ROSN,30501,1017563927.65,380.0,371.05,380.8,376.05,377.6,2707370,-0.97
