Date,FuturesCode,WeightedAvgPrice,SettlementPrice,FirstDealPrice,MaxPrice,MinPrice,LastDealPrice,Change,VolumeLastDeal,NumOfDeals,TradingVolume RUB,TradingVolume contr,OpenPositionsVolume RUB,OpenPositionsVolume contr,MarginRequirements
04.05.2022,SiM2,70 410,68 558,72 503,72 503,68 303,68 395,"-5,78 %",1,682 970,152 363 178 184,2 163 939,123 123 860 664,1 795 908,10 571
05.05.2022,SiM2,67 689,68 513,68 321,68 823,67 050,68 472,"+0,11 %",1,502 594,112 911 135 046,1 668 092,122 617 579 074,1 789 698,10 563
06.05.2022,SiM2,69 323,70 423,68 331,71 400,67 030,70 411,"+2,83 %",1,750 481,166 295 590 338,2 398 866,127 847 745 198,1 815 426,10 843
11.05.2022,SiM2,69 259,68 057,70 450,71 443,67 551,68 020,"-3,40 %",2,796 688,181 696 538 744,2 623 443,135 349 583 776,1 988 768,10 467
12.05.2022,SiM2,66 314,64 390,67 792,68 484,64 163,64 237,"-5,56 %",24,788 363,186 018 929 562,2 804 838,143 206 450 720,2 224 048,9 898
13.05.2022,SiM2,65 150,65 072,64 458,66 630,63 613,64 985,"+1,16 %",2,1 047 453,217 153 955 327,3 333 166,134 546 641 376,2 067 658,10 005
16.05.2022,SiM2,64 438,64 400,65 045,65 489,63 526,64 400,"-0,90 %",1,807 370,188 419 923 079,2 924 033,130 444 776 000,2 025 540,9 893
17.05.2022,SiM2,64 642,64 782,64 266,65 185,64 000,64 712,"+0,48 %",32,680 063,148 937 337 818,2 304 027,151 067 218 824,2 331 932,9 903
18.05.2022,SiM2,64 524,64 464,64 710,65 370,63 962,64 500,"-0,33 %",2,588 820,126 611 192 053,1 962 240,146 474 714 016,2 272 194,9 851
19.05.2022,SiM2,63 315,62 770,64 525,64 859,62 541,62 734,"-2,74 %",7,676 780,150 520 730 027,2 377 347,155 401 446 560,2 475 728,9 560
20.05.2022,SiM2,60 678,61 686,62 800,62 918,58 550,61 650,"-1,73 %",6,1 364 017,318 216 041 301,5 244 326,172 713 891 168,2 799 888,9 299
23.05.2022,SiM2,59 900,59 230,61 688,62 225,59 000,59 178,"-4,01 %",2,950 790,198 576 830 332,3 315 140,180 207 630 380,3 042 506,7 476
24.05.2022,SiM2,58 732,58 282,59 233,59 685,57 700,58 348,"-1,40 %",1,815 030,167 011 535 444,2 843 615,181 449 467 164,3 113 302,5 900
25.05.2022,SiM2,59 378,60 972,58 319,61 600,57 748,61 291,"+5,04 %",1,1 109 600,230 045 994 670,3 875 072,188 196 906 864,3 086 612,6 179
26.05.2022,SiM2,63 830,65 464,61 527,66 488,60 925,65 580,"+7,00 %",5,1 509 424,322 851 375 616,5 057 902,176 168 337 408,2 691 072,6 719
27.05.2022,SiM2,66 897,67 982,65 581,68 290,65 328,67 980,"+3,66 %",4,1 527 356,375 763 719 751,5 617 163,140 706 152 392,2 069 756,6 899
30.05.2022,SiM2,63 947,62 844,68 005,68 399,62 046,62 730,"-7,72 %",5,1 613 656,318 923 124 222,4 987 088,138 284 577 048,2 200 442,6 402
31.05.2022,SiM2,62 638,62 106,62 700,64 586,60 814,62 027,"-1,12 %",5,1 303 785,243 841 575 136,3 892 869,135 370 585 020,2 179 670,6 314
01.06.2022,SiM2,62 135,61 931,62 097,63 125,61 592,61 901,"-0,20 %",1,715 288,126 332 950 070,2 033 219,131 258 667 054,2 119 434,6 277
02.06.2022,SiM2,62 392,62 490,61 901,62 886,61 427,62 493,"+0,96 %",1,623 116,117 998 705 743,1 891 384,132 956 848 500,2 127 650,6 308
03.06.2022,SiM2,62 401,61 153,62 519,63 692,60 864,61 146,"-2,16 %",1,998 306,190 221 180 991,3 048 354,129 031 484 634,2 109 978,6 171
06.06.2022,SiM2,61 544,61 415,60 966,62 500,60 700,61 417,"+0,44 %",4,850 514,155 830 438 645,2 532 054,125 062 312 420,2 036 348,6 201
07.06.2022,SiM2,61 235,61 510,61 521,61 880,60 686,61 455,"+0,06 %",3,628 297,123 544 680 595,2 017 509,116 409 520 300,1 892 530,6 206
08.06.2022,SiM2,60 367,59 550,61 529,61 774,59 434,59 535,"-3,12 %",23,919 048,179 937 445 820,2 980 690,111 134 592 000,1 866 240,6 010
09.06.2022,SiM2,59 196,60 272,59 500,60 359,57 970,60 273,"+1,24 %",17,1 132 909,225 698 050 163,3 812 720,108 424 626 784,1 798 922,6 024
10.06.2022,SiM2,58 164,57 092,60 320,60 465,56 790,56 999,"-5,43 %",1,1 385 292,244 751 742 094,4 207 946,104 296 579 072,1 826 816,5 696
14.06.2022,SiM2,56 899,56 511,56 917,58 536,55 657,56 550,"-0,79 %",16,902 900,178 902 716 864,3 144 203,90 521 693 262,1 601 842,5 674
15.06.2022,SiM2,56 681,56 921,56 502,57 100,56 126,56 922,"+0,66 %",1,374 858,76 884 939 012,1 356 446,74 537 707 974,1 309 494,5 705
16.06.2022,SiM2,56 801,56 820,56 989,57 250,56 560,56 814,"-0,19 %",19,90 680,25 951 401 038,456 881,-,-,5 913
17.06.2022,SiU2,61 775,61 969,61 206,62 267,60 824,62 031,"+1,23 %",2,643 130,131 010 909 633,2 120 767,290 732 149 206,4 691 574,6 148
20.06.2022,SiU2,61 220,61 170,61 954,62 474,60 728,61 168,"-1,39 %",1,652 656,129 162 743 603,2 109 782,294 132 397 140,4 808 442,6 084
21.06.2022,SiU2,60 341,59 937,61 130,61 147,59 701,59 936,"-2,01 %",1,591 392,144 357 231 010,2 392 368,327 237 559 404,5 459 692,5 881
22.06.2022,SiU2,58 972,58 381,59 905,60 081,58 333,58 365,"-2,62 %",2,570 509,131 710 653 043,2 233 432,341 934 597 950,5 856 950,5 814
23.06.2022,SiU2,58 144,58 200,58 350,58 970,57 678,58 290,"-0,13 %",5,685 992,151 155 727 101,2 599 680,359 883 308 400,6 183 562,5 834
24.06.2022,SiU2,58 215,58 065,58 318,58 799,57 901,58 048,"-0,42 %",4,506 199,103 969 342 196,1 785 948,369 203 631 510,6 358 454,5 813
27.06.2022,SiU2,57 172,56 518,58 098,58 728,56 355,56 539,"-2,60 %",3,618 894,130 969 354 344,2 290 794,369 632 919 656,6 540 092,5 809
28.06.2022,SiU2,55 415,54 200,56 550,56 783,54 016,54 197,"-4,14 %",4,545 044,132 558 400 129,2 392 087,360 804 847 200,6 656 916,5 638
29.06.2022,SiU2,54 189,56 795,54 180,56 896,52 165,56 837,"+4,87 %",1,1 365 092,316 994 729 069,5 849 793,385 474 026 040,6 787 112,5 781
30.06.2022,SiU2,55 431,53 916,56 897,57 652,53 770,53 868,"-5,22 %",1,1 166 120,237 848 281 060,4 290 859,374 389 576 872,6 943 942,5 621
01.07.2022,SiU2,57 328,57 692,54 050,59 399,53 010,57 698,"+7,11 %",2,1 488 427,328 925 231 373,5 737 591,402 558 853 008,6 977 724,5 935
04.07.2022,SiU2,57 791,58 107,57 777,59 587,56 620,58 105,"+0,70 %",2,1 042 984,203 133 229 363,3 514 971,403 005 049 776,6 935 568,6 052
05.07.2022,SiU2,61 476,63 355,58 149,63 960,57 605,63 469,"+9,23 %",14,1 551 080,351 222 966 857,5 713 256,425 942 380 630,6 723 106,6 652
06.07.2022,SiU2,64 343,64 889,63 577,66 740,62 527,64 872,"+2,21 %",2,1 415 075,326 772 099 627,5 079 904,394 762 613 740,6 083 660,6 896
07.07.2022,SiU2,64 073,63 098,64 935,65 750,62 910,63 096,"-2,74 %",9,1 047 037,216 358 945 404,3 376 575,371 540 584 380,5 888 310,6 727
08.07.2022,SiU2,62 629,62 956,63 050,63 650,61 802,63 090,"-0,01 %",1,908 233,183 918 070 938,2 936 568,362 165 596 168,5 752 678,6 642
11.07.2022,SiU2,62 524,60 370,63 162,64 285,60 251,60 321,"-4,39 %",1,1 122 998,235 436 875 321,3 765 222,348 678 767 520,5 775 696,6 406
12.07.2022,SiU2,60 094,60 796,60 319,61 390,58 700,60 780,"+0,76 %",1,1 295 977,238 676 148 201,3 971 624,349 551 100 904,5 749 574,6 390
13.07.2022,SiU2,60 476,59 908,60 711,61 561,59 711,59 956,"-1,36 %",2,1 147 880,209 710 962 001,3 467 558,342 494 395 448,5 717 006,6 325
14.07.2022,SiU2,60 137,60 651,59 982,60 890,59 050,60 647,"+1,15 %",3,896 857,172 237 663 581,2 864 400,340 703 474 742,5 617 442,6 334
15.07.2022,SiU2,59 515,59 045,60 590,61 083,58 436,59 064,"-2,61 %",2,1 056 336,186 121 465 365,3 127 273,332 931 491 270,5 638 606,6 198
18.07.2022,SiU2,58 223,58 070,59 059,59 362,57 755,58 071,"-1,68 %",5,667 371,120 132 711 267,2 062 786,324 015 966 360,5 579 748,6 119
19.07.2022,SiU2,57 502,57 183,58 040,58 436,56 663,57 210,"-1,48 %",7,847 976,159 383 548 337,2 771 558,323 860 609 506,5 663 582,6 011
20.07.2022,SiU2,56 436,56 517,57 153,57 250,56 033,56 479,"-1,28 %",6,799 428,138 615 130 639,2 456 147,320 237 077 536,5 666 208,5 947
21.07.2022,SiU2,58 284,58 457,56 500,60 485,56 157,58 418,"+3,43 %",1,1 392 257,272 513 480 029,4 675 727,319 261 736 360,5 461 480,6 126
22.07.2022,SiU2,59 180,58 551,58 484,60 381,57 927,58 579,"+0,28 %",1,1 200 222,230 025 389 610,3 887 035,314 595 459 816,5 373 016,6 136
25.07.2022,SiU2,59 534,59 947,58 580,60 200,58 500,59 949,"+2,34 %",1,866 749,174 287 826 782,2 927 540,329 311 530 966,5 493 378,6 259
26.07.2022,SiU2,61 175,62 872,59 910,62 974,59 900,62 759,"+4,69 %",1,1 105 581,229 218 714 341,3 747 009,358 219 129 968,5 697 594,6 570
27.07.2022,SiU2,62 023,61 871,62 764,63 444,60 786,61 828,"-1,48 %",1,1 255 924,265 281 560 844,4 274 706,326 319 162 006,5 274 186,6 460
28.07.2022,SiU2,62 406,62 416,61 900,63 381,60 900,62 398,"+0,92 %",5,971 235,262 983 966 282,4 216 665,296 806 055 808,4 755 288,6 519
29.07.2022,SiU2,63 382,63 700,62 450,64 184,62 214,63 719,"+2,12 %",1,963 201,217 592 497 857,3 433 120,297 772 020 000,4 674 600,6 632
01.08.2022,SiU2,62 900,61 560,63 670,64 691,60 900,61 588,"-3,34 %",8,1 108 902,257 110 973 750,4 087 503,286 362 345 600,4 651 760,6 463
02.08.2022,SiU2,61 627,61 899,61 562,62 266,60 553,61 901,"+0,51 %",1,915 141,201 211 523 982,3 264 990,282 126 357 150,4 557 850,6 464
03.08.2022,SiU2,61 619,61 822,61 914,62 444,61 021,61 818,"-0,13 %",1,634 420,146 605 714 326,2 378 075,248 818 094 500,4 024 750,6 475
04.08.2022,SiU2,61 669,61 700,61 850,62 525,61 214,61 700,"-0,19 %",3,578 012,132 858 183 549,2 154 386,250 702 525 000,4 063 250,9 484
05.08.2022,SiU2,62 188,62 576,61 720,62 950,61 200,62 568,"+1,41 %",1,625 392,153 416 202 838,2 466 963,273 556 740 992,4 371 592,9 481
08.08.2022,SiU2,61 674,62 465,62 617,62 800,60 838,62 493,"-0,12 %",5,674 585,161 407 884 800,2 617 121,263 707 366 130,4 221 682,9 516
09.08.2022,SiU2,62 003,61 568,62 500,62 789,61 311,61 565,"-1,48 %",1,567 431,117 059 340 850,1 887 966,259 805 262 080,4 219 810,9 448
10.08.2022,SiU2,61 893,61 876,61 535,62 367,61 353,61 887,"+0,52 %",1,468 758,107 660 732 304,1 739 516,250 860 277 992,4 054 242,9 480
11.08.2022,SiU2,61 942,62 194,61 895,62 222,61 622,62 165,"+0,45 %",1,420 058,102 640 807 170,1 657 059,257 183 509 308,4 135 182,9 498
12.08.2022,SiU2,61 890,61 378,62 146,62 720,61 010,61 394,"-1,24 %",2,654 071,167 758 507 813,2 710 498,250 603 427 856,4 082 952,9 443
15.08.2022,SiU2,62 303,62 353,61 418,62 900,61 038,62 358,"+1,57 %",1,568 784,136 258 624 105,2 187 035,253 730 194 662,4 069 254,9 549
16.08.2022,SiU2,62 098,61 540,62 354,62 800,61 406,61 540,"-1,31 %",1,473 568,100 071 249 512,1 611 496,244 236 628 840,3 968 746,9 473
17.08.2022,SiU2,61 314,61 078,61 541,62 130,60 480,61 054,"-0,79 %",1,583 176,123 657 356 741,2 016 686,241 931 546 028,3 961 026,9 422
18.08.2022,SiU2,60 465,59 992,61 090,61 586,59 562,59 990,"-1,74 %",1,671 747,145 586 324 640,2 407 602,233 559 054 640,3 893 170,9 229
19.08.2022,SiU2,59 475,59 390,60 013,60 149,58 754,59 390,"-1,00 %",2,563 790,113 105 381 234,1 901 563,224 660 848 340,3 782 806,9 132
22.08.2022,SiU2,60 227,60 199,59 399,60 896,59 364,60 191,"+1,35 %",5,640 890,145 814 360 427,2 421 166,221 333 061 310,3 676 690,9 230
23.08.2022,SiU2,60 341,60 264,60 220,60 830,60 000,60 253,"+0,10 %",1,489 147,104 105 080 669,1 725 295,216 177 815 520,3 587 180,9 225
24.08.2022,SiU2,60 440,60 250,60 285,60 790,60 104,60 249,"-0,01 %",1,368 048,83 750 958 961,1 385 738,206 048 613 500,3 419 894,9 224
25.08.2022,SiU2,60 436,60 514,60 257,61 079,59 834,60 580,"+0,55 %",1,547 080,137 146 070 548,2 269 348,216 911 343 748,3 584 482,9 204
26.08.2022,SiU2,60 543,60 901,60 581,61 070,60 100,60 880,"+0,50 %",1,465 396,104 140 556 245,1 720 109,204 108 239 876,3 351 476,9 261
29.08.2022,SiU2,60 775,60 741,60 888,61 215,60 450,60 743,"-0,22 %",10,416 486,90 041 758 338,1 481 588,196 723 698 930,3 238 730,9 242
30.08.2022,SiU2,60 803,60 232,60 724,61 235,60 161,60 249,"-0,81 %",1,440 647,103 350 783 271,1 699 761,199 382 375 680,3 310 240,9 158
31.08.2022,SiU2,60 410,60 229,60 248,60 997,59 654,60 241,"-0,01 %",1,512 454,113 826 863 243,1 884 212,183 976 587 522,3 054 618,9 161
01.09.2022,SiU2,60 549,60 420,60 249,60 850,60 244,60 420,"+0,30 %",2,353 901,69 183 481 814,1 142 612,179 448 608 400,2 970 020,9 180
02.09.2022,SiU2,60 752,61 014,60 485,61 294,60 331,61 031,"+1,01 %",3,315 306,68 900 942 961,1 134 142,182 044 299 072,2 983 648,9 206
05.09.2022,SiU2,61 113,61 051,61 031,61 836,60 523,61 040,"+0,02 %",3,546 658,116 933 155 817,1 913 455,168 893 317 930,2 766 430,9 237
06.09.2022,SiU2,61 118,61 220,61 026,61 357,60 810,61 229,"+0,31 %",5,324 328,66 969 336 231,1 095 747,169 743 959 360,2 772 688,9 243
07.09.2022,SiU2,61 292,61 011,61 244,61 726,60 920,61 011,"-0,36 %",44,350 076,74 859 546 257,1 221 358,162 900 224 154,2 670 014,9 205
08.09.2022,SiU2,60 907,60 934,60 971,61 300,60 621,60 915,"-0,16 %",40,294 817,63 665 118 161,1 045 286,162 077 859 128,2 659 892,9 196
09.09.2022,SiU2,60 549,60 463,60 940,60 941,60 331,60 451,"-0,76 %",1,228 779,63 259 193 342,1 044 740,138 576 600 812,2 291 924,9 113
12.09.2022,SiU2,60 420,60 255,60 450,60 824,60 120,60 262,"-0,31 %",5,270 309,57 629 747 438,953 821,124 894 033 290,2 072 758,9 060
13.09.2022,SiU2,60 074,60 075,60 273,60 550,59 700,60 099,"-0,27 %",1,332 467,78 616 878 992,1 308 614,99 145 256 850,1 650 358,9 013
14.09.2022,SiU2,59 859,59 818,60 046,60 325,59 575,59 837,"-0,44 %",1,245 487,62 602 629 438,1 045 784,71 512 777 908,1 195 506,8 966
15.09.2022,SiU2,59 733,59 553,59 862,59 969,59 503,59 550,"-0,48 %",1,92 692,25 337 533 513,424 179,-,-,9 137
16.09.2022,SiZ2,61 776,61 511,62 075,62 311,61 350,61 517,"-0,92 %",6,410 757,99 092 742 189,1 604 059,372 194 326 438,6 050 858,9 556
19.09.2022,SiZ2,61 418,61 124,61 520,61 900,61 100,61 130,"-0,63 %",5,316 649,74 471 510 477,1 212 533,369 901 054 600,6 051 650,6 525
20.09.2022,SiZ2,61 774,62 478,61 105,62 827,60 910,62 471,"+2,19 %",39,540 820,147 526 372 275,2 388 183,406 086 132 348,6 499 666,6 567
21.09.2022,SiZ2,62 999,62 480,62 475,64 958,62 175,62 495,"+0,04 %",18,790 764,177 362 870 087,2 815 317,408 684 554 080,6 541 046,6 588
22.09.2022,SiZ2,61 413,60 866,62 518,62 870,60 426,60 965,"-2,45 %",2,585 100,123 972 053 126,2 018 651,403 231 163 400,6 624 900,6 385
23.09.2022,SiZ2,59 737,59 328,60 942,61 369,58 385,59 300,"-2,73 %",2,811 836,184 292 685 369,3 085 088,406 946 414 592,6 859 264,6 268
26.09.2022,SiZ2,59 328,59 710,59 350,60 187,58 833,59 722,"+0,71 %",30,473 427,101 401 200 265,1 709 172,397 916 157 660,6 664 146,6 344
27.09.2022,SiZ2,59 544,59 571,59 660,59 948,59 100,59 578,"-0,24 %",1,375 756,76 157 078 975,1 279 014,396 919 190 160,6 662 960,6 347
28.09.2022,SiZ2,59 478,58 472,59 584,60 333,58 320,58 549,"-1,73 %",7,510 922,106 102 217 471,1 783 889,396 778 478 992,6 785 786,6 252
29.09.2022,SiZ2,57 917,57 488,58 515,59 111,56 832,57 550,"-1,71 %",2,687 659,132 169 493 693,2 281 960,385 595 586 080,6 707 410,6 231
30.09.2022,SiZ2,55 630,58 354,57 470,58 950,51 565,58 355,"+1,40 %",4,1 207 357,225 780 634 007,4 058 527,372 614 798 680,6 385 420,9 279
03.10.2022,SiZ2,57 876,58 172,58 398,59 280,56 865,58 147,"-0,36 %",3,651 422,118 703 131 215,2 050 990,368 860 740 608,6 340 864,9 359
04.10.2022,SiZ2,58 227,57 802,58 179,58 942,57 543,57 800,"-0,60 %",1,465 209,82 947 201 293,1 424 556,367 415 638 504,6 356 452,9 304
05.10.2022,SiZ2,58 968,59 744,57 884,60 160,57 220,59 777,"+3,42 %",10,556 739,100 343 323 478,1 701 652,376 773 026 752,6 306 458,9 561
06.10.2022,SiZ2,59 710,59 800,59 790,60 360,59 111,59 800,"+0,04 %",16,424 645,78 057 391 938,1 307 265,376 656 040 800,6 298 596,9 672
07.10.2022,SiZ2,60 093,58 608,59 779,60 995,58 545,58 598,"-2,01 %",33,536 925,114 752 396 811,1 909 587,369 221 491 584,6 299 848,9 662
10.10.2022,SiZ2,59 725,59 660,58 579,60 845,58 036,59 706,"+1,89 %",1,560 631,100 995 273 106,1 691 015,374 625 543 720,6 279 342,9 923
11.10.2022,SiZ2,60 385,59 704,59 607,61 477,59 222,59 746,"+0,07 %",2,621 220,123 297 337 836,2 041 863,377 902 557 808,6 329 602,10 074
12.10.2022,SiZ2,59 581,60 447,59 748,60 530,58 203,60 431,"+1,15 %",1,593 263,111 384 248 656,1 869 452,378 878 531 862,6 267 946,10 189
13.10.2022,SiZ2,60 904,61 251,60 440,61 532,60 041,61 256,"+1,36 %",1,468 345,91 717 471 764,1 505 948,384 786 867 132,6 282 132,10 073
14.10.2022,SiZ2,61 028,60 601,61 296,61 757,60 450,60 544,"-1,16 %",1,432 194,86 468 457 402,1 416 857,376 411 718 512,6 211 312,9 820
17.10.2022,SiZ2,60 096,59 858,60 520,60 770,59 652,59 868,"-1,12 %",4,376 786,74 404 907 552,1 238 108,372 324 661 256,6 220 132,9 761
18.10.2022,SiZ2,60 124,60 395,59 825,60 599,59 610,60 402,"+0,89 %",1,307 348,62 769 142 762,1 043 995,373 201 118 510,6 179 338,9 743
19.10.2022,SiZ2,60 046,59 960,60 401,60 720,59 452,59 949,"-0,75 %",4,315 668,60 598 788 389,1 009 114,368 911 335 040,6 152 624,9 754
20.10.2022,SiZ2,60 390,60 554,59 970,60 870,59 774,60 567,"+1,03 %",30,315 653,62 597 270 693,1 036 552,372 242 150 904,6 147 276,9 686
21.10.2022,SiZ2,60 274,60 515,60 582,60 734,59 836,60 533,"-0,06 %",1,267 021,51 325 004 359,851 522,367 281 026 840,6 069 256,9 681
24.10.2022,SiZ2,60 707,60 685,60 516,61 071,60 320,60 707,"+0,29 %",1,290 378,54 907 876 334,904 468,371 976 111 070,6 129 622,9 663
25.10.2022,SiZ2,60 964,61 480,60 698,61 589,60 428,61 496,"+1,30 %",1,269 014,53 232 139 039,873 169,376 680 951 280,6 126 886,9 715
26.10.2022,SiZ2,61 189,60 715,61 500,61 850,60 627,60 715,"-1,27 %",1,258 392,51 436 845 180,840 616,370 072 860 890,6 095 246,9 680
27.10.2022,SiZ2,61 174,61 534,60 750,61 629,60 559,61 552,"+1,38 %",1,280 349,55 016 245 705,899 362,372 351 464 100,6 051 150,9 728
28.10.2022,SiZ2,61 703,61 692,61 574,62 073,61 332,61 736,"+0,30 %",3,235 518,42 907 579 281,695 384,373 260 536 496,6 050 388,9 656
31.10.2022,SiZ2,61 617,61 290,61 712,62 270,61 182,61 315,"-0,68 %",1,246 291,45 196 783 600,733 513,367 516 414 080,5 996 352,9 658
01.11.2022,SiZ2,61 228,61 175,61 325,61 625,60 915,61 200,"-0,19 %",30,213 087,37 947 456 322,619 783,364 711 646 800,5 961 776,9 632
02.11.2022,SiZ2,61 652,61 823,61 207,61 933,61 070,61 812,"+1,00 %",7,206 999,40 674 656 964,659 917,366 167 119 090,5 922 830,9 710
03.11.2022,SiZ2,61 974,61 840,61 840,62 390,61 668,61 835,"+0,04 %",5,224 842,49 362 003 459,796 803,355 763 664 800,5 752 970,9 725
07.11.2022,SiZ2,61 217,61 026,61 858,61 998,60 823,61 005,"-1,34 %",7,223 940,60 649 909 718,988 469,321 066 695 796,5 261 146,9 552
08.11.2022,SiZ2,61 042,61 002,61 053,61 400,60 722,61 000,"-0,01 %",13,218 286,41 932 964 501,686 966,315 589 210 848,5 173 424,9 516
09.11.2022,SiZ2,61 401,61 725,61 012,61 810,60 907,61 707,"+1,16 %",4,218 441,45 511 134 918,741 217,320 447 806 500,5 191 540,9 585
10.11.2022,SiZ2,61 162,60 730,61 750,61 922,60 513,60 748,"-1,55 %",10,257 933,76 438 732 806,1 246 610,266 010 760 600,4 380 220,9 458
11.11.2022,SiZ2,60 665,60 668,60 726,60 990,60 302,60 679,"-0,11 %",1,252 064,59 859 015 000,986 613,256 018 960 000,4 220 000,9 396
14.11.2022,SiZ2,60 819,60 859,60 693,61 128,60 520,60 869,"+0,31 %",5,272 975,59 466 220 745,977 826,251 603 277 800,4 134 200,9 408
15.11.2022,SiZ2,60 624,60 748,60 857,61 050,60 337,60 746,"-0,20 %",1,228 660,49 384 771 495,814 532,246 372 261 712,4 055 644,9 394
16.11.2022,SiZ2,60 652,60 681,60 757,60 889,60 362,60 692,"-0,09 %",3,229 339,49 196 063 571,811 087,240 309 867 096,3 960 216,9 366
17.11.2022,SiZ2,60 796,60 970,60 693,60 995,60 500,60 969,"+0,46 %",4,152 315,32 854 472 599,540 409,242 452 814 240,3 976 592,9 393
18.11.2022,SiZ2,60 906,60 946,60 981,61 222,60 675,60 941,"-0,05 %",1,183 370,41 909 165 941,688 090,246 097 632 052,4 037 962,9 363
21.11.2022,SiZ2,61 064,61 121,60 941,61 338,60 840,61 099,"+0,26 %",1,171 185,35 766 317 764,585 725,242 028 647 188,3 959 828,9 387
22.11.2022,SiZ2,60 895,60 721,61 084,61 199,60 611,60 714,"-0,63 %",2,158 691,37 356 357 157,613 348,237 094 859 860,3 904 660,9 335
23.11.2022,SiZ2,60 893,61 212,60 749,61 269,60 640,61 241,"+0,87 %",1,160 381,38 266 759 787,628 436,232 420 250 064,3 796 972,9 348
24.11.2022,SiZ2,60 922,61 078,61 222,61 398,60 684,61 059,"-0,30 %",27,187 849,52 891 506 870,868 107,234 606 705 800,3 841 100,9 343
25.11.2022,SiZ2,60 795,60 877,61 031,61 150,60 560,60 859,"-0,33 %",4,197 353,68 920 688 655,1 133 652,221 509 243 772,3 638 636,9 291
28.11.2022,SiZ2,61 123,61 369,60 870,61 480,60 781,61 372,"+0,84 %",1,181 982,46 607 251 748,762 511,223 497 429 078,3 641 862,9 355
29.11.2022,SiZ2,61 220,61 107,61 353,61 607,60 921,61 100,"-0,44 %",3,214 738,47 919 400 060,782 733,221 574 470 856,3 626 008,9 322
30.11.2022,SiZ2,61 071,61 153,61 090,61 286,60 880,61 158,"+0,10 %",1,151 139,46 000 914 083,753 296,209 686 054 028,3 428 876,9 295
01.12.2022,SiZ2,61 350,61 495,61 160,61 613,60 981,61 527,"+0,60 %",1,190 141,58 820 488 015,958 864,194 554 191 300,3 163 740,9 348
02.12.2022,SiZ2,61 868,62 087,61 530,62 100,61 478,62 079,"+0,90 %",16,165 014,39 599 030 207,640 034,190 276 414 638,3 064 674,9 423
05.12.2022,SiZ2,62 346,62 389,62 060,62 730,62 025,62 371,"+0,47 %",1,189 436,67 822 887 768,1 088 738,154 555 895 366,2 477 294,9 471
06.12.2022,SiZ2,62 896,63 087,62 390,63 225,62 245,63 091,"+1,15 %",1,167 530,44 907 135 048,714 204,140 682 622 086,2 229 978,9 555
07.12.2022,SiZ2,63 024,62 929,63 104,63 436,62 760,62 943,"-0,24 %",1,175 984,42 118 127 467,668 272,136 675 495 100,2 171 900,9 508
08.12.2022,SiZ2,62 637,62 856,62 928,63 173,62 207,62 820,"-0,20 %",1,228 349,62 804 536 671,1 002 668,121 677 273 360,1 935 810,9 487
09.12.2022,SiZ2,62 491,62 483,62 850,62 980,62 210,62 495,"-0,52 %",3,213 747,59 534 122 532,952 679,111 885 183 950,1 790 650,9 399
12.12.2022,SiZ2,62 790,62 941,62 532,63 107,62 133,62 941,"+0,71 %",1,185 066,52 338 158 368,833 645,101 772 324 068,1 616 948,9 457
13.12.2022,SiZ2,63 177,62 933,62 947,63 399,62 733,62 939,"+0,00 %",1,184 311,44 979 957 530,712 012,86 232 055 260,1 370 220,9 446
14.12.2022,SiZ2,63 564,64 134,62 946,64 187,62 905,64 170,"+1,96 %",1,189 617,51 739 144 419,814 010,72 800 299 152,1 135 128,9 616
15.12.2022,SiZ2,64 252,63 968,64 155,64 745,63 823,63 965,"-0,32 %",5,87 339,31 746 346 646,494 090,-,-,10 019
16.12.2022,SiH3,65 011,65 319,64 620,65 446,64 455,65 335,"+1,11 %",12,218 173,50 147 672 037,771 375,349 392 245 466,5 349 014,10 270
