BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2021-11-17,Роснефть,ROSN,34572,2756619104.7,621.0,618.55,626.7,626.7,623.15,619.5,4422998,623.4,623.4,626.7,2488241353.6,2488241353.6,2488241353.6,0,3,SUR,-0.3
TQBR,2021-11-18,Роснефть,ROSN,34705,2877519442.65,618.05,610.25,621.95,611.6,616.45,614.1,4667408,616.7,616.7,611.6,2697365570.8,2697365570.8,2697365570.8,0,3,SUR,-0.87
TQBR,2021-11-19,Роснефть,ROSN,56764,4815756092.95,617.8,590.0,618.3,592.0,600.45,590.5,8020360,601.05,601.05,592.0,4480844310.2,4480844310.2,4480844310.2,0,3,SUR,-3.84
TQBR,2021-11-22,Роснефть,ROSN,74135,7214407259.3,589.75,572.25,593.05,584.7,583.9,581.0,12356068,583.95,583.95,584.7,6783689226.4,6783689226.4,6783689226.4,0,3,SUR,-1.61
TQBR,2021-11-23,Роснефть,ROSN,70484,7188329999.0,578.45,570.0,603.0,598.0,589.9,601.95,12193500,589.05,589.05,598.0,6860739922.85,6860739922.85,6860739922.85,0,3,SUR,3.61
TQBR,2021-11-24,Роснефть,ROSN,42296,3237096842.3,604.3,586.2,605.0,599.6,595.95,597.3,5431688,595.85,595.85,599.6,3111110098.25,3111110098.25,3111110098.25,0,3,SUR,-0.77
TQBR,2021-11-25,Роснефть,ROSN,25982,1829852098.0,598.0,587.15,602.45,590.65,592.55,590.9,3088187,592.8,592.8,590.65,1671235586.05,1671235586.05,1671235586.05,0,3,SUR,-1.07
TQBR,2021-11-26,Роснефть,ROSN,62943,5233199186.7,578.55,555.0,578.55,561.15,568.15,555.15,9211044,569.45,569.45,561.15,4606919682.3,4606919682.3,4606919682.3,0,3,SUR,-6.05
TQBR,2021-11-29,Роснефть,ROSN,46665,4383042638.9,567.0,559.4,579.0,572.85,570.5,573.25,7689720,569.75,569.75,572.85,4143419135.9,4143419135.9,4143419135.9,0,3,SUR,3.26
TQBR,2021-11-30,Роснефть,ROSN,48215,5985073055.5,565.0,557.0,573.25,568.5,565.25,566.1,10588357,565.35,565.35,568.5,5522642290.55,5522642290.55,5522642290.55,0,3,SUR,-1.25
TQBR,2021-12-01,Роснефть,ROSN,38465,3807926792.55,573.35,568.0,582.0,579.6,577.2,569.95,6597358,577.75,577.75,579.6,3294306078.8,3294306078.8,3294306078.8,0,3,SUR,0.68
TQBR,2021-12-02,Роснефть,ROSN,129689,5882976393.8,571.95,567.2,583.7,578.6,577.0,582.0,10194348,576.85,576.85,578.6,5509409939.95,5509409939.95,5509409939.95,0,3,SUR,2.11
TQBR,2021-12-03,Роснефть,ROSN,34015,3202490587.75,584.0,573.0,584.45,577.7,578.7,576.55,5534389,579.1,579.1,577.7,2830949897.5,2830949897.5,2830949897.5,0,3,SUR,-0.94
TQBR,2021-12-06,Роснефть,ROSN,33491,2133036153.2,580.0,568.6,582.0,572.1,573.75,575.55,3717596,573.6,573.6,572.1,1816747682.75,1816747682.75,1816747682.75,0,3,SUR,-0.17
TQBR,2021-12-07,Роснефть,ROSN,45347,4512024802.95,575.95,571.0,591.2,589.15,582.1,589.55,7751537,581.65,581.65,589.15,4103446163.55,4103446163.55,4103446163.55,0,3,SUR,2.43
TQBR,2021-12-08,Роснефть,ROSN,57271,5106791557.5,591.0,569.0,595.15,569.0,581.7,574.95,8778029,581.95,581.95,569.0,4778459304.15,4778459304.15,4778459304.15,0,3,SUR,-2.48
TQBR,2021-12-09,Роснефть,ROSN,30166,2479369210.6,576.0,570.0,580.3,579.1,576.55,578.35,4300451,576.5,576.5,579.1,2262276051.6,2262276051.6,2262276051.6,0,3,SUR,0.59
TQBR,2021-12-10,Роснефть,ROSN,22722,1532209648.8,578.4,570.05,579.45,570.5,574.3,572.1,2667983,574.45,574.45,570.5,1375476331.1,1375476331.1,1375476331.1,0,3,SUR,-1.08
TQBR,2021-12-13,Роснефть,ROSN,58249,4804082340.25,573.4,536.6,577.85,547.45,557.35,539.15,8616555,559.05,559.05,547.45,4205827957.15,4205827957.15,4205827957.15,0,3,SUR,-5.76
TQBR,2021-12-14,Роснефть,ROSN,59608,5471585008.9,538.7,503.15,557.95,553.4,547.5,550.85,9993857,550.6,550.6,553.4,4574713604.8,4574713604.8,4574713604.8,0,3,SUR,2.17
TQBR,2021-12-15,Роснефть,ROSN,32192,2756323257.25,551.0,547.0,561.9,548.35,552.05,561.1,4992764,551.75,551.75,548.35,2266934976.7,2266934976.7,2266934976.7,0,3,SUR,1.86
TQBR,2021-12-16,Роснефть,ROSN,48062,4072986820.85,564.0,561.95,579.65,573.4,572.65,573.0,7113498,572.65,572.65,573.4,3502115814.75,3502115814.75,3502115814.75,0,3,SUR,2.12
SPEQ,2021-12-17,Роснефть,ROSN,104,833924508.0,574.17,574.17,574.17,,,574.17,1452400,,,,0.0,0.0,0.0,0,3,SUR,-0.42
TQBR,2021-12-17,Роснефть,ROSN,26336,2609726140.85,573.0,563.05,575.0,566.9,567.55,573.2,4598339,567.35,567.35,566.9,2341611864.35,2341611864.35,2341611864.35,0,3,SUR,0.03
TQBR,2021-12-20,Роснефть,ROSN,31937,2129111705.95,567.7,555.45,569.0,566.35,561.95,567.55,3788720,561.4,561.4,566.35,1757949717.05,1757949717.05,1757949717.05,0,3,SUR,-0.99
TQBR,2021-12-21,Роснефть,ROSN,28942,1911608366.15,570.9,567.7,576.3,572.1,572.25,575.0,3340565,571.9,571.9,572.1,1590711664.4,1590711664.4,1590711664.4,0,3,SUR,1.31
TQBR,2021-12-22,Роснефть,ROSN,34383,3099429794.15,574.95,570.55,582.2,580.0,578.65,579.7,5356645,578.6,578.6,580.0,2674093591.4,2674093591.4,2674093591.4,0,3,SUR,0.82
TQBR,2021-12-23,Роснефть,ROSN,25446,2094298165.8,582.95,571.15,583.0,576.3,575.95,579.1,3636344,575.45,575.45,576.3,1817208846.65,1817208846.65,1817208846.65,0,3,SUR,-0.1
TQBR,2021-12-24,Роснефть,ROSN,20596,1328192580.95,578.9,564.15,579.75,572.6,570.7,572.05,2327283,570.2,570.2,572.6,1164060629.95,1164060629.95,1164060629.95,0,3,SUR,-1.22
TQBR,2021-12-27,Роснефть,ROSN,24469,1884409991.85,573.0,571.4,582.5,580.7,578.4,582.0,3257992,578.1,578.1,580.7,1459648391.65,1459648391.65,1459648391.65,0,3,SUR,1.74
TQBR,2021-12-28,Роснефть,ROSN,42131,3140556722.35,581.2,581.2,599.1,595.0,593.15,596.2,5294675,593.55,593.55,595.0,2667901078.1,2667901078.1,2667901078.1,0,3,SUR,2.44
TQBR,2021-12-29,Роснефть,ROSN,33006,2678262636.8,596.65,586.3,600.0,593.0,592.95,592.0,4516617,592.7,592.7,593.0,2176919632.4,2176919632.4,2176919632.4,0,3,SUR,-0.7
TQBR,2021-12-30,Роснефть,ROSN,26176,2048558235.65,592.0,589.1,601.6,599.9,597.65,599.0,3427321,597.8,597.8,599.9,1878026565.15,1878026565.15,1878026565.15,0,3,SUR,1.18
TQBR,2022-01-03,Роснефть,ROSN,34995,1922806205.1,599.9,598.8,614.35,607.25,607.7,610.95,3164034,608.15,608.15,607.25,1491403777.5,1491403777.5,1491403777.5,0,3,SUR,1.99
TQBR,2022-01-04,Роснефть,ROSN,27648,1455030088.35,610.9,605.55,617.0,615.0,612.8,613.5,2374410,613.05,613.05,615.0,1139039601.3,1139039601.3,1139039601.3,0,3,SUR,0.42
TQBR,2022-01-05,Роснефть,ROSN,38080,2563337507.85,612.2,582.8,616.2,603.95,602.9,590.3,4251726,609.6,609.6,603.95,1350803416.9,1350803416.9,1350803416.9,0,3,SUR,-3.78
TQBR,2022-01-06,Роснефть,ROSN,43195,3919303775.05,588.3,580.6,605.25,597.2,593.4,601.6,6599722,593.65,593.65,597.2,3404835960.9,3404835960.9,3404835960.9,0,3,SUR,1.91
TQBR,2022-01-07,Роснефть,ROSN,0,0.0,,,,601.65,,,0,593.65,597.2,601.65,3404835960.9,2080644.8,3404835960.9,0,3,SUR,
TQBR,2022-01-10,Роснефть,ROSN,39392,3043926362.6,604.0,595.1,609.55,601.5,603.15,602.0,5046737,603.05,603.05,601.5,2606547226.8,2606547226.8,2606547226.8,0,3,SUR,0.07
TQBR,2022-01-11,Роснефть,ROSN,37505,3297625591.8,602.05,597.2,615.9,609.05,609.0,613.6,5415015,608.25,608.25,609.05,2588659256.35,2588659256.35,2588659256.35,0,3,SUR,1.93
TQBR,2022-01-12,Роснефть,ROSN,54471,4475831747.0,615.0,609.25,630.6,625.7,623.7,627.7,7173824,623.95,623.95,625.7,3940590668.05,3940590668.05,3940590668.05,0,3,SUR,2.3
TQBR,2022-01-13,Роснефть,ROSN,61223,6220160840.6,625.65,596.2,627.3,598.65,609.05,603.3,10210721,609.7,609.7,598.65,5243907054.25,5243907054.25,5243907054.25,0,3,SUR,-3.89
TQBR,2022-01-14,Роснефть,ROSN,70184,6593238212.2,602.35,580.5,611.0,599.5,595.5,605.5,11067573,594.75,594.75,599.5,5753708028.0,5753708028.0,5753708028.0,0,3,SUR,0.36
TQBR,2022-01-17,Роснефть,ROSN,66379,6256571497.5,605.0,578.05,614.0,591.2,597.8,592.55,10480018,596.85,596.85,591.2,5644755277.4,5644755277.4,5644755277.4,0,3,SUR,-2.14
TQBR,2022-01-18,Роснефть,ROSN,125124,15622927639.35,592.65,525.1,598.7,530.0,556.7,544.8,28062511,558.0,558.0,530.0,13319708750.5,13319708750.5,13319708750.5,0,3,SUR,-8.06
TQBR,2022-01-19,Роснефть,ROSN,108655,10632995156.85,537.0,523.1,575.4,561.65,559.1,566.9,19047499,561.2,561.2,561.65,8870021123.3,8870021123.3,8870021123.3,0,3,SUR,4.06
TQBR,2022-01-20,Роснефть,ROSN,70237,5788616392.15,569.05,552.3,581.0,574.9,567.6,561.7,10198704,566.65,566.65,574.9,4712006087.05,4712006087.05,4712006087.05,0,3,SUR,-0.92
TQBR,2022-01-21,Роснефть,ROSN,64649,6857420402.8,556.5,553.0,579.2,569.2,567.55,564.8,12078365,568.8,568.8,569.2,5913140309.8,5913140309.8,5913140309.8,0,3,SUR,0.55
TQBR,2022-01-24,Роснефть,ROSN,100480,8891795394.3,564.45,523.95,566.8,537.9,542.5,546.9,16390008,542.0,542.0,537.9,7726500241.1,7726500241.1,7726500241.1,0,3,SUR,-3.17
TQBR,2022-01-25,Роснефть,ROSN,83034,8157375582.95,545.0,522.7,556.0,530.3,537.8,548.4,15168633,535.65,535.65,530.3,6152247378.9,6152247378.9,6152247378.9,0,3,SUR,0.27
TQBR,2022-01-26,Роснефть,ROSN,111507,9717472995.9,548.0,525.55,550.5,540.15,537.15,532.75,18080155,537.35,537.35,540.15,8232840504.0,8232840504.0,8232840504.0,0,3,SUR,-2.85
TQBR,2022-01-27,Роснефть,ROSN,119092,9425758275.95,530.0,526.1,578.0,562.2,557.65,563.2,16902498,558.7,558.7,562.2,8209951232.95,8209951232.95,8209951232.95,0,3,SUR,5.72
TQBR,2022-01-28,Роснефть,ROSN,67886,6519018259.25,568.8,556.1,574.85,566.6,566.6,566.5,11505485,566.3,566.3,566.6,5419850422.15,5419850422.15,5419850422.15,0,3,SUR,0.59
TQBR,2022-01-31,Роснефть,ROSN,51463,4035815429.8,568.0,566.25,579.9,572.85,574.95,576.95,7019548,575.2,575.2,572.85,3376604908.5,3376604908.5,3376604908.5,0,3,SUR,1.84
TQBR,2022-02-01,Роснефть,ROSN,50427,4209245250.5,576.95,570.05,583.9,574.0,576.35,574.15,7303793,576.5,576.5,574.0,3694163289.6,3694163289.6,3694163289.6,0,3,SUR,-0.49
TQBR,2022-02-02,Роснефть,ROSN,33572,2765938998.95,576.0,568.9,580.25,574.55,575.4,575.7,4807338,575.35,575.35,574.55,2366760117.45,2366760117.45,2366760117.45,0,3,SUR,0.27
TQBR,2022-02-03,Роснефть,ROSN,34735,2549496974.9,575.0,562.7,575.25,567.4,568.7,569.0,4483162,568.3,568.3,567.4,1989642784.65,1989642784.65,1989642784.65,0,3,SUR,-1.16
TQBR,2022-02-04,Роснефть,ROSN,112962,13447963968.05,570.35,561.2,606.75,563.3,579.95,572.0,23186423,580.95,580.95,563.3,12236850722.55,12236850722.55,12236850722.55,0,3,SUR,0.53
TQBR,2022-02-07,Роснефть,ROSN,43201,3414305626.7,570.0,562.75,577.7,568.4,570.65,569.8,5984857,570.25,570.25,568.4,2775928450.35,2775928450.35,2775928450.35,0,3,SUR,-0.38
TQBR,2022-02-08,Роснефть,ROSN,43312,4430173397.25,569.85,563.55,574.95,570.75,569.7,570.05,7774697,569.8,569.8,570.75,4003482200.85,4003482200.85,4003482200.85,0,3,SUR,0.04
TQBR,2022-02-09,Роснефть,ROSN,63252,6130563840.2,571.0,569.05,582.5,579.3,574.0,579.0,10680353,573.75,573.75,579.3,5237729098.4,5237729098.4,5237729098.4,0,3,SUR,1.57
TQBR,2022-02-10,Роснефть,ROSN,46002,3581794796.9,579.0,569.0,580.25,574.45,572.55,569.4,6254547,572.45,572.45,574.45,2908010869.0,2908010869.0,2908010869.0,0,3,SUR,-1.66
TQBR,2022-02-11,Роснефть,ROSN,121118,7344906123.0,569.4,540.0,572.65,561.1,555.0,547.4,13232836,555.6,555.6,561.1,5151721176.55,5151721176.55,5151721176.55,0,3,SUR,-3.86
TQBR,2022-02-14,Роснефть,ROSN,94171,6527936945.6,547.25,532.65,562.45,555.2,551.6,556.0,11833605,553.9,553.9,555.2,4862045749.65,4862045749.65,4862045749.65,0,3,SUR,1.57
TQBR,2022-02-15,Роснефть,ROSN,60560,5325254841.05,557.75,555.55,574.45,562.8,565.3,565.95,9419015,565.9,565.9,562.8,4700298311.2,4700298311.2,4700298311.2,0,3,SUR,1.79
TQBR,2022-02-16,Роснефть,ROSN,51870,4407255138.35,566.8,563.85,575.8,573.05,570.75,571.55,7721726,570.25,570.25,573.05,3473864738.9,3473864738.9,3473864738.9,0,3,SUR,0.99
TQBR,2022-02-17,Роснефть,ROSN,93235,7674746280.35,570.0,541.05,571.8,541.5,555.4,549.5,13818094,555.45,555.45,541.5,6345389957.2,6345389957.2,6345389957.2,0,3,SUR,-3.86
TQBR,2022-02-18,Роснефть,ROSN,117497,9215969987.25,550.05,513.15,556.1,517.6,531.2,519.5,17359369,531.65,531.65,517.6,7763877018.9,7763877018.9,7763877018.9,0,3,SUR,-5.46
TQBR,2022-02-21,Роснефть,ROSN,385654,27083439780.75,518.0,387.65,533.75,424.25,454.1,438.7,59640299,458.2,458.2,424.25,19826342325.95,19826342325.95,19826342325.95,0,3,SUR,-15.55
TQBR,2022-02-22,Роснефть,ROSN,402126,33265149771.85,438.65,395.8,457.0,428.65,418.55,431.3,79552638,416.65,416.65,428.65,27734883050.2,27734883050.2,27734883050.2,0,3,SUR,-1.69
TQBR,2022-02-23,Роснефть,ROSN,0,0.0,,,,431.45,,,0,416.65,428.65,431.45,27734883050.2,2006082.0,27734883050.2,0,3,SUR,
TQBR,2022-02-24,Роснефть,ROSN,410206,17890281502.35,388.35,175.5,388.35,266.25,252.1,274.7,70971023,240.55,240.55,266.25,10662961166.55,10662961166.55,10662961166.55,0,3,SUR,-36.31
TQBR,2022-02-25,Роснефть,ROSN,232284,10316499575.3,283.0,280.25,318.55,308.0,301.3,307.95,34248855,301.0,301.0,308.0,9245740012.85,9245740012.85,9245740012.85,0,3,SUR,12.1
TQBR,2022-02-28,Роснефть,ROSN,0,0.0,,,,308.3,,,0,301.0,308.0,308.3,9245740012.85,550088.0,9245740012.85,0,3,SUR,
TQBR,2022-03-01,Роснефть,ROSN,0,0.0,,,,308.3,,,0,301.0,308.0,308.3,9245740012.85,550088.0,9245740012.85,0,3,SUR,
TQBR,2022-03-02,Роснефть,ROSN,0,0.0,,,,308.3,,,0,265.3,308.0,308.3,19908701179.4,550088.0,19908701179.4,0,3,SUR,
TQBR,2022-03-03,Роснефть,ROSN,0,0.0,,,,308.3,,,0,301.0,308.0,308.3,9245740012.85,550088.0,9245740012.85,0,3,SUR,
TQBR,2022-03-04,Роснефть,ROSN,0,0.0,,,,308.3,,,0,364.95,308.0,308.3,67469926556.0,550088.0,67469926556.0,0,3,SUR,
TQBR,2022-03-09,Роснефть,ROSN,0,0.0,,,,308.3,,,0,336.45,308.0,308.3,47643584229.6,550088.0,47643584229.6,0,3,SUR,
TQBR,2022-03-10,Роснефть,ROSN,0,0.0,,,,308.3,,,0,265.3,308.0,308.3,19908701179.4,550088.0,19908701179.4,0,3,SUR,
TQBR,2022-03-11,Роснефть,ROSN,0,0.0,,,,308.3,,,0,265.3,308.0,308.3,19908701179.4,550088.0,19908701179.4,0,3,SUR,
TQBR,2022-03-14,Роснефть,ROSN,0,0.0,,,,308.3,,,0,301.0,308.0,308.3,9245740012.85,550088.0,9245740012.85,0,3,SUR,
TQBR,2022-03-15,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-16,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-17,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-18,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-21,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-22,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-23,Роснефть,ROSN,0,0.0,,,,308.3,,,0,,308.0,308.3,0.0,550088.0,0.0,0,3,SUR,
TQBR,2022-03-24,Роснефть,ROSN,146031,6641641367.45,312.0,308.0,375.0,360.2,361.0,360.2,18407648,360.8,360.8,360.2,6641641367.45,6641641367.45,6641641367.45,0,3,SUR,16.97
TQBR,2022-03-25,Роснефть,ROSN,79466,3588023275.6,370.0,346.5,384.2,365.1,359.75,365.1,9973005,359.75,359.75,365.1,3588023275.6,3588023275.6,3588023275.6,0,3,SUR,1.36
TQBR,2022-03-28,Роснефть,ROSN,50422,943726133.45,355.0,341.2,369.0,357.95,356.25,357.95,2650920,356.0,356.0,357.95,943726133.45,943726133.45,943726133.45,0,3,SUR,-1.96
TQBR,2022-03-29,Роснефть,ROSN,84688,2443544708.55,363.9,348.2,417.95,370.0,379.3,370.0,6441125,379.35,379.35,370.0,2443544708.55,2443544708.55,2443544708.55,0,3,SUR,3.37
SPEQ,2022-03-30,Роснефть,ROSN,152,121183920.0,385.2,385.2,385.2,,,385.2,314600,,,,0.0,0.0,0.0,0,3,SUR,-32.91
TQBR,2022-03-30,Роснефть,ROSN,44927,884078382.7,390.0,375.0,392.0,387.0,385.55,387.0,2292961,385.55,385.55,387.0,884078382.7,884078382.7,884078382.7,0,3,SUR,4.59
TQBR,2022-03-31,Роснефть,ROSN,110959,3189263009.9,393.0,387.15,440.0,437.5,419.5,437.5,7611217,419.0,419.0,437.5,3189263009.9,3189263009.9,3189263009.9,0,3,SUR,13.05
TQBR,2022-04-01,Роснефть,ROSN,108047,2816263048.4,441.0,430.35,484.0,450.0,450.3,450.0,6246314,450.85,450.85,450.0,2816263048.4,2816263048.4,2816263048.4,0,3,SUR,2.86
TQBR,2022-04-04,Роснефть,ROSN,80885,2378684603.6,450.25,432.0,478.0,443.9,455.45,443.9,5222709,455.45,455.45,443.9,2378684603.6,2378684603.6,2378684603.6,0,3,SUR,-1.36
TQBR,2022-04-05,Роснефть,ROSN,85334,2443820631.55,445.5,391.45,451.15,419.0,423.0,419.0,5777193,423.0,423.0,419.0,2443820631.55,2443820631.55,2443820631.55,0,3,SUR,-5.61
TQBR,2022-04-06,Роснефть,ROSN,50818,1601912085.45,416.1,402.0,429.4,405.0,417.5,405.0,3838103,417.35,417.35,405.0,1601912085.45,1601912085.45,1601912085.45,0,3,SUR,-3.34
TQBR,2022-04-07,Роснефть,ROSN,40639,1490048237.4,406.95,402.0,414.0,408.5,407.8,408.5,3653379,407.85,407.85,408.5,1490048237.4,1490048237.4,1490048237.4,0,3,SUR,0.86
TQBR,2022-04-08,Роснефть,ROSN,34262,929563643.4,409.5,395.35,416.0,403.05,403.5,403.05,2298336,404.45,404.45,403.05,929563643.4,929563643.4,929563643.4,0,3,SUR,-1.33
TQBR,2022-04-11,Роснефть,ROSN,55085,2278244261.5,403.3,399.05,427.95,414.0,416.1,414.0,5475283,416.1,416.1,414.0,2278244261.5,2278244261.5,2278244261.5,0,3,SUR,2.72
TQBR,2022-04-12,Роснефть,ROSN,38934,1254448066.05,416.9,392.0,424.0,412.1,403.45,412.1,3108892,403.5,403.5,412.1,1254448066.05,1254448066.05,1254448066.05,0,3,SUR,-0.46
TQBR,2022-04-13,Роснефть,ROSN,22911,772082878.7,413.2,401.55,417.5,406.05,406.9,406.05,1896604,407.1,407.1,406.05,772082878.7,772082878.7,772082878.7,0,3,SUR,-1.47
TQBR,2022-04-14,Роснефть,ROSN,32497,737165106.05,406.05,390.75,407.5,391.0,396.55,391.0,1858915,396.55,396.55,391.0,737165106.05,737165106.05,737165106.05,0,3,SUR,-3.71
TQBR,2022-04-15,Роснефть,ROSN,31914,694790310.45,392.45,380.0,395.95,390.5,388.8,390.5,1786729,388.85,388.85,390.5,694790310.45,694790310.45,694790310.45,0,3,SUR,-0.13
TQBR,2022-04-18,Роснефть,ROSN,25518,641788725.1,393.0,381.55,395.0,384.85,385.8,384.85,1663519,385.8,385.8,384.85,641788725.1,641788725.1,641788725.1,0,3,SUR,-1.45
TQBR,2022-04-19,Роснефть,ROSN,39857,1256019906.95,384.85,358.5,385.25,385.0,373.1,385.0,3366521,373.1,373.1,385.0,1256019906.95,1256019906.95,1256019906.95,0,3,SUR,0.04
TQBR,2022-04-20,Роснефть,ROSN,32844,1143874362.65,388.0,375.0,399.3,391.0,391.35,391.0,2925126,391.05,391.05,391.0,1143874362.65,1143874362.65,1143874362.65,0,3,SUR,1.56
TQBR,2022-04-21,Роснефть,ROSN,25881,726643628.4,393.3,385.05,398.7,388.0,392.85,388.0,1850516,392.65,392.65,388.0,726643628.4,726643628.4,726643628.4,0,3,SUR,-0.77
TQBR,2022-04-22,Роснефть,ROSN,27212,1015139872.2,388.0,385.7,407.3,397.35,395.4,397.35,2555772,397.2,397.2,397.35,1015139872.2,1015139872.2,1015139872.2,0,3,SUR,2.41
TQBR,2022-04-25,Роснефть,ROSN,19415,562483667.6,395.0,387.75,397.0,388.5,392.65,388.5,1433671,392.35,392.35,388.5,562483667.6,562483667.6,562483667.6,0,3,SUR,-2.23
TQBR,2022-04-26,Роснефть,ROSN,30221,1210499069.3,389.9,389.55,400.95,391.0,395.0,391.0,3064679,395.0,395.0,391.0,1210499069.3,1210499069.3,1210499069.3,0,3,SUR,0.64
TQBR,2022-04-27,Роснефть,ROSN,36663,1370480803.15,394.25,390.7,409.9,397.95,399.9,397.95,3426922,399.9,399.9,397.95,1370480803.15,1370480803.15,1370480803.15,0,3,SUR,1.78
TQBR,2022-04-28,Роснефть,ROSN,32249,1065164954.2,399.0,392.15,404.8,400.0,399.25,400.0,2664461,399.75,399.75,400.0,1065164954.2,1065164954.2,1065164954.2,0,3,SUR,0.52
TQBR,2022-04-29,Роснефть,ROSN,29734,1178206609.25,397.15,397.05,409.9,409.0,404.55,409.0,2914034,404.3,404.3,409.0,1178206609.25,1178206609.25,1178206609.25,0,3,SUR,2.25
TQBR,2022-05-04,Роснефть,ROSN,27195,705483539.7,410.0,394.6,414.85,396.2,404.95,396.2,1746145,404.0,404.0,396.2,705483539.7,705483539.7,705483539.7,0,3,SUR,-3.13
TQBR,2022-05-05,Роснефть,ROSN,15514,346757039.15,397.2,396.8,403.05,397.0,398.45,397.0,870253,398.45,398.45,397.0,346757039.15,346757039.15,346757039.15,0,3,SUR,0.2
TQBR,2022-05-06,Роснефть,ROSN,18546,327513783.15,395.05,391.0,398.4,392.3,393.3,392.3,832694,393.3,393.3,392.3,327513783.15,327513783.15,327513783.15,0,3,SUR,-1.18
TQBR,2022-05-11,Роснефть,ROSN,21522,388585162.3,393.85,388.6,396.35,391.55,392.55,391.55,989953,392.55,392.55,391.55,388585162.3,388585162.3,388585162.3,0,3,SUR,-0.19
TQBR,2022-05-12,Роснефть,ROSN,34267,819260459.5,391.55,370.5,393.25,375.0,379.0,375.0,2160687,379.15,379.15,375.0,819260459.5,819260459.5,819260459.5,0,3,SUR,-4.23
TQBR,2022-05-13,Роснефть,ROSN,18765,356658465.95,379.0,367.5,379.0,374.95,373.0,374.95,954972,373.5,373.5,374.95,356658465.95,356658465.95,356658465.95,0,3,SUR,-0.01
TQBR,2022-05-16,Роснефть,ROSN,21000,529512417.65,375.0,374.0,383.0,378.8,379.8,378.8,1394227,379.8,379.8,378.8,529512417.65,529512417.65,529512417.65,0,3,SUR,1.03
TQBR,2022-05-17,Роснефть,ROSN,24797,835310769.6,382.9,381.1,395.4,394.7,390.7,394.7,2140280,390.3,390.3,394.7,835310769.6,835310769.6,835310769.6,0,3,SUR,4.2
TQBR,2022-05-18,Роснефть,ROSN,29856,973951281.75,397.35,395.7,406.0,404.0,401.95,404.0,2423467,401.9,401.9,404.0,973951281.75,973951281.75,973951281.75,0,3,SUR,2.36
TQBR,2022-05-19,Роснефть,ROSN,15368,364852987.55,403.0,395.15,405.95,399.6,400.35,399.6,911286,400.35,400.35,399.6,364852987.55,364852987.55,364852987.55,0,3,SUR,-1.09
TQBR,2022-05-20,Роснефть,ROSN,25249,793962389.25,400.35,380.3,402.7,384.25,388.6,384.25,2037862,389.6,389.6,384.25,793962389.25,793962389.25,793962389.25,0,3,SUR,-3.84
TQBR,2022-05-23,Роснефть,ROSN,37887,963239248.95,384.25,365.0,389.0,367.05,372.8,367.05,2583258,372.9,372.9,367.05,963239248.95,963239248.95,963239248.95,0,3,SUR,-4.48
TQBR,2022-05-24,Роснефть,ROSN,42607,1283679005.45,366.85,350.0,367.0,359.2,356.9,359.2,3592506,357.3,357.3,359.2,1283679005.45,1283679005.45,1283679005.45,0,3,SUR,-2.14
TQBR,2022-05-25,Роснефть,ROSN,36194,1362949835.6,362.0,356.5,382.0,378.0,368.3,378.0,3705877,367.8,367.8,378.0,1362949835.6,1362949835.6,1362949835.6,0,3,SUR,5.23
TQBR,2022-05-26,Роснефть,ROSN,41140,1895727221.8,383.5,375.7,392.55,391.7,384.65,391.7,4929530,384.55,384.55,391.7,1895727221.8,1895727221.8,1895727221.8,0,3,SUR,3.62
TQBR,2022-05-27,Роснефть,ROSN,57708,2444352150.05,393.9,385.15,408.3,401.5,399.6,401.5,6117847,399.55,399.55,401.5,2444352150.05,2444352150.05,2444352150.05,0,3,SUR,2.5
TQBR,2022-05-30,Роснефть,ROSN,69735,2768975126.75,407.8,381.75,414.5,385.1,396.65,385.1,6980595,396.65,396.65,385.1,2768975126.75,2768975126.75,2768975126.75,0,3,SUR,-4.08
TQBR,2022-05-31,Роснефть,ROSN,32447,1011884134.15,385.1,375.15,386.7,377.0,379.7,377.0,2664983,379.7,379.7,377.0,1011884134.15,1011884134.15,1011884134.15,0,3,SUR,-2.1
TQBR,2022-06-01,Роснефть,ROSN,25821,751413652.45,374.4,371.0,380.35,375.95,377.7,375.95,1989328,377.7,377.7,375.95,751413652.45,751413652.45,751413652.45,0,3,SUR,-0.28
