,BOARDID,TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,ADMITTEDQUOTE,ADMITTEDVALUE,TRENDCLSPR
659,TQBR,2022-11-29,ROSN,33608,578264217.7,335.2,333.6,337.5,335.95,335.9,1721300,336.35,524065621.35,0.81
660,TQBR,2022-11-30,ROSN,24530,412709870.2,336.2,334.15,336.6,335.55,336.25,1229927,335.5,347154756.7,0.1
661,TQBR,2022-12-01,ROSN,29140,666053025.5,336.5,334.85,338.35,336.3,335.9,1980527,335.7,597005794.5,-0.1
662,TQBR,2022-12-02,ROSN,19726,347821065.25,336.0,334.2,336.35,335.05,335.0,1038146,335.55,270988432.2,-0.27
663,TQBR,2022-12-05,ROSN,68531,1377879338.25,334.95,333.25,344.7,340.4,340.45,4047744,343.85,1203922299.05,1.63
664,TQBR,2022-12-06,ROSN,28842,655542550.95,341.6,335.25,343.3,339.3,336.0,1937120,337.15,524806422.45,-1.31
665,TQBR,2022-12-07,ROSN,60752,1100385808.35,335.7,330.5,337.0,333.35,335.1,3300935,335.75,991423510.65,-0.27
666,TQBR,2022-12-08,ROSN,23777,374735905.65,336.0,333.15,336.95,334.4,333.7,1120561,334.7,331929154.6,-0.42
667,TQBR,2022-12-09,ROSN,27446,475752624.8,333.8,333.35,337.0,343.95,336.15,1418948,336.7,376496742.4,0.73
668,TQBR,2022-12-12,ROSN,33679,532931382.8,336.2,333.0,339.7,335.75,335.2,1587264,335.3,490505484.95,-0.28
669,TQBR,2022-12-13,ROSN,21667,415442177.75,335.95,334.05,337.95,336.2,337.4,1235783,337.95,362900524.35,0.66
670,TQBR,2022-12-14,ROSN,22264,472355433.65,337.55,333.05,337.9,335.05,333.5,1409300,334.35,404125557.05,-1.16
671,TQBR,2022-12-15,ROSN,50470,734073598.25,333.9,327.4,334.0,329.95,328.0,2224739,330.35,674021852.2,-1.65
673,TQBR,2022-12-16,ROSN,31138,526540415.45,328.0,326.05,331.95,329.45,330.9,1598226,331.95,472504556.2,0.88
674,TQBR,2022-12-19,ROSN,32374,660204918.5,330.95,329.1,337.0,333.3,333.0,1980951,333.8,589247661.45,0.63
675,TQBR,2022-12-20,ROSN,44448,1123395217.3,334.8,333.1,345.2,341.05,344.15,3294125,343.0,1004608803.0,3.35
676,TQBR,2022-12-21,ROSN,56473,1042420070.85,346.0,340.35,348.0,344.05,345.2,3029856,342.95,960914765.25,0.31
677,TQBR,2022-12-22,ROSN,31848,698698509.05,346.2,343.15,348.2,346.15,344.7,2018793,344.45,641904812.5,-0.14
678,TQBR,2022-12-23,ROSN,24315,480182968.9,345.0,340.3,346.25,343.05,343.3,1399755,343.8,434960368.2,-0.41
679,TQBR,2022-12-26,ROSN,46354,1247949778.4,343.7,343.7,353.15,348.9,352.4,3576644,349.9,1024745605.4,2.65
680,TQBR,2022-12-27,ROSN,34991,757647015.85,353.15,352.5,356.3,354.2,355.45,2138946,355.9,681010586.5,0.87
681,TQBR,2022-12-28,ROSN,29508,635565702.45,355.5,353.9,356.65,355.3,355.1,1788879,355.6,539297359.1,-0.1
682,TQBR,2022-12-29,ROSN,40500,870452021.35,354.25,354.05,360.65,358.25,359.6,2429180,357.85,789073719.25,1.27
683,TQBR,2022-12-30,ROSN,38130,910996872.0,360.45,359.15,365.75,362.6,365.4,2512307,364.0,662693418.8,1.61
684,TQBR,2023-01-03,ROSN,41292,978159099.85,367.95,366.2,372.75,370.0,368.05,2643653,368.5,816295171.3,0.73
685,TQBR,2023-01-04,ROSN,36608,659496859.6,366.5,363.25,367.6,365.25,365.8,1805528,365.0,537467106.15,-0.61
686,TQBR,2023-01-05,ROSN,22121,487295696.0,367.2,365.8,369.0,367.55,367.5,1325831,367.7,420429858.85,0.46
687,TQBR,2023-01-06,ROSN,17876,344946814.1,368.0,366.75,368.5,367.6,367.3,938436,367.65,246184123.05,-0.05
688,TQBR,2023-01-09,ROSN,45725,1602451881.75,368.2,366.05,369.7,368.3,367.95,4351231,369.1,1161960289.5,0.18
689,TQBR,2023-01-10,ROSN,76937,2043229843.45,367.3,362.2,368.0,365.3,366.75,5593572,366.0,1454866777.4,-0.33
690,TQBR,2023-01-11,ROSN,112849,2856692494.35,347.6,345.0,350.5,347.8,347.35,8210663,346.9,2686223133.2,-5.29
691,TQBR,2023-01-12,ROSN,26562,530859898.3,347.2,345.6,347.8,346.85,346.85,1530649,347.25,455846632.2,-0.14
692,TQBR,2023-01-13,ROSN,30450,488020195.15,346.0,345.35,347.0,346.0,346.05,1410265,345.85,428034032.55,-0.23
693,TQBR,2023-01-16,ROSN,30268,592859877.55,346.45,345.05,347.6,346.3,345.8,1712033,,,-0.07
694,TQBR,2023-01-17,ROSN,43070,689615226.2,345.7,340.3,345.9,343.35,341.35,2008466,,,-1.29
695,TQBR,2023-01-18,ROSN,36225,701537682.35,340.35,340.15,345.9,343.45,344.15,2042642,,,0.82
696,TQBR,2023-01-19,ROSN,41594,576976513.25,343.3,339.0,343.85,340.7,339.8,1693494,,,-1.26
697,TQBR,2023-01-20,ROSN,44136,771716277.55,339.9,334.5,340.45,336.7,336.55,2291895,,,-0.96
698,TQBR,2023-01-23,ROSN,29932,392227641.2,338.5,336.2,340.25,338.75,340.05,1157821,,,1.04
699,TQBR,2023-01-24,ROSN,40366,625974455.3,340.95,335.8,343.0,339.7,336.75,1842595,,,-0.97
700,TQBR,2023-01-25,ROSN,29378,434851004.1,336.55,335.4,338.8,337.25,338.2,1289489,,,0.43
701,TQBR,2023-01-26,ROSN,46484,703423644.85,338.4,334.1,339.2,335.9,335.0,2094299,,,-0.95
702,TQBR,2023-01-27,ROSN,39206,487907830.8,334.9,333.4,337.8,335.95,336.95,1452416,,,0.58
703,TQBR,2023-01-30,ROSN,37476,451601439.25,337.1,335.5,338.7,336.95,337.65,1340203,,,0.21
704,TQBR,2023-01-31,ROSN,48742,714184789.9,337.1,337.1,340.9,340.0,340.75,2100646,,,0.92
705,TQBR,2023-02-01,ROSN,44128,968086789.5,340.95,340.9,344.4,342.75,343.0,2824423,,,0.66
706,TQBR,2023-02-02,ROSN,38000,576981035.35,344.3,341.45,344.95,343.5,342.1,1679683,,,-0.26
707,TQBR,2023-02-03,ROSN,42768,571851007.55,342.0,339.0,343.75,341.4,341.85,1675134,,,-0.07
708,TQBR,2023-02-06,ROSN,54189,1035628847.1,341.5,341.1,347.95,345.5,347.1,2997448,,,1.54
709,TQBR,2023-02-07,ROSN,83192,1896253324.1,348.0,346.75,358.15,351.9,355.25,5389845,,,2.35
710,TQBR,2023-02-08,ROSN,71859,1690269018.75,355.6,348.05,359.35,353.65,349.85,4779204,,,-1.52
711,TQBR,2023-02-09,ROSN,44086,946060722.65,359.25,347.05,359.3,351.7,350.2,2690042,,,0.1
712,TQBR,2023-02-10,ROSN,30680,567540293.25,349.1,347.3,351.8,350.25,351.0,1620455,,,0.23
713,TQBR,2023-02-13,ROSN,33697,584499901.4,350.25,349.2,355.0,352.65,349.4,1657489,,,-0.46
714,TQBR,2023-02-14,ROSN,68719,1106717651.55,349.9,343.5,350.4,346.35,344.2,3195263,,,-1.49
715,TQBR,2023-02-15,ROSN,54112,1172119771.6,343.05,334.4,346.0,341.15,339.6,3436125,,,-1.34
716,TQBR,2023-02-16,ROSN,30601,585861774.35,341.25,340.55,344.95,342.85,342.55,1708870,,,0.87
717,TQBR,2023-02-17,ROSN,29980,615030029.0,341.2,339.4,346.8,344.3,345.1,1786186,,,0.74
718,TQBR,2023-02-20,ROSN,39676,834245928.85,345.1,339.0,348.45,343.65,347.1,2427456,,,0.58
719,TQBR,2023-02-21,ROSN,55022,1243056463.1,347.1,347.0,354.6,352.05,352.65,3530968,,,1.6
720,TQBR,2023-02-22,ROSN,28942,566653365.95,352.65,349.4,354.65,352.1,353.75,1609305,,,0.31
721,TQBR,2023-02-24,ROSN,19604,411131330.25,354.1,350.15,355.65,352.6,352.45,1165938,,,-0.37
722,TQBR,2023-02-27,ROSN,69163,837142075.45,350.3,350.3,359.0,356.4,357.75,2348863,,,1.5
723,TQBR,2023-02-28,ROSN,47970,937108818.4,357.75,356.35,361.35,358.85,358.4,2611622,,,0.18
724,TQBR,2023-03-01,ROSN,43382,967409422.0,359.1,358.6,364.45,360.9,361.4,2680417,,,0.84
725,TQBR,2023-03-02,ROSN,58461,1294982852.8,361.7,354.15,361.9,357.4,355.05,3623800,,,-1.76
726,TQBR,2023-03-03,ROSN,31767,584899044.55,354.2,354.2,359.6,357.35,358.8,1636611,,,1.06
727,TQBR,2023-03-06,ROSN,46459,902389638.2,361.9,359.8,365.95,363.45,365.35,2482957,,,1.83
728,TQBR,2023-03-07,ROSN,32494,748443304.8,365.35,362.75,366.0,363.95,364.3,2056313,,,-0.29
729,TQBR,2023-03-09,ROSN,36824,597129610.9,365.0,362.65,366.45,364.5,364.0,1638130,,,-0.08
730,TQBR,2023-03-10,ROSN,39741,825593433.4,363.0,359.55,366.55,363.35,365.9,2272085,,,0.52
731,TQBR,2023-03-13,ROSN,38110,1142238167.8,366.2,360.05,368.25,364.6,363.5,3132965,,,-0.66
732,TQBR,2023-03-14,ROSN,30342,1024922414.3,362.4,362.0,371.0,365.65,364.55,2803166,,,0.29
733,TQBR,2023-03-15,ROSN,66702,1310822238.8,365.0,355.5,367.9,360.2,357.95,3639368,,,-1.81
734,TQBR,2023-03-16,ROSN,33939,787243202.6,356.25,353.2,359.5,356.5,359.2,2208146,,,0.35
736,TQBR,2023-03-17,ROSN,86348,1620869939.05,360.3,357.25,366.0,364.0,365.2,4452974,,,1.67
737,TQBR,2023-03-20,ROSN,79537,2530933673.2,366.3,364.65,380.0,373.85,377.4,6769923,,,3.34
